index	type	text	text_ES	Go To	conditions	actions
1	Q	Greetings, hero.	Saludos, héroe.	0	VariableEqual#fort_assault,100	
1	Q	"Welcome back to town, our esteemed hero. You have provided a great service to the city by freeing the fort; I just sent our forces to defend it. From now on, our lands will be safer to travel."	Bienvenido, nuestro héroe. Has prestado un gran servicio a la ciudad. De ahora en adelante, nuestros hombres defenderán el fuerte, y nuestras tierras serán más seguras.	2	VariableEqual#fort_assault,90	
1	Q	Please don't bother me, can't you see I am an important person?	Por favor, no me molestes. ¿No ves que soy una persona importante?	0		
2	A	Thanks! I hope those orcs don't trouble you again. Now, I was told there was a reward...	Gracias, espero que los orcos no vuelvan en un buen tiempo. Respecto a la recompensa...	3		
3	Q	Of course, of course. I will pay you immediately your [BLUE]2,000 gold coins[], and you can choose one of these items.	Por supuesto, por supuesto. Te pagaré ahora mismo [BLUE]2.000 monedas[], y puedes elegir uno de estos objetos mágicos.	4		"IncVariable#REP_town_kingsbridge,5;IncVariable#REP_varsilia,3;IncVariable#REP_warriorsguild,3;GainXP#900;Gaingold#2000;SetVariable#fort_assault,100"
4	A	I choose the [BLUE]Breastplate of the Forge[]	Escojo la [BLUE]Coraza de la Forja[].	5		GainItem#209
4	A	I choose the [BLUE]Ring of Health[]	Escojo el [BLUE]anillo de Salud[].	5		GainItem#3012
4	A	I choose the [BLUE]Magma Shortsword[]	Escojo la [BLUE]Espada Corta de Magma[].	5		GainItem#587
4	A	I choose the [BLUE]Arcane Pendant[]	Escojo el [BLUE]Medallón Arcano[].	5		GainItem#4002
5	Q	Very well, as per the Baron's promise, it is yours.	Muy bien. Tal y como prometió el Barón, es tuyo.	0		
