﻿﻿﻿﻿﻿﻿﻿index	type	text	text_ES	Go To	conditions	actions
1	Q	*yawn* Oh... another adventurer... I was just about to take a nap. But since you're here... I might have something for you. A little game of wits. If you can handle it, that is.	*bostezo* Oh... otro aventurero... Estaba a punto de echarme una siesta. Pero ya que estás aquí... Puede que tenga algo para ti. Un jueguito de ingenio. Si es que puedes con ello.	2		
2	A	Alright, I'll play your game. Ask your questions.	De acuerdo, jugaré tu juego. Haz tus preguntas.	3		
2	A	I don't have time for this. (Leave)	No tengo tiempo para esto. (Salir)	0		
3	Q	Let's see... First question. What is the name of the first major city an adventurer visits in Varsilia?	Veamos... Primera pregunta. ¿Cómo se llama la primera gran ciudad que un aventurero visita en Varsilia?	4		
4	A	Kingsbridge.	Kingsbridge.	5	PlayerHasGold#200	
4	A	New Garand.	New Garand.	6	PlayerHasGold#200	
4	A	Freetown.	Freetown.	6	PlayerHasGold#200	
4	A	I'd rather not answer. (Leave)	Prefiero no responder. (Salir)	0		
5	Q	Meh... correct. I could have figured that out too, you know. I just... didn't feel like it. Next question!	Meh... correcto. Yo también lo sabría, por supuesto. Solo... no tenía ganas. ¡Siguiente pregunta!	7	VariableSmaller#dalleco_quiz,2	SetVariable#dalleco_quiz,2
5	Q	You already answered this one. Let's move on.	Ya respondiste esta. Sigamos.	7	VariableEquals#dalleco_quiz,2	
6	Q	Wrong! Ha! If you can leave it for later, then leave it for later, eh? That'll cost you [RED]200 gold[] for wasting my time. *yawn*	¡Mal! Ja! Si puedes dejarlo para después, déjalo para después, ¿no? Eso te costará [RED]200 monedas[] por hacerme perder el tiempo. *bostezo*	7		LoseGold#200
7	Q	Second question. How many character classes exist in this realm? Warriors, Rogues...	Segunda pregunta. ¿Cuántas clases de personaje existen en este reino? Guerreros, Pícaros...	8		
8	A	Four: Warrior, Rogue, Cleric, and Mage.	Cuatro: Guerrero, Pícaro, Clérigo y Mago.	9	PlayerHasGold#300	
8	A	Three: Warrior, Rogue, and Mage.	Tres: Guerrero, Pícaro y Mago.	10	PlayerHasGold#300	
8	A	Five: Warrior, Rogue, Cleric, Mage, and Ranger.	Cinco: Guerrero, Pícaro, Clérigo, Mago y Patrullero.	10	PlayerHasGold#300	
8	A	I'd rather not answer. (Leave)	Prefiero no responder. (Salir)	0		
9	Q	Tch... right again. Don't get cocky. I knew that one before you were even born.	Tch... acertaste otra vez. No te las des de listo. Yo ya sabía eso antes de que nacieras.	11	VariableSmaller#dalleco_quiz,4	SetVariable#dalleco_quiz,4
