index	type	text	text_ES	Go To	conditions	actions
1	Q	Hi again friend.	Hola de nuevo, amigo.	20	VariableEqual#spicing_things_up,100	
1	Q	How could you sell me to that bastard. Begone!	Cómo has podido venderme a ese bastardo. ¡Fuera!	0	VariableEqual#spicing_things_up,110	
1	Q	You found it! I can't believe it. Now nothing can stop me from becoming the best spice trader in New Garand. Here is your reward.	¡Lo encontraste! No puedo creerlo. Ahora nadie podrá pararme, y me convertiré en el mejor comerciante de especias de New Garand.	0	PlayerHasItem#2507	"GainGold#500;GainXP#400;SetVariable#spicing_things_up,100;IncVariable#REP_varsilia,3;LoseItem#2507;DecVariable#REP_goldenhand,5"
1	Q	Still no luck in finding my medallion? Oh well, I wonder if your ancestors were good adventurers...	Aun no tienes mi medallón, ¿verdad? Me pregunto si tus antepasados eran buenos aventureros...	0	VariableGreater#spicing_things_up,0	
1	Q	Here, buy the finest spices in all of New Garand! Pure and at the lowest prices!	¡Aquí, compra las mejores especias de todo New Garand! ¡Puras y a precios bajos!	2		
2	A	Huh? Spices? Sorry, I am not interested.	¿Huh? ¿Especias? Lo siento no me interesan.	3		
3	Q	I see. You also believe my family is not worthy as a trader. Very well, go away.	Ya veo. Tú también piensas que mi familia no es digna de ser comerciante. Muy bien, pues vete.	4		
4	A	What? I have no idea what you're talking about. I'm an adventurer, I don't need spices, nor I know anything about your family. What is the problem?	¿Qué? No tengo ni idea de qué estás hablando. Soy un aventurero, y no necesito especias, ni conozco a tu familia. ¿Cuál es el problema?	5		
4	A	You sound crazy. Goodbye.	Suenas a chiflada. Adiós.	0		
5	Q	You know how things go in New Garand. People are only recognized in their careers if their ancestors in the Empire were already known to do that job. That's why nobles buy their spices from Jethro, instead of me. 	Ya sabes cómo funcionan las cosas en New Garand. A la gente se le confía un trabajo solamente si sus antepasados en el Imperio ya se dedicaban a eso. Por eso todos los nobles compran sus especias a Jethro, y no a mí.	6		
6	A	What kind of stupid system is that? The empire disappeared over a century ago. Your great-grandfather could be a tailor, or a soldier, and you could be a good trader.	¿Qué clase de estupidez es esa? El imperio desapareció hace más de un siglo. Tu tatarabuelo podía ser un sastre, o un soldado, y tú ser un comerciante estupendo.	7		
6	A	That sounds very reasonable, of course. Lineages are everything.	Eso suena muy razonable, por supuesto. El linaje lo es todo.	9		
