index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](Your noises at the door seem to stir up the girl laying in the cell next to yours. She looks beaten and confused)[] Who... Who are you... Please don't hurt me, I know nothing!	[BLUE](El ruido que haces parece haber despertado a la chica inconsciente de la celda de al lado)[]  ¿Quién... ? Por favor, no me hagas daño... No sé nada...	2		SetVariable#LOY_amarisa,0
2	A	Calm down, I'm a prisoner, just like you. Who are you?	Tranquila, soy un prisionero, como tú. ¿Quién eres?	3		
2	A	In the name of the Three! What have those monsters done to you?	en el nombre de los Tres, ¡qué te han hecho esos monstruos!	3		
2	A	Wake up! We have to escape this place!	¡Despierta! Tenemos que escapar.	4		
3	Q	[BLUE](Her eyes close again and she falls unconscious. She has been treated roughly, it seems)[]	[BLUE](sus ojos se cierran de nuevo y queda inconsciente. Parece haber sido tratada con mucha dureza)[] 	0		
4	Q	[BLUE](your mention at 'escaping' seems to wake her a little more)[] I... I had a plan to escape, but I am too weak. And they say they're going to take me away, to the North. I am scared.	[BLUE](cuando mencionas 'escapar' parece despertarse un poco más)[] yo... Yo tenía un plan para escapar, pero estoy demasiado débil. Y dicen que van a trasladarme, al norte. Estoy asustada.	5		
5	A	A plan to escape? Tell me what it is.	¿Un plan? Cuéntamelo	6		
6	Q	I am a sorcerer. A Traveller. Name is Amarisa. [BLUE](She closes her eyes, and tries to focus)[] I don't think they know, because this cell doesn't have an anti-magic rune, like yours.	Soy una Hechicera. Una Viajera. Me llamo Amarisa. [BLUE](cierra sus ojos, intentando concentrarse)[] Creo que ellos no lo saben, porque en mi celda no hay una runa anti-magia, como en la tuya.	7		
7	A	Then we are saved! If you are a Traveller, you can use your magic to teleport us to safety. Wait... Then why haven't you escaped yet?	Entonces ¡Estamos salvados! Si eres una Viajera, puedes usar tu magia para teletransportarnos a un lugar seguro. Espera... ¿por qué no lo has hecho ya?	8		
8	Q	Because I feel too weak... All I can do is teleport for a few meters, and my magic will be spent. Maybe outside the cell door. But in my state, they would just capture me again, and punish me. [BLUE](She shudders and pales)[]	Porque me siento demasiado débil... Todo lo que puedo hacer es teleportarme unos metros, escapar de la celda, y se acabarán mis fuerzas. Pero en mi estado volverían a capturarme, y me castigarían. [BLUE](Se pone pálida y temblorosa)[]	9		
9	A	Calm down, don't be scared. Listen, I have a plan. Get me out of my cell. I am not weak, at least yet. I'll find a way to free you once I'm outside.	Tranquila, no te asustes. Mira, tengo un plan. Sácame de la celda a mí. Yo no estoy débil... De momento. Una vez esté fuera, encontraré una forma de liberarte.	10		
10	Q	No way. You'd just escape and leave me behind, or they'd kill you, and then they'll know it was me who helped you and... [BLUE](she seems about to cry)[]	Ni hablar. Te marcharías sin mí, o te volverían a capturar. Y ellos sabrían que te ayudé, vendrían a por mí y... [BLUE](parece a punto de llorar)[]	11		
11	A	[BLUE](Tell the truth)[] No. You have my word of honor. I swear I'll not leave you in their hands. I'll save you.	[BLUE](Decir la verdad)[] No. Tienes mi palabra de honor: no te voy a dejar en sus manos. Te salvaré.	12		IncVariable#LOY_amarisa,1
11	A	[BLUE](Lie to her)[] No, of course I'll come back and save you, what kind of bastard you think I am?	[BLUE](Mentir)[] Pero ¿qué clase de individuo crées que soy? Por supuesto que vendré a salvarte.	12		
11	A	Listen, there's no time for sobbing and trembling. I am your only hope at escape. It's either getting me out of my cell, or you can be certain they'll come and take you to that boss of theirs.	Mira, no hay tiempo de temblar ni lloriquear. Soy tu única opción. O bien me sacas de mi celda, o te quedas aquí esperando a que te lleven a su jefe.	12		IncVariable#LOY_amarisa,2
12	Q	[BLUE](Your words seem to fully awake her. Her eyes look sharper now, and suddenly bright with magical energy)[] Very well. I'll use my last magic on you, and I hope I won't regret it. Just tell me when you're ready.	[BLUE](tus palabras parecen haberle impresionado. Su mirada se fija en ti, y sus ojos brillan con energía mágica)[] Muy bien. Usaré mi última magia para sacarte de la celda, espero no arrepentirme. Dime si estás preparado.	13		
13	A	I'm ready, teleport me out of the cell.	Estoy listo, telepórtame fuera de la celda.	0		"SetVariable#want_letter_back,50;SetVariable#where_is_amarisa,10;NPCDespawn#amarisa;Travel#NG_dungeon,3,0;Particle#teleport;SaveGame#"
