index	type	text	text_ES	Go To	conditions	actions
1	Q	I think this place is perfect to camp until tomorrow morning, don't you agree?	Creo que este lugar es perfecto para acampar hasta mañana. ¿qué opinas?	2		
2	A	I agree, it's been enough for a day. I'm glad to have a travelling companion to help with the watch!	Estoy de acuerdo, ha sido bastante por un día. ¡Me alegro de tener un compañero de viaje para poder hacer guardias!	3		
2	A	The place looks good, but my maps say we should be close to a town called Lannegar, down the road.	El lugar parece bueno, pero según mi mapa debería haber un pueblo llamado Lannegar un poco más adelante.	4		
3	Q	As we prepare to camp, maybe we can know each other better. I am going to Kingsbridge, to find work as a scout. What about you?	Mientras preparamos el campamento, podemos conocernos un poco. Yo voy a Kingsbridge, para trabajar como explorador. ¿Y tú?	6		
4	Q	The Sagar is a confusing forest, don't trust your map. Lannegar could be very far away, it's better to rest now that we can.	El bosque de Sagar es confuso, no confíes en el mapa. Lannegar podría estar aun lejos, es mejor descansar ahora que podemos.	7		
6	A	Turns out, I have inherited a fortune! I received a magical letter saying so. It says I must go to New Garand.	Resulta que ¡he heredado una fortuna! He recibido una carta mágica que lo prueba. Dice que debo ir a New Garand.	8		
6	A	I... Prefer to keep my motives to myself.	Yo... Prefiero guardarme mis motivos.	9		
7	A	That makes sense. Very well, let's camp now, and tomorrow we'll see.	Eso tiene sentido. Muy bien, acampemos, y mañana ya veremos.	3		
8	Q	That's great news! Well, once you are rich, I hope you can pay me a few beers.	¡Eso es fantástico! Bueno, cuando seas rico, espero que me invites a unas cervezas.	10		
9	Q	[BLUE](He chuckles)[] That's fine, of course. Let's just sleep, we both have a long road ahead of us tomorrow.	[BLUE](Se rie)[] No pasa nada. Vamos a dormir, los dos tenemos un largo camino que hacer mañana.	11		
10	A	Sure, count on it. Now let's sleep.	Claro, cuenta con ello. Ahora vamos a dormir.	50		
11	A	Certainly. Let's sleep now.	Cierto. Vamos a dormir.	50		
50	Q	Good night, friend.	Buenas noches, amigo.	0		"NPCStopFollowing#adaon_tutorial;StopRender#;Travel#H10,1,14;Sleep#;SetVariable#want_letter_back,10;PlayerRobbed#;"
