index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](Тресущийся от безумного страха мужщина)[] А-а-а!!! Нет! Не ешьте меня!	port	2		
2	A	Успокойся, я человек, а не один из этих монстров, расскажи, что здесь вообще творится?	port.	3		
2	A	У-а, я зомбак, а ты вкусный обед!	port.	11		
2	A	Похоже без толку говорить с этим сумашедшим	port.	0		
3	Q	О, хоть кто-то ещё, кроме меня не обратился монстром! Хочешь знать что здесь случилось? Всё это началось несколько дней назад. Наше королевство вело долгую войну с соседями, в которой проигрывало, и чтоб исправить положение, часть знати решили провести в храме древний ретуал призыва мессии.	port	4		
4	A	Очевидно, что у них что-то пошло не так?	port.	5		
5	Q	Да, вместо спасителя явилось ужасное создание, обратившее всех находившихся в храме в монстров, которые стали распространять скверну по всему городу, часть знати, не учавстовавшая в ретуале, укрылись в замке, оставив горожан на призвол судьбы. Сейчас же, наверное, этот кошмар происходит по всему королевству.	port	6		
6	A	А кому-то ещё в городе удалось спастись?	port.	7		
7	Q	Когда всё это началось, многие воспользовались рекою, чтобы бежать, но сейчас в порту никого не осталось, теперь же город заблокирован и кроме этих тварей врятли кого-то ещё встретишь.	port	8		
8	A	Не знаешь, как бы мне выбраться из города?	port.	9		
9	Q	Без понятий, я пока останусь, хотя ты можешь попытать счастье в канализации, но там также опасно, как и здесь.	port	10		
10	A	Ладно, удачно тебе здесь выжить.	port.	0		
11	Q	Нет!!! Я не дам запросто так меня сожрать!	port	0		NPCHostile#villager_male_green
