index	type	text	text_ES	Go To	conditions	actions
1	Q	 Похоже, мы смогли их всех одолеть.	¿po?	2			
2,alice	Q	Да уж, неприятности с нашей труппой начались еще до обретения славы.	po.	3		
3,mikaela	Q	Эх, а это могло бы быть наше первое сотрудничество с другим коллективом, жаль, что они оказались ненормальными злодеями!	po.	5		
4,layla	Q	Ну ещё бы! Или ты вздумала, что сможешь подружиться с нежитью?	po.	5		
5,whitewater	Q	Эй, я думаю, что вам стоит убраться из нашего поселения! Нам и без вас здесь хватает проблем! Нашествие метвецов, а дальше, что ещё последует? Уж извините, но без вашего присутствие, нам будет куда спокойнее!	po.	6		
6,violetta	Q	Ладно-ладно, мы не будем здесь задерживаться, раз мы создаём для вас столько проблем.	po.	7		
7,whitewater	Q	Спасибо за понимание!	po.	8		
8,alice	Q	Ну, у нас сразу же здесь ничего толкового не получалось, двинемся дальше в Нью-Артур?	po.	9		
9,violetta	Q	Не уверена, может вернемся в убежище и нормально, без спешки подготовимся, а потом уже отправимся в своё турне?	po.	10		
10,mikaela	Q	Эй, а может мы устроил театральное представление? Скажем, что эта нежить была частью нашего спектакля, успокоим местных жителей! Да, и вообще, это отличняя идея с собственным театром!	po.	11		
11,alice	Q	Надеюсь, ты это не серьёзно, иначе я тебя придушу! Возвращаемся в убежище, пока она ещё чего-нибудь не удумала. Спасибо, друг, за помощь и до новой встречи!	po.	0		"GainXP#1300;SetVariable#most_famous,100;NPCDespawn#mikaela;NPCDespawn#layla;NPCDespawn#alice;NPCDespawn#violetta;NPCDespawn#mightyrock;NPCDespawn#succubus"
