index	type	text	text_ES	Go To	conditions	actions	requisites
1	Q	Hello, friend! Our places are harsh, cold winds will take out the soul in moments, so it's worth dressing warmly. And I can just help with this, if you don't want to mess with your armor, changing into warm clothes, I can insulate your armor. It will cost you a hundred or two coins, depending on the armor provided by you, and the material from you in the form of skins, which I will use. And if you're not interested, I can also make clothes.	po.	2			
2	A	Hello, do you happen to know where we can find a wizard named Janod?	port?	170	"VariableEqual#hate_through,15"		
2	A	Do you happen to know who the kid in the square is? Why is he alone, where are his relatives? 	pi.	159	"VariableEqual#holiday_coming,10;VariableLower#crafts_talk,1"		
2	A	Kai asked me to help him arrange a party, maybe you can help us with that? 	pi.	160	"VariableEqual#holiday_coming,20"		
2	A	I brought a fir tree, but I found the bodies of people torn apart by animals, I'm afraid these are the lumberjacks you mentioned. 	pi.	164	"PlayerHasItem#10900"		
2	A	What exactly can you sew? 	pi.	47			
2	A	Great, I have this armor with me - Hardened Leather Cuirass.	po.	3	PlayerHasItem#105		
2	A	Great, I have this armor with me - Hardened Leather Leggings.	po.	4	PlayerHasItem#106		
2	A	Great, I have this armor with me - Chainmail Shirt.	po.	5	PlayerHasItem#110		
2	A	Great, I have this armor with me - Chainmail Leggings.	po.	6	PlayerHasItem#111		
2	A	Great, I have this armor with me - Platemail Vest.	po.	7	PlayerHasItem#115		
2	A	Great, I have this armor with me - Platemail Leggings.	po.	8	PlayerHasItem#116		
2	A	Great, I have this armor with me - Forest Chain Shirt.	po.	9	PlayerHasItem#122		
2	A	Great, I have this armor with me - Forest Chain Leggings.	po.	10	PlayerHasItem#123		
2	A	Great, I have this armor with me - Blessed Chain Shirt.	po.	11	PlayerHasItem#127		
2	A	Great, I have this armor with me - Blessed Chain Leggings.	po.	12	PlayerHasItem#128		
2	A	Great, I have this armor with me - Tolassian Chain Shirt.	po.	13	PlayerHasItem#137		
2	A	Great, I have this armor with me - Tolassian Chain Leggings.	po.	14	PlayerHasItem#138		
2	A	Great, I have this armor with me - Blessed Platemail Vest.	po.	15	PlayerHasItem#142		
2	A	Great, I have this armor with me - Blessed Platemail Leggings.	po.	16	PlayerHasItem#143		
2	A	Great, I have this armor with me - Assassin's Cuirass.	po.	17	PlayerHasItem#146		
2	A	Great, I have this armor with me - Assassin's Leggings.	po.	18	PlayerHasItem#147		
2	A	Great, I have this armor with me - Lionskin Cuirass.	po.	113	PlayerHasItem#207		
2	A	Great, I have this armor with me - Legion Breastplate.	po.	19	PlayerHasItem#151		
2	A	Great, I have this armor with me - Legion Leggings.	po.	20	PlayerHasItem#152		
2	A	Great, I have this armor with me - Velites Chain Shirt.	po.	21	PlayerHasItem#156		
2	A	Great, I have this armor with me - Velites Chain Leggings.	po.	22	PlayerHasItem#157		
2	A	Great, I have this armor with me - Myrosian Breastplate.	po.	23	PlayerHasItem#162		
2	A	Great, I have this armor with me - Myrosian Leggings.	po.	24	PlayerHasItem#169		
2	A	Great, I have this armor with me - Traitor's Chain Shirt.	po.	25	PlayerHasItem#172		
2	A	Great, I have this armor with me - Traitor's Chain Leggings.	po.	26	PlayerHasItem#173		
2	A	Great, I have this armor with me - Ashen Chestplate.	po.	27	PlayerHasItem#250		
2	A	Great, I have this armor with me - Ashen Leggings.	po.	28	PlayerHasItem#252		
2	A	Great, I have this armor with me - Laminated Vest.	po.	29	PlayerHasItem#255		
2	A	Great, I have this armor with me - Kevlar Vest.	po.	30	PlayerHasItem#256		
2	A	Great, I have this armor with me - Conductive Vest.	po.	31	PlayerHasItem#257		
2	A	Great, I have this armor with me - Leggings of Shadows.	po.	32	PlayerHasItem#177		
2	A	Great, I have this armor with me - Black Silk Leggings.	po.	33	PlayerHasItem#335		
2	A	Great, I have this armor with me - Hunter's Leggings.	po.	34	PlayerHasItem#261		
2	A	Great, I have this armor with me - Jeweled Breastplate.	po.	35	PlayerHasItem#262		
2	A	Great, I have this armor with me - Hunter's Armor.	po.	36	PlayerHasItem#263		
2	A	Great, I have this armor with me - Thuramiam Breastplate.	po.	37	PlayerHasItem#232		
2	A	Great, I have this armor with me - Thuramiam Plate Leggings.	po.	38	PlayerHasItem#234		
2	A	Great, I have this armor with me - Breastplate of the Forge.	po.	39	PlayerHasItem#209		
2	A	Great, I have this armor with me - Armor Heavenly Knights.	po.	40	PlayerHasItem#10165		
2	A	Great, I have this armor with me - Leggings Heavenly Knights.	po.	41	PlayerHasItem#10166		
2	A	Great, I have this armor with me - Disgusting Armor.	po.	42	PlayerHasItem#10176		
2	A	Great, I have this armor with me - Disgusting Leggings.	po.	43	PlayerHasItem#10177		
2	A	Great, I have this armor with me - Mortal Covering.	po.	44	PlayerHasItem#10195		
2	A	Great, I have this armor with me - Armor Servant of Light.	po.	45	PlayerHasItem#10201		
2	A	Great, I have this armor with me - Armor Servant of Light.	po.	46	PlayerHasItem#10202		
2	A	Great, I have this armor with me - Armor of Secret Guard.	po.	105	PlayerHasItem#10445		
2	A	Great, I have this armor with me - Unremarkable cuirass.	po.	106	PlayerHasItem#10447		
2	A	Great, I have this armor with me - Lightweight Thuramiam Breastplate.	po.	107	PlayerHasItem#10451		
2	A	Great, I have this armor with me - Dragon Armor.	po.	108	PlayerHasItem#10458		
2	A	Great, I have this armor with me - Green Leather Pants.	po.	115	PlayerHasItem#10441		
2	A	Great, I have this armor with me - Tunic of priest Northern Gods.	po.	116	PlayerHasItem#10454		
2	A	Great, I have this armor with me - Ancient Rags.	po.	117	PlayerHasItem#10457		
2	A	Great, I have this armor with me - Zeref's Mantle.	po.	118	PlayerHasItem#10644		
2	A	Great, I have this armor with me - Shining Armor.	po.	119	PlayerHasItem#10756		
2	A	Great, I have this armor with me - Shining Armor.	po.	120	PlayerHasItem#10757		
2	A	Great, I have this armor with me - Frankie's Carapace.	po.	121	PlayerHasItem#10760		
2	A	Great, I have this armor with me - Armor of Rage.	po.	122	PlayerHasItem#10765		
2	A	Great, I have this armor with me - Reforged Legion Breastplate.	po.	123	PlayerHasItem#10769		
2	A	Great, I have this armor with me - Reinforced Velites Chain Shirt.	po.	124	PlayerHasItem#10770		
2	A	Great, I have this armor with me - Created by light Robe.	po.	125	PlayerHasItem#10782		
2	A	Great, I have this armor with me - Wolf Armor.	po.	126	PlayerHasItem#10795		
2	A	Great, I have this armor with me - Berserker Armor.	po.	127	PlayerHasItem#10798		
2	A	Great, I have this armor with me - Berserker Armor.	po.	128	PlayerHasItem#10799		
2	A	Great, I have this armor with me - Elite Myrosian Breastplate.	po.	129	PlayerHasItem#10827		
2	A	Great, I have this armor with me - Elite Myrosian Leggings.	po.	130	PlayerHasItem#10828		
2	A	Great, I have this armor with me - Metal Pants.	po.	131	PlayerHasItem#10835		
2	A	Great, I have this armor with me - Black Armor.	po.	132	PlayerHasItem#10851		
2	A	Great, I have this armor with me - Black Armor.	po.	133	PlayerHasItem#10852		
2	A	Great, I have this armor with me - Imperial Platemail Vest.	po.	134	PlayerHasItem#10822		
2	A	Great, I have this armor with me - Imperial Platemail Leggings.	po.	135	PlayerHasItem#10823		
2	A	Great, I have this armor with me - Scaly Mantle.	po.	136	PlayerHasItem#10440		
2	A	Great, I have this armor with me - Armorbra.	po.	171	PlayerHasItem#10990		
2	A	Great, I have this armor with me - Armored Robe of Adept.	po.	172	PlayerHasItem#11029		
2	A	Great, I have this armor with me - Insulating Robe of Adept.	po.	173	PlayerHasItem#11030		
2	A	Great, I have this armor with me - Scaly Robe of Adept.	po.	174	PlayerHasItem#11031		
2	A	Great, I have this armor with me - Fireproof Robe of Adept.	po.	175	PlayerHasItem#11032		
2	A	Great, I have this armor with me - Charmed Robe of Adept.	po.	176	PlayerHasItem#11033		
2	A	Great, I have this armor with me - Armor from Adaonium.	po.	177	PlayerHasItem#11036		
2	A	Great, I have this armor with me - Armor from Adaonium.	po.	178	PlayerHasItem#11037		
2	A	Great, I have this armor with me - Forest Jacket.	po.	179	PlayerHasItem#11043		
2	A	Great, I have this armor with me - Forest Leggings.	po.	180	PlayerHasItem#11044		
2	A	Great, I have this armor with me - Iridescent Armor.	po.	181	PlayerHasItem#11051		
2	A	Thank you, but I don't have any armor that should be insulated. 	pi.	0			
3	Q	My work with this armor will cost you 160 coins, and I will also need two wolf pelts.	po.	54			
4	Q	My work with this armor will cost you 130 coins, and I will also need a wolf pelt.	po.	55			
5	Q	My work with this armor will cost you 180 coins, and I will also need two wolf pelts.	po.	56			
6	Q	My work with this armor will cost you 150 coins, and I will also need a wolf pelt.	po.	57			
7	Q	My work with this armor will cost you 210 coins, and I will also need two bear pelts.	po.	58			
8	Q	My work with this armor will cost you 180 coins, and I will also need a bear pelt.	po.	59			
9	Q	My work with this armor will cost you 180 coins, and I will also need two wolf pelts.	po.	60			
10	Q	My work with this armor will cost you 150 coins, and I will also need a wolf pelt.	po.	61			
11	Q	My work with this armor will cost you 180 coins, and I will also need two wolf pelts.	po.	62			
12	Q	My work with this armor will cost you 150 coins, and I will also need a wolf pelt.	po.	63			
13	Q	My work with this armor will cost you 180 coins, and I will also need two wolf pelts.	po.	64			
14	Q	My work with this armor will cost you 150 coins, and I will also need a wolf pelt.	po.	65			
15	Q	My work with this armor will cost you 210 coins, and I will also need two bear pelts.	po.	66			
16	Q	My work with this armor will cost you 180 coins, and I will also need a bear pelt.	po.	67			
17	Q	My work with this armor will cost you 210 coins, and I will also need two bear pelts.	po.	68			
18	Q	My work with this armor will cost you 180 coins, and I will also need a bear pelt.	po.	69			
19	Q	My work with this armor will cost you 220 coins, and I will also need two bear pelts.	po.	70			
20	Q	My work with this armor will cost you 190 coins, and I will also need a bear pelt.	po.	71			
21	Q	My work with this armor will cost you 180 coins, and I will also need two wolf pelts.	po.	72			
