index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](Amarisa stands as you enter the room. She looks very weak, but still smiles)[] You came! I never expected to see you again, but I am so glad, brother.	¡Has venido! Nunca esperé volver a ver tu cara, hermano, pero me alegra que estés aquí.	2	PlayerIsMale#	
1	Q	[BLUE](Amarisa stands as you enter the room. She looks very weak, but still smiles)[] You came! I never expected to see you again, but I am so glad, sister.	¡Has venido! Nunca esperé volver a ver tu cara, hermana, pero me alegra que estés aquí.	2		
2	A	Amarisa! Once more you are their prisoner, but this time I won't leave you here. 	¡Amarisa! De nuevo estás prisionera, pero esta vez no te dejaré a tu suerte.	3		
3	Q	No, please focus! Getting me out of here will be useless if the Horrors come out of the Deep Gate. The Forsaken will cross anytime now, forget about me and stop them!	¡No, concéntrate! Sacarme de aquí no servirá de nada si los Horrores surgen de la Puerta Profunda. Los Olvidados van a cruzarla en cualquier momento, debes pararles.	4		
4	A	Sister, tell me what has been happening here. And don't worry, I'll both save you and stop them.	Hermana, dime qué ha estado pasando aquí. No te preocupes, te salvaré y les detendré.	5		
5	Q	[BLUE](She smiles weakly)[] I will need to get used to have a family that cares about me. Well, I haven't always been confined like this. For a while the Magister thought I had sided with them, which allowed me to get closer to the Gate Ritual and blow up all the preparations. That was weeks ago, they needed to start from scratch...	"[BLUE](Sonríe debilmente)[] No estoy acostumbrada a tener familia que se preocupa por mí. Bueno, no siempre he estado encerrada. Durante un tiempo el Maestro pensaba que me había unido a ellos, y pude acercarme a la zona del ritual y volarlo en pedazos. Eso fue hace semanas; tuvieron que volver a empezar."	6		
6	A	Well done! So you've been here for weeks?	¡Bien hecho! Así que ¿has estado aquí durante semanas?	7		
7	Q	No, I escaped to the lower levels of the Ark. I did my research in the terminals and found about a spirit called the Oracle. Two days ago, when I was about to find his hideout, those bastards captured me again.	No, me escapé a los niveles inferiores del Arca. Investigué en los terminales y supe del espíritu llamado 'El Oráculo'. Estaba a punto de encontrar su escondite cuando, hace dos días, fui capturada. 	8		
8	A	I found the Oracle and we have a plan! I need to find a magic box, the Control Module. But forget that now, we need to get you out of here.	Encontré al Oráculo y tenemos un plan. Necesito encontrar una caja mágica, el Módulo de Control. Pero olvidemos eso, tengo que sacarte de aquí.	9		
9	Q	"I'm not even sure this Barrier can be deactivated; the Magister left me here and said I'd be greeting the Horrors soon. And even if I got out, I am too weakened to be of much help. Forget about me and carry out that plan!"	"Es posible que esta barrera no se pueda desactivar; el Maestro me dijo que pronto estaría saludando a los Horrores. Pero incluso si me liberas, estoy demasiado débil para ayudarte; ¡concéntrate en el plan y olvídate de mí!"	10		
10	A	I don't know if I'll be able to free you, but I am not going to forget you. I'll be back.	No sé si seré capaz de liberarte, pero no voy a olvidarte. Volveré.	0		SetVariable#where_is_amarisa,70
