index	type	text	text_ES	Go To	conditions	actions
1	Q	 It looks like we were able to beat them all.	¿po?	2			
2,alice	Q	Yes, the troubles with our troupe began even before gaining fame.	po.	3		
3,mikaela	Q	Oh, and this could have been our first collaboration with another team, it's a pity that they turned out to be abnormal villains!	po.	5		
4,layla	Q	Well, of course! Or did you think you could make friends with the undead?	po.	5		
5,whitewater	Q	Hey, I think you should get out of our settlement! We have enough problems here without you! The invasion of the dead, and then what else will follow? I'm sorry, but without your presence, we will be much calmer!	po.	6		
6,violetta	Q	Okay, okay, we won't linger here, since we are creating so many problems for you.	po.	7		
7,whitewater	Q	Thanks for understanding!	po.	8		
8,alice	Q	Well, we didn't get anything right here right away, shall we move on to New Anthur?	po.	9		
9,violetta	Q	I'm not sure, maybe we'll go back to the shelter and prepare normally, without haste, and then we'll go on our tour?	po.	10		
10,mikaela	Q	Hey, maybe we did a theatrical performance? Let's say that this undead was part of our performance, let's calm down the locals! Oh, and anyway, it's a great idea to have your own theater!	po.	11		
11,alice	Q	I hope you're not serious, otherwise I'll strangle you! Let's go back to the shelter before she thinks of something else. Thank you, friend, for your help and see you again!	po.	0		"GainXP#1300;SetVariable#most_famous,100;NPCDespawn#mikaela;NPCDespawn#layla;NPCDespawn#alice;NPCDespawn#violetta;NPCDespawn#mightyrock;NPCDespawn#succubus"
