index	type	text	text_ES	Go To	conditions	actions	requisites
1	Q	I hope that old man listens to you... 	Espero que ese anciano te escuche...	0	VariableEqual#those_in_need,40		
1	Q	We want no trouble with you... We leave!	No queremos problemas contigo... ¡Nos marchamos!	0	VariableEqual#those_in_need,50		
1	Q	Did you speak to the village elder?	¿Hablaste con el Anciano del poblado?	20	"VariableGreater#those_in_need,69;VariableLower#those_in_need,100"		
1	Q	[BLUE](These men look like they have lived in the wilderness for a long time. They quietly look at each other, with their weapons at hand, while their leader speaks)[] Hello. If you have a few coins to spare, we'd be grateful, traveller.	[BLUE](Estos hombres parecen haber vivido a la intemperie durante mucho tiempo. Se miran entre sí con las armas listas mientras su líder habla)[] Hola, si tienes unas monedas, te estaríamos agradecidos, viajero.	2	VariableLower#those_in_need,20	SetVariable#those_in_need,20	
1	Q	Hello, friend. I will protect the people in this valley, no matter what it takes.	Hola, amigo. Protegeré a la gente de esta aldea, no importa lo que me cueste.	0	VariableEqual#those_in_need,110		
1	Q	We have nothing to talk about right now...	No tenemos nada de que hablar...	0			
2	A	Is this a robbery? If so, I never saw one more polite.	¿Es esto un robo? Si es así, nunca he visto uno tan educado.	3			
2	A	You are trying to rob the wrong traveller. You'll soon realize the seriousness of your mistake.[BLUE](Attack them)[]	Estás robando a la persona equivocada, y pronto te darás cuenta de lo grave que ha sido tu error.[BLUE](Atacar)[]	4			
3	Q	A robbery? Well, let's just say, we're hungry, desperate, and fighting is our only known job. And we're here, in the desolate woods, all around you. But we won't take all your belongings, just the gold and part of your rations.	¿Un robo? Bueno, digamos  que estamos hambrientos, desesperados, y el único oficio que conocemos es la lucha. Y aquí estamos, en un lugar desolado. Pero no queremos todas tus pertenencias, es suficiente con el oro y parte de las raciones.	5			
4	Q	I hate when this happens... This didn't need to end in bloodshed.	Odio cuando pasa esto... No era necesario derramar sangre.	0		"SetVariable#those_in_need,25;NPCHostile#veterans"	
5	A	Unfortunately for you, I am well armed, and quite capable of killing you all. You better run away from this valley and never return.	Por desgracia para vosotros, voy bien armado y soy capaz de aplastaros. Más os vale salir corriendo de este valle, y nunca regresar.	6			
5	A	You definitely don't look like bandits, at all. Satisfy my curiosity, tell me what are you doing here.	Definitivamente no parecéis bandidos. Satisfaz mi curiosidad, y díme que hacéis aquí.	10			
5	A	How generous of you, just the gold! I am going to be clear. The villagers asked for my help. You are their problem, and I am about to solve it. Now die.	¡Que generoso, sólo mi oro! Voy a ser claro. Los aldeanos han pedido mi ayuda. Vosotros sois su problema, y yo estoy a punto de solucionarlo. Ahora morid.	4			
6	Q	Really? You think you can take us four? We're hardened veterans, kid. 	¿En serio? ¿crées que puedes con los cuatro? Somos veteranos de guerra, chaval.	7			
7	A	[TEAL]Reputation[] I am a famous hero in all of Varsilia. I have defeated hundreds of villiains and monsters. You are no match for me.	[TEAL]Reputación[] Soy un héroe famoso en toda Varsilia. He derrotado a cientos de monstruos y villanos. No sois rival para mí.	9	VariableGreater#REP_varsilia,39		
7	A	[BLUE](Laugh and juggle with a coin)[] No doubt you've heard about the Seventh House. 	[BLUE](Reir mientras juegas lanzando una moneda)[] Sin duda habéis oido hablar de la Séptima Casa.	9	VariableEqual#guild_seventh,1		
7	A	Veterans? Honorable soldiers? Then what in the name of the Three are you doing here?	¿Veteranos? ¿Soldados honorables? Entonces, en el nombre de Los Tres, ¿qué estáis haciendo aquí?	10			
7	A	[BLUE](Try to look menacing)[] Flee or die!	[BLUE](Intentar intimidarles)[] Huid o morid!	8			
8	Q	You're mocking us. Let's get over with this.	Te estás riendo de nosotros. Acabemos con ésto.	0		"SetVariable#those_in_need,25;NPCHostile#veterans"	
9	Q	Wait... Wait... [BLUE](You see the doubt grow in their pale faces)[] No need to get angry, we clearly made a mistake here. We will go away, and never return to this valley.	Espera, espera... [BLUE](Ves las dudas extenderse por sus caras pálidas)[]No hace falta que te enfades, nos hemos equivocado. Nos marchamos, y no volveremos a este valle.	0		"SetVariable#those_in_need,50;NPCDespawn#veterans"	
10	Q	We were recruited as mere teenagers two decades ago, when the Corsair Princes challenged the King and pillaged Port Malan. We were sad about leaving our homes in the woods, but proud to serve our Kingdom. After a week of training, we were sent south to march through the Inori, together with another two thousand idiots. 	Fuimos recrutados cuando éramos adolescentes hace dos décadas, cuando los Príncipes Corsarios desafiaron al Rey y saquearon Port Malan. Estábamos tristes por abandonar nuestros bosques, pero orgullosos de servir al Reino. Tras dos semanas de entrenamiento, nos enviaron al sur a cruzar el Inori, junto con otros dos mil idiotas.	11			
11	A	Really? You are veterans of the Archipelago War? I thought it was mostly about sea battles.	¿En serio? ¿Sois veteranos de la Guerra de las Islas? Pensaba que sólamente fueron batallas navales.	12			
12	Q	Most of the offensive was done by sea, aye, but a large army was levied to march south through the desert, so we would eventually reach the Corsair towns by land. We were all unexperienced rookies, a third of us didn't even make it to the Saadu Valley, and another third never made it back to Varsilia. It was hell.	"La ofensiva más importante fue por mar, si. Pero también se envió un ejército por tierra cruzando el desierto, para que llegásemos a las Ciudades Corsarias por sorpresa. Éramos todos novatos, sin experiencia; un tercio de nosotros ni siquiera consiguió llegar al Valle Saadu, y otro tercio nunca regresó con vida a Varsilia. Fue un infierno."	13			
13	A	I really had no idea about any of this. And what happened when you returned?	No tenía ni idea de eso. Y ¿Qué pasó al regresar?	14			
