index	type	text	text_ES	Go To	conditions	actions
1	Q	Welcome to our camp, traveller. Life here is hard, but we manage to survive the goblins. Those giant ants, on the other hand, are a problem... We're considering leaving the place, after so much work.	Bienvenido a nuestro campamento viajero. La vida es muy dura aquí, pero logramos sobrevivir a los goblins. Por otro lado, esas hormigas gigantes son un problema… estamos pensando en marcharnos, después de tanto esfuerzo.	2	VariableLower#ant_hunt,10	
1	Q	Hello again. Not so easy to kill the buggers, right?	Hola de nuevo. No es tan fácil matar a los bichos, verdad?	0	"VariableGreater#ant_hunt,9;VariableLower#ant_hunt,30"	
1	Q	A mirmek nest? In the outside? That is very strange... Maybe you could tell our ranger  about that. His name is Nisor.  Anyways, you did it, here is your reward. 	¿Un nido mirmek, en el exterior? Que extraño. Deberías contárselo a nuestro explorador, Nisor. En cualquier caso, lo hiciste, aquí tienes tu recompensa.	0	VariableEqual#ant_hunt,30	"SetVariable#ant_hunt,100;GainGold#200;GainXP#260"
1	Q	Hello there, bug-hunter. You may want to talk to our ranger, Nisor, about that mirmek nest you found.	Hola, cazador de bichos. Deberías contarle a nuestro explorador, Nisor, lo de ese nido mirmek.	0	VariableLower#wild_mystery,10	
1	Q	Hello there, bug-hunter.	Hola, cazador de bichos. 	0		
2	A	Why would one want to live in a place like this, full with monsters and away from everywhere?	Por qué querría alguien vivir en lugar así, lleno de monstruos y lejos de todas partes?	3		
2	A	Giant ants!!?? Gross. Didn't your mother teach you how to keep your kitchen clean?	Hormigas gigantes!! Qué asco. No te enseñó tu madre a mantener la cocina limpia?	4		
2	A	That sounds fun, how big is a giant ant anyways, the size of a rat? Or a cat?	Eso suena gracioso, cómo de grande es una hormiga gigante, del tamaño de una rata? O de un gato?	5		
3	Q	You'll understand easily enough: gold and rubies. In this river, if you're patient, you can find gold pebbles. And in the cave to the north, some rubies. If you're brave enough to face the giant ants living there, that is. 	Vas a entenderlo rápido: oro y rubíes. En este rio, si eres paciente, se pueden encontrar pepitas de oro y en la cueva del noreste algunos rubíes. Si eres lo suficiente valiente como para enfrentarte a las hormigas gigantes, claro.	2		
4	Q	Very funny, looks like we have a travelling comedian visiting us. I'd really laugh at one giant ant eating you whole, now that'd make a nice joke.	Muy divertido, parece que nos visita un cómico ambulante. Me haría mucha ver una hormiga gigante comiéndote entero, eso sí sería un buen chiste.	6		
5	Q	They're Mirmeks. Some larger than a wolf, and some are larger than a horse. They're fierce, armored like a knight, and their maws are sharp as steel. But go see them for yourself, up to the north.	Son Mirmek. Algunas más grandes que un lobo, y algunas son más grandes que un caballo. Son feroces, acorazadas como un caballero, y sus mandíbulas afiladas como cuchillos.  Ve a verlas tu mismo, hacia el norte, cruzando el puente.	6		
6	A	That sounds dangerous. Are the Mirmeks attacking you?	Eso suena peligroso. Os están atacando las Mirmek?	7		
6	A	Wait, they're that big?!?! Okay, I think I am going to leave this place now. Goodbye!	Espera, son tan grandes? Creo que me largo de aquí. Adiós	0		
7	Q	Yes, until now they stayed in their caves, but now they're coming out every day and getting closer. We try to hunt them, but there's always more of them. We're very worried about this.	Si, hasta ahora permanecían en sus cuevas, pero ahora están saliendo a menudo y acercándose. Tratamos de darles caza, pero siempre hay más. Estamos muy preocupados.	8		
8	A	You know, I am a specialist at killing things. Maybe we could make a deal.	Sabes, soy un especialista en matar cosas. Tal vez podríamos hacer un trato.	9		
8	A	You're just not killing them right. You might need the help from an expert...	No las estás mantando correctamente. Puede que necesites la ayuda de un experto…	9		
8	A	Poor insects, you're heartless! 	Pobres insectos, no tienes corazón!	10		
9	Q	Well, we have money, and we can use the help. Make sure the mirmek stay in their caves and I'll pay you 200 gold.	Bueno, tenemos dinero, y nos viene bien la ayuda.Asegúrate de que los Mirmek se quedan en sus cuevas, y te pagaré 200 monedas de oro.	0		SetVariable#ant_hunt,10
10	Q	Yeah, poor little things. I suggest you cross the bridge and go give them a big hug.	Si, pobrecillas. Te sugiero que cruces el puente y vayas a darles un gran abrazo.	0		
