index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](the magician wrapped in furs nods his head importantly)[] Do you want to get out of this place? I can help you, use this portal.	port.	2		
2	A	Where can you move me?	port.	3		
2	A	Thanks, but I'll stay here for now.	port.	0		
3	Q	I can teleport you to one of the major cities of the kingdom for a small fee [BLUE]30 gold[].	port [BLUE]30 monedas[].	4		
4	A	Okay, teleport me to [BLUE]New Garand[]! Here's my gold.	port.	5	PlayerHasGold#30	
4	A	Okay, teleport me to [BLUE]Freetown[]! Here's my gold.	port.	19	PlayerHasGold#30	
4	A	Okay, teleport me to [BLUE]Nivarian[]! Here's my gold.	port.	30	PlayerHasGold#30	
2	A	Teleport me back to [BLUE]Cloud Fortress[]!	port.	40		
4	A	Maybe another time.	Quizá en otro momento.	0		
5	Q	Definitely. Tell me when you're ready...	De acuerdo, di cuándo estás preparado...	6		
6	A	Отправляй меня!	Estoy preparado.	0		"loseGold#30;Particle#;Travel#NG,999;Particle#teleport"
19	Q	Definitely. Tell me when you're ready...	De acuerdo, di cuándo estás preparado...	20	IsRegistered#	
20	A	Send me away!	Estoy preparado.	0		"loseGold#30;Particle#teleport;Travel#FT,999;Particle#teleport"
30	Q	Definitely. Tell me when you're ready...	De acuerdo, di cuándo estás preparado...	31	IsRegistered#	
31	A	Send me away!	Estoy preparado.	0		"loseGold#30;Particle#teleport;Travel#NI,999;Particle#teleport"
40	Q	Definitely. Tell me when you're ready...	De acuerdo, di cuándo estás preparado...	41	IsRegistered#	
41	A	Send me away!	Estoy preparado.	0		"loseGold#0;Particle#teleport;Travel#E12_tower3,3;Particle#teleport"
