index	type	text	text_ES	Go To	conditions	actions
1	Q	Greetings again. That statue still gives me the creeps. 	Saludos de nuevo. Esa estatua todavía me dá escalofríos.	30	VariableGreater#lady_night,0	
1	Q	[BLUE](The proud knight salutes you)[] Welcome to Icemist. I'm Captain Torden, Arcane Knight and commander of the City Watch.	[BLUE](El orgulloso caballero te saluda)[] Bienvenido a Icemist. Soy el Capitán Torden, Caballero Arcano y comandante de la guardia.	2		
2	A	Thanks. This is a beautiful city, unlike others in the Kingdoms.	Gracias, es una hermosa ciudad, diferente a otras en los Reinos.	3		
2	A	Greetings. I must be on my way.	Saludos. Debo marcharme.	0		
3	Q	That's because it's truly a marvel from another age. It was built by imperial Arch-Mages centuries before the Exile, and is much older than any other town in Varannar except New Anthur. A pity we're no longer worthy of the greatness of our ancestors.	Eso es porque verdaderamente se trata de una maravilla de otra era. La construyeron los Archimagos Imperiales siglos antes del Exilio, mucho antes que ninguna otra ciudad de Varannar excepto New Anthur. Una pena que ya no estemos a la altura de la grandeza de nuestros antepasados.	4		
4	A	Hey, that's what the Varsilians say. All their talk about the Empire.	Hey, eso es lo que dicen los Varsilios. Todo el tiempo hablan del Imperio.	5		
5	Q	"[BLUE](He laughs)[] Yeah that sounded Varsilian, but it is true. This city is largely unknown even to us; there are depths that nobody has explored in over a century. And instead of trying to learn the science of our forefathers, our people obsesses over forgotten gods and bloody rituals. "	"[BLUE](Se rie)[] Sí, suena a Varsilio pero es cierto. Partes de esta ciudad son aun desconocidas para nosotros; hay profundidades que nadie ha explorado en siglos. Y en lugar de intentar aprender de la ciencia de nuestros ancestros, nuestra gente se obsesiona con dioses olvidados y rituales sangrientos."	6		
6	A	Unexplored depths?	Profundidades inexploradas?	20		
6	A	What do you mean by 'forgotten gods'?	¿Qué quieres decir con 'dioses olvidados'?	7		
7	Q	Occult. Ancient idols. Artifacts from the Witches' ruins. That's the most fashionable thing in current Icemist High Society. In most cases it's merely a harmless waste of time, but... [BLUE](He looks concerned at the large statue dominating the hall)[].	"Ocultismo. Antiguos ídolos. Artefactos de las Brujas. Eso es lo que está de moda en la Alta Sociedad de Icemist; en la mayoría de casos es una pérdida de tiempo inofensiva, pero... [BLUE](Mira con preocupación a la gran estatua que domina el hall)[]"	8		
8	A	What worries you, Captain Torden?	¿Qué te preocupa, Capitán torden?	9		
9	Q	Maybe you've heard about the Lady of the Night. It is a famous statue and people comes from all over the Kingdoms to see it. They say it's extremely old, and was found on some ruins close to Icemist, just north of town.	Quizá has oido hablar de la Dama de la Noche. Es una famosa estatua que la gente viene a visitar desde todos los Reinos. Dicen que es muy antigua, y la encontraron entre unas ruinas cerca de Icemist, al norte de la ciudad.	10		
10	A	The name is familiar, yes. But what troubles you about it?	El nombre me suena, sí. Pero ¿Qué te preocupa de ella?	11		
11	Q	There's something malignant in that stone. If you touch it, sometimes you can hear a voice in your head. Too faint to be understood, except for a word of two. The frigthening thing is... Mages have studied it for decades, and there's no magic in it. Yet the voice is there, I have heard it myself. [BLUE](He shudders at some memory, but remains silent)[]	Hay algo maligno en esa piedra. Si la tocas, a veces escuchas una voz en tu cabeza. Es demasiado débil para entenderse, excepto alguna palabra suelta. Lo extraño es que los magos la han estudiado durante décadas y no hay magia en la estatua. Pero la voz está ahí, la he oido yo mismo. [BLUE](Parece temblar al recordarlo, pero no dice más)[].	12		
12	A	I'd like to touch the statue.	Me gustaría tocar la estatua.	13		
12	A	I think there's worse threats out there that a piece of rock that mumbles things.	Creo que hay cosas más peligrosas que un trozo de piedra que murmura.	14		
13	Q	Just go ahead, almost everybody in Icemist has listened to the 'whispers' at some point, even if usually you don't understand anything. But adventurer, I'd like to ask you a favor.	Adelante, casi todo el mundo en Icemist lo ha hecho alguna vez. No entenderás gran cosa. Pero me gustaría pedirte un favor, aventurero.	15		
14	Q	Undoubtedly. This is just a gut feeling I have, something is not right about it. Maybe I could ask you a favor.	Sin duda. Esto es sólo un presentimiento que tengo de que algo no anda bien. Quizá podría pedirte un favor.	15		
15	A	What is it?	¿Qué favor?	16		
16	Q	"You are obviously a very experienced adventurer; I'm sure you've seen your deal of ancient evil places and dark magic at work . I'd like you to try to learn what you can about the Lady of the Night; if you find anything that could be dangerous for the city, please come and report to me."	"Eres claramente un aventurero experimentado; Estoy seguro de que has visto muchos lugares malignos y te has enfrentado a magia negra . Me gustaría que averiguaras lo que puedas sobre la Dama de la Noche; si descubres algo que pueda poner en peligro a la ciudad, por favor ven a contármelo."	0		SetVariable#lady_night,10
20	Q	Below the sewers. Folcarad Whitestorm might tell you more about that, he is the Town Hall Deputy in charge of the undercity maintenance.	Bajo las alcantarillas. Folcarad Whitestorm puede contarte más al respecto, es el Consejero de la Ciudad encargado del mantenimiento de los niveles inferiores.	21		
21	A	Alright, I'll ask him. What did you mean by 'forgotten gods'?	De acuerdo, le preguntaré. ¿Qué quisiste decir con 'dioses olvidados'?	7		
30	A	I must go now. Goodbye.	Debo irme, adiós.	0		
30	A	I touched the statue. I managed to communicate with a woman that claims to be imprisoned inside. It asked me to bring a part of her body.	He tocado la estatua. Consegúi hablar con una mujer que dice estar atrapada en su interior. Me ha pedido que le lleve una parte de su cuerpo.	33	VariableEqual#lady_night,30	
30	A	I found the heart of the Lady. It is right here, take it.	He encontrado el corazón de la Dama. Aquí lo tienes.	31	"VariableEqual#lady_night,60;PlayerHasItem#2633"	
30	A	I don't think the statue is dangerous anymore, friend.	Ya no creo que la estatua sea peligrosa, amigo.	0	VariableEqual#lady_night,100	
31	Q	This evil thing must be destroyed immediately! [BLUE](He throws the heart into the flames of a Brazier. A heavy, uneasy silence falls upon both of you)[]	¡Esta cosa maligna debe ser destruida! [BLUE](Lanza el corazón a las llamas de un brasero. Un pesado y tendo silencio cae sobre vosotros)[]	32		
32	Q	[BLUE](A nauseating cloud of black smoke quickly floods the area, and an otherworldly shilouette raises. Before you can consider retreat, the figure raises a hand and a barrier blocks the only exit The only way out is figthing the creature)[]	[BLUE](Una nube negra y nauseabunda se extiende, y de ella una silueta enorme. Antes de que puedas pensar en huir, la figura alza una mano y una barrera bloquea la única salida. Solo queda pelear)[]	0		"SetVariable#lady_night,90;LoseItem#2633;NPCSpawn#night_lord;ItemActivate#barrier_statue"
33	Q	"I don't like this. That statue is very ancient, maybe crafted by the Witches of Orogg, and the 'entity' you talked to might be very dangerous. Whatever happens you should never do as she said; instead if you find her remains bring them to me."	"No me gusta. Esa estatua es muy antigua, quizá creada por las Brujas de Orogg, y la criatura con la que hablaste puede ser un grave peligro. De ningún modo debes hacer lo que te ha pedido; en lugar de eso si localizas sus restos, tráemelos a mí."	0		SetVariable#lady_night,40
