index	type	text	text_ES	Go To	conditions	actions
1	Q	My trust in you was well placed. Whatever you did in that accursed place seems to have sent the wraiths away! Here is the small reward our small congregation can afford.	"Hice bien en poner mi confianza en tí; no sé que hiciste, pero los espectros han desaparecido. Aquí tienes una pequeña recompensa que el pueblo ha recolectado."	0	VariableEqual#cursed_abbey,90	"SetVariable#cursed_abbey,100;IncVariable#REP_the_three,3;IncVariable#REP_town_fogas,6;GainGold#1000;IncVariable#REP_ilmara,4;GainXP#3000;GainItems#5021,2;GainItems#5005,2"
1	Q	Welcome again. I pray for your success in stopping those wraiths from the forest. 	Bienvenido de nuevo. Sigo rezando por tu éxito en acabar con los espectros del bosque.	2	VariableEqual#cursed_abbey,10	
1	Q	[BLUE](The woman bows down)[] Welcome to this humble shrine. May the Three guide your steps. 	[BLUE](La mujer hace una reverencia)[] Bienvenido a esta humilde capilla. Que Los Tres guíen tus pasos.	2		
2	A	I require healing	Necesito curación.	3		
2	A	Can you answer some questions about The Three?	¿Puedes responderme algunas preguntas acerca de Los Tres?	8		
2	A	Can I be of service to The Three?	¿Hay algún trabajo que pueda hacer para Los Tres?	21	VariableLower#cursed_abbey,10	
2	A	Tell me the story of Saint Admus and the Abbey.	Cuéntame la historia de San Admus y la Abadía.	25	VariableEqual#cursed_abbey,10	
2	A	I must be on my way.	Debo marcharme.	0		
3	Q	I can heal you, in exchange of a small contribution to our Shrine. 	Puedo curarte, a cambio de una pequeña contribución a esta Capilla. 	4		
4	A	Here is a small donation. Please heal me. [BLUE](Pay 25 gold coins, be healed for 25hp)[]	Aquí tienes un pequeño donativo. Por favor cúrame. [BLUE](Pagar 25 monedas, curar 25hp)[]	5	PlayerHasGold#25	"GainHP#25;LoseGold#25"
4	A	I wish to make a large donation then. Please heal me. [BLUE](Pay 60 gold coins, be healed for 80hp)[]	Voy a hacer una buena donación. Por favor cúrame. [BLUE](Pagar 60 monedas, curar 80hp)[]	5	PlayerHasGold#60	"GainHP#80;LoseGold#60"
4	A	Not at the moment thanks. I better be on my way.	Ahora no, gracias. Mejor me marcho.	0		
5	Q	By the Power of Arbenos, Thelume and Nivaria, be healed of your wounds!	¡Por el poder de Arbenos, Thelume y Nivaria, que tus heridas se cierren!	0		
8	Q	[BLUE](The woman nods )[] The knowledge I may humbly have is yours. Ask away.	[BLUE](La mujer asiente)[] El conocimiento que pueda tener es todo tuyo. Pregunta.	9		
9	A	Priests have told me about how in the early days of the Kingdom, The Three intervened directly to help the innocent and vanquish evil. Why are the Kingdoms now left exposed to many monsters and dangers, and they don't save us?	Los Sacerdotes cuentan como en los dias antiguos, Los Tres intervenían directamente para salvar a inocentes o luchar contra el mal. ¿Por qué ahora ya no lo hacen, habiendo tantos peligros y desastres?	10	VariableLower#know_intervention,1	
9	A	We're in Ilmara, I know here religion is above all. Then why are you here in a small Shrine, instead of having built a temple? 	Estamos en Ilmara, aquí la religión es lo más importante. Entonces, ¿por qué estás en una pequeña capilla al aire libre, en lugar de construir un templo?	18		
9	A	Everybody here worship The Three, or there are other cults and priests?	¿Todo el mundo adora a Los Tres?¿O hay otras religiones y templos?	20		
10	Q	An interesting question... But my answer would be that they indeed intervene, every day. They gave their powers to hundreds of clerics, which heal the sick and battle evil as we speak, from the burning sands of Inori to the frozen peaks of the north.	Una pregunta interesante, pero mi respuesta sería que sí intervienen, al haber dado su poder a los clérigos. Ahora mismo hay cientos de clérigos curando a los enfermos y combatiendo contra el mal, desde las ardientes arenas del Inori hasta el helado norte.	11		
11	A	"Still, we humans are struggling for survival in Varannar; there's more monsters and more evil each day."	Aun así, los humanos apenas sobrevivimos en Varannar, con cada vez más monstruos y maldad.	12		
11	A	That explains it. Thanks.	Eso lo explica, gracias.	0		
12	Q	Just be strong in your faith, and open your mind to the Virtues of The Three: Wisdom, Courage and Compassion. That is their greatest gift, truly, and the one that will save humanity one day.	Sé fuerte en tu fé, y abre tu mente a las Virtudes de Los Tres: Sabiduría, Valor y Compasión. Ese es el mayor regalo que nos han hecho, y que algún día salvará a la humanidad.	15		"SetVariable#know_intervention,1;GainXP#200"
15	A	Answer another question for me, please.	Respóndeme a otra cosa, por favor.	16		
15	A	Thanks. Enough teachings for now. I must be going.	Gracias. Suficiente lección por ahora. Debo marcharme.	0		
16	Q	What else do you want to know?	¿Qué más deseas saber?	9		
18	Q	[BLUE](The woman chuckles)[] A fair question. We priests are to remain humble, and in the service of our people. Thelume the Wise, one of the Three, instructed our Queen not to build temples, except in large cities that can actually afford them.	[BLUE](La mujer rie)[] Una pregunta razonable. Los sacerdotes debemos ser humildes. El Sabio Thelume, uno de Los Tres, reveló a nuestra Reina que sólo debíamos construir templos en las grandes ciudades, que puedan mantenerlos facilmente.	15		
20	Q	Here in Ilmara almost everyone is a Believer, but of course a few choose other faiths. As long as they are not evil cults, they have the freedom to pray to whatever pantheon they choose, or to none at all. Such was Thelume's Will, in the Book of the Moon.	Aquí en Ilmara casi todo el mundo es Creyente, pero unos pocos no. Se permite libertad de rezar a cualquier dios siempre y cuando no sea un culto maligno, esa es la Voluntad de Thelume escrita en el Libro de la Luna.	15		
21	Q	I am in need of help, yes... But this is a very dangerous mission, one I can only entrust to someone experienced against the undead. [BLUE](You need a reputation of 25 with The Three for this quest)[]	Sí, necesito ayuda... Pero esta es una misión muy peligrosa, a la que sólo puedo enviar a alguien que pueda sobrevivir [BLUE](Necesitas una reputación de al menos 25 con Los Tres para iniciar esta misión).	0	VariableLower#REP_the_three,25	
21	Q	We need all the help we can get. Maybe you have already talked to the Captain about the wraiths that surround the town every night. The Mist Hunters are capable of keeping them at bay for now, but we don't know what's behind them, and what may happen next.	"Necesitamos ayuda, sí. No sé si has hablado con el Capitán acerca de los espectros que rodean la ciudad cada noche; de momento los Cazadores de Niebla son capaces de pararles, pero no sabemos de dónde vienen ni que será lo siguiente en ocurrir."	22		
22	A	Do you have any theories about where they might be coming from?	¿Tienes alguna teoría acerca de dónde pueden venir?	23		
22	A	I might come back later to talk about this.	Quizá vuelva luego para hablar de esto.	0		
23	Q	The phantoms seem to come from the depths of the forest, and I fear the old Abbey of Saint Admus might be their origin. An accursed place, might The Three protect us! And being a humble shrine, I am afraid I can't offer you much as a reward, other than a few potions and gold.	Los espíritus parecen venir de las profundidades del bosque, así que sospecho que su origen sea la antigua Abadía de San Admus. ¡Un lugar maldito, que Los Tres nos guarden! Me temo que al ser una humilde capilla de un pequeño pueblo, sólo puedo ofrecerte a cambio algunas pociones y algo de oro.	24		SetVariable#cursed_abbey,10
24	A	Tell me a bit more about this Saint Admus and the Abbey.	Dime algo más acerca de San Admus y la Abadía.	25		
25	Q	St. Admus was a gentle Mercian prince blessed at birth by The Three. He vowed to change the evil ways of his Kingdom, and got engaged to our Princess, trying to join both Kingdoms forever. However, his brother and the nobles deposed him and tried to murder him. He had to escape to Ilmara.	San Admus era un gentil príncipe de Mercia que nació bendecido por Los Tres, y quería cambiar la maldad de su Reino. Iba a casarse con nuestra Princesa, y unir los dos Reinos en paz. Pero su hermano y los nobles de Mercia le depusieron e intentaron asesinarle. consiguió escapar a Ilmara.	26		
26	A	What happened then? Did he marry the princess and try to reclaim his throne?	¿Qué ocurrió entonces? ¿Se casó con la princesa e intentó recuperar el trono?	27		
27	Q	"Everyone expected he would, but he didn't  marry Princess Zudea; his visions told him this would cause a long civil war in Mercia and great bloodshed. Instead he became an errant knight, serving those in need. When he was weary with old age, he built the abbey in this forest."	"Todos esperaban que lo hiciera, pero no se casó con la Princesa Zudea, ya que sus visiones le revelaron que causaría una sangrienta guerra civil en Mercia. Se volvió un caballero errante, ayudando siempre a los necesitados; al volverse anciano, construyó esta abadía."	28		
28	A	How did the Abbey become cursed?	¿Cómo llegó la maldición a la Abadía?	29		
29	Q	That is unknown, but happened much later. When I was a little girl the Abbey was still active, although it had a grim reputation. Shortly after it closed its doors, and nowadays it's feared and avoided by all. Even the Mist Hunters try not to get close to it.	Eso no se sabe, ocurrió tiempo después. Cuando yo era niña aun estaba abierta, aunque con cierta reputación sombría. Poco después cerró y desde entonces todos la temen y evitan. Incluso los Cazadores de Niebla.	0		
50	A	I choose the bow.	Escojo el arco.	51		GainItem#732
50	A	I choose the warhammer.	Escojo el martillo.	51		GainItem#733
