index	type	text	text_ES	Go To	conditions	actions
1	Q	This chamber is not from the Imperial era like the rest of the castle... We are in a Tolassian ruin!	Esta sala no es de la Era Imperial como el resto del castillo... ¡Estamos en unas ruinas Tolassian!	50	VariableEqual#invitation,70	
1	Q	[BLUE](Grissenda looks up at the menacing spires of Castle Storme. She is more thoughtful and quiet than usual)[]	[BLUE](Grissenda contempla las amenazadores torres oscuras del Castillo Storme. Parece más pensativa y callada que de costumbre)[]	2		
2	A	I would like to know what we can expect from this... Family meeting of yours.	Me gustaría saber qué podemos esperar de esta... Reunión familiar tuya.	3		
3	Q	"Fair enough, my friend; it's time I tell you why I became an errant adventurer. I am the firstborn of House Mae'Ran; our lineage is ancient and distinguished, dating back to Azaph the Ermit in the days of Emperor Sadinar. But nowadays, in Varsilia, we are a modest family, respected but not owning any lands or riches."	Cierto, amigo mio. Es hora de que sepas por qué me convertí en aventurera errante. Soy la primogénita de la Casa Mae'Ran, un nombre distinguido que se remonta al gran Azaph el Ermitaño, en los tiempos del emperador Sadinar. Pero hoy día, en Varsilia, somos una familia modesta. Tenemos prestigio militar, pero no poseemos tierras ni riquezas.	4		
4	A	I sincerely hope you didn't enter the adventuring business because of the money, Grissenda, because if you did I have bad news for you.	Espero sinceramente que no te hayas metido a Aventurera por el dinero, Grissenda, porque si es así tengo malas noticias.	5		
5	Q	"No, that's not it. There's some powerful and rich nobles in our land, but of questionable lineage; if they marry a girl of a poor but distinguished family, they gain the prestige and honor they lack. And thus my grandparents already arranged my marriage even before I was born."	No, no es eso. En nuestra tierra hay nobles ricos y poderosos pero de linaje dudoso. Si se casan con la heredera de una familia pobre pero distinguida, su familia gana honorabilidad. Así es como mis abuelos acordaron mi matrimonio, incluso antes de que yo naciera.	6		
6	A	Arranged? That sounds terrible. Wait, don't you tell me you were supposed to be married to...	¿Acordado? Eso suena terrible. Espera... No me digas que te tenías que casar con...	7		
7	Q	[BLUE](She nods, saddened)[] I was destined to become the Baroness Storme. Nobody told me until I was 17, and at that age my life were the Royal Knights. Joining their ranks had been the dream of my life come true, and I suddenly found out I was going to lose it all to become the wife of a despicable, honorless man.	[BLUE](Asiente, triste)[] Estaba destinada a ser la Baronesa Storme. Nadie me lo dijo hasta cumplir los 17, y a esa edad mi vida entera eran los Caballeros Reales. Unirme a ellos había sido cumplir el sueño de mi vida, y de pronto descubrí que lo perdería todo para convertirme en esposa de un hombre despreciable y sin honor.	8		
8	A	What happened then? You refused to abandon the Knights' ranks, I suppose.	Y ¿Qué ocurrió entonces? No quisiste abandonar las filas de los caballeros, supongo.	9		
9	Q	I was ready to forget my romantic dreams of knighthood and adventure to serve my family but... Something in the eyes of Dobros Storme revolted me. I had to flee, abandon everything. I failed my family, but later I learned I had failed Eirenda more than anyone else.	Estaba dispuesta a olvidar mis sueños románticos de caballería y aventuras por servir a mi familia. Pero... Algo en los ojos de Dobros Storme me revolvió. No podía. Tuve que huir, abandonando todo. Fallé a mi familia, y luego supe que había fallado a Eirenda más que a ningún otro.	10		
10	A	How did you fail her?	¿Cómo le fallaste?	11		
11	Q	My refusal would bring ruin upon my family, and not just our reputation, as we were deeply in debt. Dobros Storme was furious, but somehow my father convinced him he could marry my sister Eirenda instead. Surprisingly he accepted. [BLUE](She looks down, deeply ashamed)[]. Eirenda... so innocent and cheerful, but also a frail spirit. I should be the one enduring this fate, not her.	"Mi negativa podía arruinar a mi familia, y no sólo la reputación: estábamos ahogados en deudas. Dobros Storme estaba furioso; pero de algún modo, mi padre le convenció para que aceptase casarse con mi hermana Eirenda. Sorprendentemente, Storme aceptó. [BLUE](Mira al suelo, avergonzada)[] Eirenda... tan alegre e inocente, pero también frágil. Yo debería haber sufrido este destino, no ella."	12		
12	A	Nobody should be forced to marry. You shouldn't feel bad about this.	No pueden obligarte a casarte. No debes sentirte mal por esto.	13		
12	A	I understand how you feel. You failed to do your duty.	Entiendo cómo te sientes, no cumpliste con tu deber.	13		
13	Q	"Friend, for a Varsilian noble, family and honor is everything. I not only lost what I had, I lost who I was. I could no longer be a Royal Knight, of course; I decided to wander and protect the weak, it was the only thing that still made sense and kept me going. In every person I helped, I saw my sister's face."	Amigo, para un noble Varsilio, la familia y el honor son todo. No sólo perdí lo que tenía, también perdí lo que era. Por supuesto ya no podía ser caballero real, decidí viajar y luchar contra el mal para proteger a los débiles, era lo único que me mantenía en pie. en cada persona que ayudaba veía el rostro de mi hermana.	14		
14	A	I see. And then?	Ya veo. ¿Y después?	15		
