index	type	text	text_ES	Go To	conditions	actions	requisites
1	Q	This impressive steel door has no lock or visible handle. It just displays four buttons of different colors. An inscription above them reads: 'Please enter five colors in the right order. Remember all colors are used at least once'	Esta impresionante puerta de acero no tiene cerradura ni pomo, tan solo 4 botones de diferentes colores. Una inscripción dice: 'por favor, introduzca cinco colores en el orden correcto. Recuerde que todos los colores se usan al menos una vez'.	2	VariableLower#snake_gang,110	SetVariable#TMP_riddle,0	
1	Q	The steel gate is unlocked and you might pass through it.	La puerta de acero ha sido desbloqueada y puedes cruzarla. 	3			
2	A	Let's try a combination.	Probemos una combinación.	4			
2	A	Yeah... Not a good idea.	Ya... No parece buena idea.	0			
3	A	Go through the door.	Atravesar la puerta.	0		Travel#H6_bank,2	
3	A	Not for now.	Por ahora no.	0			
4	Q	Which button do you press in the first position?	¿Qué botón pulsas en la primera posición?	5			
5	A	Red.	Rojo.	6		IncVariable#TMP_riddle,1	
5	A	Green.	Verde.	6			
5	A	Blue.	Azul.	6			
5	A	Yellow.	Amarillo.	6			
6	Q	Which button do you press in the second position?	¿Qué botón pulsas en la segunda posición?	7			
7	A	Red.	Rojo.	8			
7	A	Green.	Verde.	8			
7	A	Blue.	Azul.	8		IncVariable#TMP_riddle,1	
7	A	Yellow.	Amarillo.	8			
8	Q	Which button do you press in the third position?	¿Qué botón pulsas en la tercera posición?	9			
9	A	Red.	Rojo.	10			
9	A	Green.	Verde.	10		IncVariable#TMP_riddle,1	
9	A	Blue.	Azul.	10			
9	A	Yellow.	Amarillo.	10			
10	Q	Which button do you press in the fourth position?	¿Qué botón pulsas en la cuarta posición?	11			
11	A	Red.	Rojo.	12			
11	A	Green.	Verde.	12			
11	A	Blue.	Azul.	12		IncVariable#TMP_riddle,1	
11	A	Yellow.	Amarillo.	12			
12	Q	Which button do you press in the last position?	¿Qué botón pulsas en la last posición?	13			
13	A	Red.	Rojo.	20			
13	A	Green.	Verde.	20			
13	A	Blue.	Azul.	20			
13	A	Yellow.	Amarillo.	20		IncVariable#TMP_riddle,1	
20	Q	As you press the last button, green gas begins to surround you and you feel an unsettling presence behind you... 	Al pulsar el último botón, un gas verde te empieza a rodear y sientes una presencia extraña detrás de tí...	21	VariableLower#TMP_riddle,5	"ItemActivate#gas_trap;NPCSpawn#vault_guard"	
20	Q	As you press the last button, a loud 'click!' echoes in the chamber and the door unlocks.	Al pulsar el último botón, un fuerte 'click' resuena en la habitación y la puerta se desbloquea.	22		"SetVariable#snake_gang,110;GainXP#1200;LoseItem#2615;LoseItem#2616;LoseItem#2617"	
21	A	Oops... I guess that wasn't the right combination.	Oops... Me parece que esa no era la combinación.	0			
22	A	I did it!	¡Lo conseguí!	0		Travel#H6_bank,2	
