index	type	text	text_ES	Go To	conditions	actions
1	Q	Oh but this is magnificent! No doubt, you are a seasoned hunter. Here, have this [BLUE]Potion of Heroism[]. If you ever come to me with these ingredients again, I can make another potion for a fee of 200 gold. Good business for both of us!	¡Oh, magnífico!No hay duda de que eres un cazador experimentado. Toma, aquí tienes esta [BLUE]Poción de Heroismo[]. Si vuelves a traerme los mismos ingredientes, puedo hacerte otra por 200 monedas. ¡Buen negocio para ambos!	0	"VariableEqual#eye_tiger,10;PlayerHasItems#1016,2;PlayerHasItem#2101"	"SetVariable#eye_tiger,100;LoseItems#1016,2;LoseItem#2101;GainXP#400;GainItem#5027"
1	Q	[BLUE](This man seems to be studying the herbs in the garden, and doesn't notice your presence. He picks up a flower and examines it.)[] Hmmm... Interesting. 	[BLUE](El hombre está estudiando las hierbas del jardín y no nota tu presencia. Recoge una flor y la examina.)[] Hmmm... Interesante. 	2	VariableLower#eye_tiger,10	
1	Q	Greetings, please remember to bring me [BLUE]two Sabercat Eyes and a Red Orchid[].	Saludos. Por favor no olvides traerme [BLUE]dos Ojos de Tigre y una Orquídea Roja[].	0	VariableEqual#eye_tiger,10	
1	Q	Here is the great hunter! I hope you bring me souvenirs from the Great Plains.	¡Aquí está el Gran Cazador! Espero que me traigas un souvenir de la Gran Llanura.	20	VariableGreater#eye_tiger,10	
2	A	I have no time for talking.	No tengo tiempo de hablar.	0		
2	A	Hello, who are you?	¿Hola, quién eres?	3		
3	Q	My name is Reboh Mallow, and I used to be the greatest alchemist in town. However, now all I can do is prepare small remedies for a few coins. A miser trade, indeed, for a wise man like myself.	Mi nombre es Reboh Mallow, y solía ser el mejor alquimista de la ciudad. Pero ahora sólo me dedico a vender pobres bebedizos por unas monedas, un triste destino para alguien de mis conocimientos.	4		
4	A	And... Why is that?	Y ¿Por qué?	5		
5	Q	"It's often said, a baker is only as good as the miller that sells him the flour. In my case, an adventurer called Tagean used to bring me exotic ingredients. I welcomed him to my house as a son; but one day he left, stealing all my money. "	A menudo se dice que un panadero es tan bueno como lo sea el molinero que le vende la harina. Yo tenía a un aventurero llamado Tagean que me traía ingredientes exóticos.Le acogí como a un hijo, pero un día se marchó llevándose todo mi dinero.	6		SetVariable#eye_tiger,10
6	A	[BLUE](Glaring at Adaon)[]... I can honestly say that I feel your pain. 	[BLUE](Mirando a Adaon)[]... Puedo decir que entiendo perfectamente cómo te sientes.	7	NPCIsInParty#adaon,adaon	
6	A	Tough luck. What happened next?	Mala suerte. ¿Y entonces?	8		
7,adaon	Q	It wasn't me this time! You're never going to get over that small incident about the letter, are you? After all I've done for you.	¡Esta vez no he sido yo! Nunca vas a perdonarme ese pequeño incidente de la carta, ¿verdad? Después de todo lo que he hecho por tí.	8		
8,R	Q	I was ruined, and unable to start all over. Yet I still have my skill. If I could get my hands on a few ingredients, I could start again, step by step.	Estaba arruinado, no podía comenzar de nuevo. Pero aun tengo mis conocimientos. Si consiguiera algunos ingredientes, podría rehacerme poco a poco.	10		
10	A	What are those ingredients?	¿Qué ingredientes son esos?	11		
11	Q	The most important thing are Sabercat eyes, at least two of them. Yes, the ones you see here in town are trained by rangers, but the wild ones are deadly. Also, I'll need a Red Orchid, a flower that grows in the banks of the Bluemist river.	Lo más importante son ojos de tigre, al menos dos. Si, en la ciudad parecen inofensivos, pero los de la llanura son mortales. También necesito una orquídea roja, crecen en los bancos del rio Bluemist.	0		
20	A	I was wondering, can you maybe prepare a Potion of Heroism for me?	Me preguntaba si puedes perparar más Pociones de Heroismo para mí.	21		
20	A	Look at this, I found a strange-looking eye when I killed a Sabercat corrupted by witches.	Mira ésto, encontré este extraño ojo de tigre al matar a un animal corrompido por la brujería.	30	"VariableEqual#eye_tiger,100;PlayerHasItem#1017"	
20	A	I was wondering, can you maybe prepare a Potion of the Tragic Hero for me?	Me preguntaba si puedes perparar una Poción del Héroe Trágico.	25	VariableEqual#eye_tiger,110	
20	A	Goodbye.	Adiós.	0		
21	Q	Certainly, friend. Just bring me [BLUE]two Sabercat eyes, one red orchid and 200 gold[] and I'll brew one for you.	Claro, amigo. Símplemente tráeme [BLUE]dos Ojos de Tigre, una Orquídea Roja y 200 monedas[], y te prepararé una.	22		
22	A	I have it right here. Please do it.	Lo tengo todo aquí. Toma, prepara una poción.	23	"PlayerHasItems#1016,2;PlayerHasItem#2101;PlayerHasGold#200"	"LoseItems#1016,2;LoseItem#2101;LoseGold#200;GainItem#5027"
22	A	Alright, understood.	De acuerdo, entendido.	0		
23	Q	Put it to good use!	¡Espero que le des buen uso!	0		
25	Q	Certainly, friend. Just bring me [BLUE]two Corrupted Sabercat eyes, one blue orchid and 200 gold[] and I'll brew one for you.	Claro, amigo. Símplemente tráeme [BLUE]dos Ojos de Tigre Corrompido, una Orquídea Azul y 200 monedas[], y te prepararé una.	26		
26	A	I have it right here. Please do it.	Lo tengo todo aquí. Toma, prepara una poción.	23	"PlayerHasItems#1017,2;PlayerHasItem#2100;PlayerHasGold#200"	"LoseItems#1017,2;LoseItem#2100;LoseGold#200;GainItem#5028"
26	A	Alright, understood.	De acuerdo, entendido.	0		
30	Q	This is fascinating, indeed. In theory I could create a fabled potion, one the ancient witches used to prepare, and is remembered as the Potion of the Tragic Hero.	Fascinante. En teoría con esto podría crear una poción que idearon las Brujas, una que hoy se recuerda como la Poción del Héroe Trágico.	31		
31	A	That sounds ominous.	Eso suena mal.	32		
32	Q	Yes, it is a more potent version of the Potion of Heroism... But also highly poisonous. I could make one out of two eyes like this, and one Blue orchid. But I would be careful if I was you.	Sí, es una versión más potente de la Poción de Heroismo... Pero también muy venenosa. Podría hacerte una con dos ojos y una orquídea azul, pero por favor, ten cuidado.	0		SetVariable#eye_tiger,110
