index	type	text	text_ES	Go To	conditions	actions
1	Q	Even from a distance you can feel the evil magic flowing from of the granite slab. Its power pushes you back like a rancid wind, yet you walk and stand in front of it. On its surface you see the carved figure of a Dragon, covered by old dark stains.	Incluso desde la distancia se puede sentir la magia maligna que fluye de la losa de granito. Su poder te empuja hacia atrás como un viento rancio, pero caminas y te paras frente a él. En su superficie se ve la figura tallada de un Dragón, cubierta por viejas manchas oscuras.	2	VariableLower#path_deer,50	
1	Q	The evil aura that you once felt on this altar has completely dissipated. Once you defeat the Guardian you should examine it thoroughly.	La magia maligna que rodeaba a este altar se ha disipado completamente. Una vez derrotes al Guardián	0	VariableLower#path_deer,60	
1	Q	The evil aura that you once felt on this altar has completely dissipated.	La magia maligna que rodeaba a este altar se ha disipado completamente.	2		
2	A	Touch the altar with the Winter Wail blade.	Tocar el altar con la hoja de Aullido de Invierno.	5	"VariableEqual#path_deer,40;PlayerHasItem#607"	
2	A	Touch the altar with the Forest Lament blade.	Tocar el altar con la hoja de Lamento del Bosque.	10	"VariableGreater#path_deer,50;PlayerHasItem#621"	
2	A	Touch the altar with the Ancestral Blade of the Deer.	Tocar el altar con la Espada Ancestral del Ciervo.	10	PlayerHasItem#624	
2	A	Touch the altar. Because I never learn!	Tocar el altar. ¡Porque nunca aprendo!	3	VariableLower#path_deer,50	
2	A	There's not much to do here.	No hay mucho que hacer aquí.	0		
3	Q	You feel your life essence being absorbed. You step back, feeling dizzy.	Sientes como si tu esencia vital fuera absorbida. Das un paso atrás, mareado.	0		LoseHPDeath#250
5	Q	"Suddenly the whole cave trembles. A dark cloud begins to form above the altar, and then begins to materialize into the shape of a dark dragon... You understand it is a Guardian, one that already knows the bite of that blade. That is not the only change; the sword is now gleaming with a powerful light; somewhow its magic has strengthened."	"De repente toda la cueva tiembla. Una nube oscura comienza a formarse sobre el altar, y luego comienza a materializarse en la forma de un dragón oscuro ... Entiendes que es un Guardián, uno que ya ha probado el filo de esa espada. Ese no es el único cambio; Aullido de Invierno ahora brilla con una luz poderosa; de alguna manera su magia se ha fortalecido."	0		"SetVariable#path_deer,50;NPCSpawn#guardian;LoseItem#607;GainItem#621;SetVariable#C12_poison,0;"
10	Q	There's a brief flash of light. A magical bridge has materialized over the abyss.	Hay un breve destello de luz. Un puente mágico se ha materializado sobre el abismo.	0		"ItemActivate#C12_bridge;ItemWalkable#C12_bridge"
