index	type	text	text_ES	Go To	conditions	actions
1	Q	Ahhh wonderful indeed. Finally, I can give my research the final push.	Ahhh maravilloso. Finalmente podré dar el empujon final a mi investigación.	16	"VariableEqual#important_research,10;PlayerHasItems#1006,3"	"SetVariable#important_research,100;LoseItems#1006,3;IncVariable#REP_wizardsguild,3;GainXP#600;GainItem#208"
1	Q	Hello again. Where are my chunks of [BLUE]living ice[]? Hurry with that, I need to get out of this sand hell...	Welcome again. ¿Dónde están mis trozos de [BLUE]hielo viviente[]? Date prisa con eso, necesito salir de este infierno de arena...	2	VariableEqual#important_research,10	
1	Q	Welcome to the Inori Enclave of the Wizard's Guild. You are not a member of our guild, so this hall is the only part of the tower in which you will be allowed.	Bienvenido al Enclave de Inori del Gremio de los Magos. No eres un miembro de nuestro gremio, así que este hall es la única parte de la torre que podrás visitar.	2		
2	A	I need teleportation using your magic circle.	Necesito usar vuestro círculo mágico para teleportarme.	3	VariableEqual#know_enclave,1	
2	A	Are there any jobs that I can do for the Wizard's Guild?	¿Hay alguna misión que pueda hacer para el Gremio de los Magos?	11	VariableEqual#know_enclave,1	
2	A	Do you have anything for sale?	¿Tienes algo a la venta?	10	VariableEqual#know_enclave,1	OpenShop#
2	A	The Wizard's Guild? Enclave? We're in Varsilia, I thought the wizards were in Thuram. Why the King of Varsilia allows you in here?	El gremio de magos... Enclave... ? Estamos en Varsilia, creía que los magos estaban en Thuram. ¿El rey de Varsilia os permite estar aquí?	7	VariableLower#know_enclave,1	
2	A	Okay, thanks, but I must be going.	Vale, de acuerdo, pero me tengo que ir.	0		
3	Q	Sure, we can teleport you to one of our enclaves through the Kingdoms [BLUE](he points to a map)[]. But as you're not a member, nor an ally to our guild, the fee will be [BLUE]500 gold[].	Claro, podemos teleportarte a cualquiera de nuestros Enclaves en los Reinos. [BLUE](Te señala un mapa)[]. Pero como no eres miembro de nuestro gremio, ni tampoco nuestro aliado, el precio será de [BLUE]500 monedas[].	4		
4	A	Fine, teleport me to the Sagar Enclave, near [BLUE]Lannegar[]! Here is my gold.	De acuerdo, ¡telepórtame al Enclave de Sagar, cerca de [BLUE]Lannegar[]! Aquí está el oro.	5	PlayerHasGold#500	
