index	type	text	text_ES	Go To	conditions	actions
1	Q	Deepfrost was destroyed by magical forces? And my beloved brother perished there? Truly something my superiors at Nivarian need to learn about. Thanks for telling me. You can keep his Holy Symbol, and please accept this weapon as reward.	¿Deepfrost fue destruido por fuerzas mágicas? ¿Y mi amado hermano pereció allí? Son terribles noticias, y debo informar a mis superiores en Nivarian. Puedes quedarte con su medallón, y acepta este arma como recompensa.	0	"VariableGreater#missing_missionary,9;VariableLower#missing_missionary,100;PlayerHasItem#2632"	"SetVariable#missing_missionary,100;IncVariable#REP_the_three,4;GainXP#1600;GainItem#620"
1	Q	"Welcome again. I guess you still have no news of Brother Ladan; unfortunately I have no idea where in Thuram he might be."	Bienvenido de nuevo. Supongo que aun no hay noticias del Hermano Ladan. Por desgracia no tengo idea de en qué parte de Thuram puede estar.	2	VariableEqual#missing_missionary,10	
1	Q	[BLUE](The man bows down)[] Welcome to this humble shrine. May the Three guide your steps. 	[BLUE](El hombre hace una reverencia)[] Bienvenido a esta humilde capilla. Que Los Tres guíen tus pasos.	2		
2	A	I require healing	Necesito curación.	3		
2	A	Can you answer some questions about The Three?	¿Puedes responderme algunas preguntas acerca de Los Tres?	8		
2	A	Can I be of service to The Three?	¿Hay algún trabajo que pueda hacer para Los Tres?	21	VariableLower#missing_missionary,10	
2	A	I must be on my way.	Debo marcharme.	0		
3	Q	I can heal you, in exchange of a small contribution to our Shrine. 	Puedo curarte, a cambio de una pequeña contribución a esta Capilla. 	4		
4	A	Here is a small donation. Please heal me. [BLUE](Pay 25 gold coins, be healed for 25hp)[]	Aquí tienes un pequeño donativo. Por favor cúrame. [BLUE](Pagar 25 monedas, curar 25hp)[]	5	PlayerHasGold#25	"GainHP#25;LoseGold#25"
4	A	I wish to make a large donation then. Please heal me. [BLUE](Pay 60 gold coins, be healed for 80hp)[]	Voy a hacer una buena donación. Por favor cúrame. [BLUE](Pagar 60 monedas, curar 80hp)[]	5	PlayerHasGold#60	"GainHP#80;LoseGold#60"
4	A	Not at the moment thanks. I better be on my way.	Ahora no, gracias. Mejor me marcho.	0		
5	Q	By the Power of Arbenos, Thelume and Nivaria, be healed of your wounds!	¡Por el poder de Arbenos, Thelume y Nivaria, que tus heridas se cierren!	0		
8	Q	But of course. Please tell me what you wish to know.	Por supuesto. Dime en qué deseas saber.	9		
9	A	I wonder if The Three made any prophecies about the future.	Me pregunto si Los Tres han hecho alguna profecía sobre el futuro.	10	VariableLower#know_proph,1	
9	A	"I am surprised to see a shrine here; I thought the Wizards of Thuram and the Church of the Three were not very friendly to each other."	Me sorprende encontrar una capilla aquí. Pensaba que los Magos de Thuram y la Iglesia de Los Tres no eran buenos amigos.	17		
9	A	Are there many believers here in Icemist?	¿Hay muchos creyentes aquí en Thuram?	20		
10	Q	Not by themselves. Saint Admus, inspired by The Three, wrote a beautiful book about the centuries to come. It's called Song of the Days of Thunder.	Ellos mismos no, pero San Admus escribió un hermoso libro sobre los días futuros. Se llama Canto de los Días del Trueno.	11		
11	A	Interesting. So what does it predict?	Interesante. Y ¿Qué predice?	12		
11	A	I think we better talk about this another time.	Creo que es mejor que hablemos en otro momento.	0		
