index	type	text	text_ES	Go To	conditions	actions	requisites
1	Q	[BLUE](The rogue goes pale and shivers in terror when he recognizes Nifuruc and the others)[] You... You sold me! No, wait, wait I can explain this, noooo....!	[BLUE](El pícaro palidece de terror cuando reconoce a Nifuruc y a los otros)[] ¡Tu... Me has vendido! No, esperad, esperad, puedo explicarlo, noooo....!	0	VariableEqual#honor_among_thieves,50	"NPCSpawn#erhar_hostile;NPCDespawn#erhar_betrayed;SetVariable#honor_among_thieves,52"	
1	Q	Finally, free! I might reconsider my career, maybe my dad was right and being a fisherman would suit me better.	¡Por fin, libre! Creo que mi padre tenía razón, debería dejar esto y dedicarme a ser pescador.	0	VariableEqual#honor_among_thieves,100		
1	Q	I can't believe you managed to convince them. You saved my life! Here is your reward, as promised.	No puedo creer que les hayas convencido, fantástico. Aquí tienes lo prometido.	0	VariableEqual#honor_among_thieves,80	"SetVariable#honor_among_thieves,100;GainItem#2527;GainXP#800"	
1	Q	Word is everywhere, you got rid of them! Here is your reward, as promised.	¡Se cuenta en todas partes, has acabado con ellos! Aquí tienes lo prometido.	0	VariableEqual#honor_among_thieves,90	"SetVariable#honor_among_thieves,100;GainItem#2527;GainXP#800"	
1	Q	Did you find that band of thugs?	¿Has encontrado a esa banda de asesinos?	20	VariableEqual#honor_among_thieves,40		
1	Q	Please, take care of Nifuruc's thugs, will you?	Por favor, encárgate de Nifuruc y su matones. ¿Lo harás?	0	VariableGreater#honor_among_thieves,9		
1	Q	Oh, it is you! No hard feelings about that little trick I played on you back in Kingsbridge, right?	Oh, eres tú... No seguirás enfadado por aquel pequeño engaño en Kingsbridge, ¿verdad?	2			
2	A	Nah, it's fine. So what are you doing here, planning your next move?	Nah, no te preocupes. ¿Qué estás haciendo aquí, planear otro trabajo?	3			
2	A	You again! Don't dare to try to fool me, I warn you.	Tú de nuevo... No intentes engañarme, te lo advierto.	3			
3	Q	I'm stuck here, kid. My last job was a disaster and my comrades believe I gave them the fold, but the truth is I lost the gems. They won't listen, and if I set a foot on the streets, I am a dead man. Truly, it saddens me to see nobody trust another human being anymore.	Por desgracia, estoy aquí encerrado. El último plan salió mal, y mis compañeros créen que me quedé con las gemas, pero las perdí. Si pongo un pie en la calle, estoy muerto. Es una lástima que ya nadie confíe en otro ser humano...	4			
4	A	I can't blame them, considering your record.	No les culpo, teniendo en cuenta que se trata de tí.	5	VariableLower#TMP_rolf_you,1	SetVariable#TMP_rolf_you,1	
4	A	What are those gems you lost?	Háblame de esas gemas que perdiste.	6	VariableLower#TMP_rolf_loot,1	SetVariable#TMP_rolf_loot,1	
4	A	Well, that's tough luck, but you probably deserve it. Goodbye.	Bueno, mala suerte, pero seguramente te lo mereces. Adiós.	7			
5	Q	I have lied often, as part of my job. But never to a companion or House brother. I'd never be stupid enough to do that!	He mentido a menudo para hacer trabajos... Pero nunca a un compañero o a otro miembro de la Casa. No soy tan estúpido.	4			
6	Q	It was the Ruchard Baroness' gem collection! Emeralds, rubies, pearls... Magnificent! But the guard was about to fall on me, so I panicked and threw the bag to the river. If the Legion had found it on me, they'd have quartered me on the spot. 	"La colección de gemas de la Baronesa Ruchard! Esmeraldas, rubíes, perlas... Pero la Legión estaba a punto de pillarme. Entré en pánico y arrojé la bolsa al rio; si me los llegan a encontrar, me descuartizan en el acto."	4			
7	Q	Wait! Please you have to help me. I am out of gold, hungry and sick of this place. I need to get out.	¡Espera! Tienes que ayudarme. Estoy sin dinero, hambriento y enfermo, necesito salir de aquí.	8			
8	A	Why would I help a man that tricked me in the past?	¿Por qué ayudaría a alguien que me ha engañado en el pasado?	10			
10	Q	Because of this [BLUE](Shows you an ancient red key)[]. It is my last posession, a key to one of the Royal Crypts, out there in the Iron Valley. Solve my problem and it will be yours!	Por esto [BLUE](Te muestra una antigua llave roja muy antigua)[]. Es mi última posesión, una de las llaves de las Criptas Reales, ahí fuera en el Valle de Hierro. Resuelve mi problema y ¡es tuya!	11			
11	A	Hmmm... I don't know if I can trust you.	Hmmm... No sé si puedo confiar en tí.	12			
12	Q	You can, you can! Those damn thugs out there are led by a cuttroath called Nifuruc. Please get rid of them, and the key is yours.	¡Puedes, puedes! Esos malditos matones están liderados por un asesino llamado Nifuruc. Por favor, líbrate de ellos y la llave es tuya.	0		SetVariable#honor_among_thieves,10	
20	A	Yes, I scared them away and they won't bother you. Let's go to the Valiant King tavern to celebrate.	Si, les he asustado y no volverán a molestarte. Vayamos a la taberna del Rey Valiente a celebrarlo.	21			
21	Q	Excellent! I accept your generous invitation. Lead the way, friend.	¡Excelente! Acepto tu generosa invitación. Te sigo, amigo.	22			
22	A	Let's go.	Vámonos.	0		"SetVariable#honor_among_thieves,50;NPCDespawn#erhar;Travel#FT,3,12"	
