index	type	text	text_ES	Go To	conditions	actions
1	Q	That's it, I knew my trust was well placed. Give me that rotting flesh, and here is your reward. Thanks, in the name of The Three.	Eso es. Sabía que podía confiar en ti. Dame esa carne podrída, y aquí tienes tu recompensa. Gracias en nombre de Los Tres.	0	"VariableEqual#flesh_is_weak,10;PlayerHasItems#1009,3"	"SetVariable#flesh_is_weak,100;LoseItems#1009,3;IncVariable#REP_the_three,2;GainXP#140;GainItem#5000"
1	Q	Welcome again. Remember I am still waiting for those [BLUE]three zombie flesh[] pieces	Bienvenido de nuevo. Recuerda que aun necesito [BLUE]tres carnes de zombie[] .	2	VariableEqual#flesh_is_weak,10	
1	Q	[BLUE](the man bows down)[] Welcome to this humble shrine. May the Three guide your steps. 	[BLUE](el hombre hace una reverencia)[] Bienvenido a esta humilde capilla. Que Los Tres guíen tus pasos.	2		
2	A	I require healing	Necesito curación.	3		
2	A	Can you answer some questions about The Three?	¿Puedes responderme algunas preguntas acerca de Los Tres?	8		
2	A	Can I be of service to The Three?	¿Hay algún trabajo que pueda hacer para Los Tres?	21	VariableLower#flesh_is_weak,10	
2	A	Goodbye	Adiós	0		
3	Q	I can heal you, in exchange of a small contribution to our Shrine. 	Puedo curarte, a cambio de una pequeña contribución a esta Capilla. 	4		
4	A	Here is a small donation. Please heal me. [BLUE](Pay 25 gold coins, be healed for 25hp)[]	Aquí tienes un pequeño donativo. Por favor cúrame. [BLUE](Pagar 25 monedas, curar 25hp)[]	5	PlayerHasGold#25	"GainHP#25;LoseGold#25"
4	A	I wish to make a large donation then. Please heal me. [BLUE](Pay 60 gold coins, be healed for 80hp)[]	Voy a hacer una buena donación. Por favor cúrame. [BLUE](Pagar 60 monedas, curar 80hp)[]	5	PlayerHasGold#60	"GainHP#80;LoseGold#60"
4	A	Not at the moment thanks. I better be on my way.	Ahora no, gracias. Mejor me marcho.	0		
5	Q	By the Power of Arbenos, Thelume and Nivaria, be healed of your wounds!	¡Por el poder de Arbenos, Thelume y Nivaria, que tus heridas se cierren!	0		
8	Q	[BLUE](the man smiles widely)[] But of course. As a humble shrine priest, I will try to answer your questions. However, if you seek true knowledge, you should visit the High Temple in Nivarian.	[BLUE](el hombre sonríe ampliamente)[] Por supuesto. Como humilde clérigo de esta capilla, intentaré responderte.Pero si buscas verdadero conocimiento, deberías visitar el Gran Templo en Nivarian.	9		
9	A	Who are The Three, exactly?	¿Quiénes son Los Tres, exáctamente?	10	VariableLower#know_thelume,1	
