index	type	text	text_ES	Go To	conditions	actions
1	Q	You found one... most fascinating. Look at the beauty of this wonderful thing. Definitely pre-colonization, don't you think?	Encontraste un ídolo, fascinante. Que belleza, ¿verdad? Definitivamente anterior a la colonización, ¿no te parece?	10	"VariableGreater#collectionist,0;VariableLower#collectionist,20;playerhasitem#2612"	"LoseItem#2612;GainXP#400;GainGold#500;IncVariable#collectionist,1"
1	Q	Remember, find for me those three clay figurines, the Ancient Idols. They shouldn't be very far away from lake Nivar.	Recuerda, encuentra para mí esas figurillas de barro, los Antiguos Ídolos. No deberían estar lejos del Lago Nivar.	0	"VariableGreater#collectionist,0;VariableLower#collectionist,20"	
1	Q	May the Three Guide your Steps. Definitely you have the looks of an adventurer, a traveller experienced in retrieving lost treasures. Am I right?	Que Los Trés guíen tus pasos. Definitivamente pareces un aventurero, uno que tiene experiencia en recuperar tesoros perdidos. ¿Me equivoco?	2	VariableLower#collectionist,10	
1	Q	What have I done? If it wasn't for you the monster would have killed me, and many other innocent people as well. I've learned never again to meddle with such powers, and I'll see that the idols are destroyed at the Cathedral soon.	¿Qué he hecho? Si no fuera por tí, ese monstruo me hubiera matado a mi y a muchos inocentes ciudadanos. He aprendido a no mezclarme con ese tipo de poderes, y me aseguraré de que los ídolos sean destruidos en la Catedral.	0	VariableEqual#collectionist,90	"SetVariable#collectionist,100; GainXP#800;IncVariable#REP_ilmara,10"
1	Q	Greetings, adventurer. No, I don't have any other jobs... I learned my lesson.	Saludos, aventurero. ¡no, ya no tengo nuevos trabajos! He aprendido la lección.	0		
2	A	I'm rather busy right now.	Ahora estoy ocupado.	0		
2	A	It must be easy to notice... Alright, I am an adventurer. Tell me what lost treasure are we talking about.	Se me debe notar mucho... De acuerdo, soy un aventurero, dime a qué tesoro perdido te refieres.	3		
3	Q	I am Amaryl, a sage and collector of antiquities. I am trying to locate some very ancient clay figurines, which according to my research in the Hall of Wisdom must be somewhere in this region.	Soy Amaryl, un sabio y coleccionista de antiguedades. Intento encontrar tres valiosas figuras de barro muy antiguas que, según mis investigaciones en las Estancias del Saber, deben estar en esta zona.	4		
4	A	What is the Hall of Wisdom?	¿Qué son las Estancias del Saber?	5	VariableLower#tmp_hallwis,1	SetVariable#tmp_hallwis,1
4	A	Maybe I could retrieve them for you. Tell me more.	Quizá pueda encontrarlas. Dime más.	6		
4	A	Not interested, maybe another time.	No me interesa, quizá en otro momento.	0		
5	Q	It is the Library of this town, of course. Unfortunately it remains closed now... Apparently there was some strange incident about a lost book with a cleric involved, but I don't know more. It is a fine place, maybe I can show it to you one day.	Es la Biblioteca de esta ciudad, por supuesto. Pero está cerrada debido a un incidente con un libro robado por un clérigo, aunque no sé más. Quizá te la pueda enseñar algún día.	4		
6	Q	Many centuries ago, a primitive tribe inhabited the shores of Lake Nivar, as well as the plains to the west. But they were eliminated by the Tolassians, so very little is known, except the mention to their most sacred relics: three  small [BLUE]Ancient Idols[].	Hace muchos siglos, una tribu primitiva vivía a orillas del Lago Nivar, así como las llanuras al Oeste. Pero fueron eliminados por los Tolassians así que poco se sabe, excepto la mención de sus más sagradas reliquias: tres pequeños [BLUE]Ídolos Antiguos[].	7		
7	A	If that's all you know, it won't be easy.	si eso es todo lo que sabes, va a ser difícil.	8		
8	Q	I am aware, so for each one I'll offer a reward of 500 gold. Plus a small bonus if you find all three.	Estoy de acuerdo, por eso ofrezco una recompensa de 500 monedas por cada uno. Y una bonificación si encuentras las tres.	0		SetVariable#collectionist,10
10	A	I guess beauty lies in the eye of the beholder...	Supongo que la belleza es algo relativo...	11		
11	Q	Here is your reward, and remember, I want all three pieces.	Aquí está tu recompensa. Y recuerda, quiero las tres figurillas.	0	VariableLower#collectionist,13	
11	Q	Finally! All three together. Maybe it's me, but the eyes in the figurines seem to be shining... That's odd. Wait, what is that shadow growing over there!?!?	¡Por fin! Las tres juntas. No se si es imaginación mía pero los ojos de las figuras parecen brillar... Espera, ¿!¿Qué es esa sombra que crece ahí?!?	0		"NPCSpawn#nightwalker;DecVariable#REP_ilmara,10"
