index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](You quickly recognize the stench as soon as you walk into the room)[] Ah yes... I am going to enjoy this... I'll devour your corpses and praise the Blood Lords!	[BLUE](Reconoces la pestilencia en cuanto entras en la sala)[] Ah sí... Voy a disfrutar esto... ¡Devoraré vuestros cadáveres gracias a los Señores de la Sangre!	10	VariableGreater#invitation,30	
1	Q	[BLUE](As you approach this giant of a man you notice the stench coming from under his armor.)[] Oh, what's this... Looks like we will have some fine entertainment today.	[BLUE](Al acercarte a este hombre gigantesco notas un olor repugnante que sale de su armadura)[] Vaya, qué tenemos por aquí... Parece que hoy tenemos diversión.	2		
2,mercenary_grisenda	Q	[BLUE](Grissenda talks to him dismissively, with the proper authority of a Varsilian Noble. She shows him the letter)[] Soldier, we're here by request of your Baroness. Be quick and don't make her wait.	[BLUE](Grissenda habla con él con tono de superioridad, como haría un Noble Varsilio. Le muestra la carta[] Soldado, estamos aquí por petición de tu Baronesa. No la hagas esperar.	3		
3,R	Q	What? The Baroness you say? Yes, this is her Seal. [BLUE](He sounds surprised, and hesitant, as he seems to think for a moment. Finally, he raises his hand and the men around quickly open the iron gates. He speaks in a grumpy tone)[] You may go in.	¿Cómo? ¿La Baronesa decís? Sí, este es su sello. [BLUE](Parece sorprendido e indeciso durante unos momentos. Finalmente levanta la mano y los hombres de alrededor abren la verja de hierro. Habla enfurruñado)[] Podeis pasar.	4		
4	A	We'll be able to get out again, right?	¿Luego podremos salir, verdad?	6		
4	A	[BLUE](Walk through the gate)[].	[BLUE](Walk through the gate)[].	5		
5	Q	[BLUE](As soon as you enter the iron bars are closed again, with a sound that reminds you too much of a death bell. The captain laughs with a deep voice)[]. Enjoy the hospitality of House Storme.	[BLUE](En cuanto pasas las barras de hierro se cierran de nuevo, produciendo un sonido que te recuerda demasiado a una campana de difuntos. El capitán se rie con voz grave)[]. Disfrutad de la hospitalidad de Storme.	0		"NPCDespawn#captain_gate;Travel#I9_castle,2"
6	Q	Are you scared, adventurer? [BLUE](A horrid sound comes from behind his iron mask, maybe a chuckle. The stench becomes unbearable a second later)[]. If the Baroness wants you in, you go in. When, or how you leave is not my business right now.	¿Estás asustado, aventurero? [BLUE](Un horrible gorgoteo suena tras su máscara de hierro, quizá una risa)[]. Si la Baronesa os quiere dentro, vais a entrar. Cuándo y cómo salís no es asunto mio.	7		
7,mercenary_grisenda	Q	[BLUE](Speaks to you quietly)[] Friend, I don't think this is the time to hesitate. There must be a hundred archers pointing at us from those towers...	[BLUE](Habla en voz baja)[] Amigo, no es momento de dudar. Debe haber un centenar de arqueros apuntándonos desde esas torres...	8		
8	A	That's a very good point, actually. Very well, let's go in and let's hope to meet nicer people than Captain Fetid here.	Tienes razón. Muy bién, entremos y esperemos encontrar gente más agradable que el Capitán Fétido.	5		
10	A	Blood Lords? What the heck is going on here?	¿Señores de la Sangre? ¿Que infiernos está pasando aquí?	11		
11,mercenary_grisenda	Q	This place is overcome with madness, I fear for my sister Eirenda. We must find her quickly!	Este lugar está dominado por la locura, tengo miedo por mi hermana Eirenda. ¡Debemos encontrarla cuanto antes!	12		
12,R	Q	You'll only find your own death. Come to me, pretty face. Show me what you got.	Sólo encontrarás tu propia muerte. Ven a mí, preciosidad, enséñame lo que sabes hacer.	13		
13	A	Woah, thanks. For a villain you're very flattering. Normally they insult me.	Vaya, gracias. Para ser un villano eres muy halagador. Normalmente me insultan.	14		
13	A	Die bastard!	¡Muere bastardo!	20		
14	Q	I wasn't talking to you, insolent worm!	¡No hablaba contigo, gusano insolente!	15		
15	A	Ah, alright. That's more like it.	Ah, de acuerdo. Eso ya es más típico.	20		
20	Q	[BLUE](The captain grabs his heavy maul with both hands and charges while laughing maniacally)[]	[BLUE](El capitán sujeta su mazo con ambas manos y carga contra tí mientras rie enloquecido.)[]	0		NPCHostile#captain_ambush
