index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](This armed man looks at you intently and says nothing)[]	[BLUE](Este hombre está bien armado, y te mira intensamente sin decir nada)[]	2		
1	Q	What now?	¿Qué quieres ahora?	4		
2	A	Hello, I am a travelling adventurer, who are you?	Hola, soy un aventurero de paso. ¿Quiénes sois vosotros?	3		
2	A	Hmmm... Sorry, I took a wrong turn in the road. Goodbye.	Hmmm... Perdona, me he desviado de la carretera. Adiós.	0		
2	A	I don't know what you're doing here, but you are hiding something. A red bottle with a message appeared in New Garand. And it is identical to the ones you have here. 	No sé quiénes sois, pero sé que escondeis algo en este lugar. A New Garand llegó una botella con un mensaje, idéntica a las botellas que tenéis aquí.	10	VariableEqual#message_in_bottle,50	"SetVariable#message_in_bottle,60;NPCHostile#kidnappers"
3	Q	We are fishermen.	Somos pescadores.	4		
4	A	You don't need anything? No item was stolen from you, no one has disappeared, no monster is threatening you.... Nothing? You are not looking for an adventurer?	¿No necesitáis nada? ¿No te han robado algo, o ha desaparecido alguien, o hay un monstruo que os amenaza? ¿No necesitas la ayuda de un aventurero?	5		
5	Q	What? No, we don't need anything from you.	¿Qué? No, no necesitamos nada.	6		
6	A	Are you sure? Because... That's odd. I mean, everyone seems to have a job for me.	¿Estás seguro? Me parece raro, porque TODO el mundo me encarga algún trabajo.	7		
7	Q	Listen, I have no idea what you are talking about. We're just here doing our job. The world doesn't revolve around you, adventurer.	Escucha, no sé de que me hablas. Sólo estamos aquí haciendo nuestro trabajo. El mundo no gira alrededor de ti, aventurero.	0		
10	Q	[BLUE](He shakes his head)[] I don't like killing people when there's no money behind it. But you have to die now.	[BLUE](Menea la cabeza)[] No me gusta tener que matar sin cobrar por ello. Pero ahora debes morir.	11		
11	A	Ha! I knew there was something odd here.	¡Ha! Sabía que había algo extraño.	0		
