index	type	text	text_ES	Go To	conditions	actions	
1	Q	[BLUE](Laughing Deer, Father of All Tribes, is an elderly smiling man that doesn't seem to notice your presence. He sits, meditating, while druids care for his needs)[]	[BLUE](Ciervo Sonriente, Padre de Todas las Tribus, es un anciano sonriente que no parece notar tu presencia. Se sienta y medita, mientras los druidas y guerreros atienden sus necesidades)[]	2	VariableLower#path_deer,10	SetVariable#path_deer,10	
1	Q	[BLUE](Laughing Deer doesn't seem to have moved since your last visit.)[]	[BLUE](Ciervo Sonriente no parece haberse movido desde tu última visita)[]	2	VariableGreater#path_deer,0		
2	A	I found the Blade of the Deer.	He encontrado la Espada del Ciervo.	100	"VariableGreater#path_deer,10;VariableLower#path_deer,40;PlayerHasItem#607"		
2	A	Greetings, Chief Laughing Deer.	Saludos, Jefe Ciervo Sonriente.	5	VariableLower#path_deer,20		
2	A	I cleansed the Dark Pool. The Nightmares from the witches shouldn't trouble you anymore.	Purifiqué el Estanque Oscuro. Las Pesadillas de las brujas deberían desaparecer.	120	VariableEqual#path_deer,90		
2	A	[BLUE](Sit and remain quiet)[]	[BLUE](Sentarse y permanecer callado)[]	3	VariableLower#path_deer,20	SetVariable#TMP_var_wait,0	
2	A	I need to go.	Me tengo que ir.	0			
3	Q	[BLUE](You feel a strange tension and discomfort, and finally you decide to stand up and leave. You need a reputation of Trusted, 25 or better, to meditate in this glade)[]	[BLUE](Sientes una extraña tensión e incomodidad, y finalmente decides ponerte de pie y marcharte. Para meditar en este claro necesitas una reputación 'De Confianza', 25 o mejor)[]	0	VariableLower#REP_varannari,25		
3	Q	[BLUE](Birds chirp, Varannari druids chant softly in the distance)[]	[BLUE](Los pájaros trinan, druidas Varannari cantan suavemente a lo lejos)[]	4	VariableLower#TMP_var_wait,1		
3	Q	[BLUE](Leaves fall around you, noiselessly)[]	[BLUE](Las hojas de los árboles caen a tu alrededor, sin hacer ruido)[]	4	VariableEqual#TMP_var_wait,1		
3	Q	[BLUE](You notice now the sound of the river, as if it was not audible until now)[]	[BLUE](Te das cuenta del sonido del rio, como si no pudieras oirlo hasta ahora)[]	4	VariableEqual#TMP_var_wait,2		
3	Q	[BLUE](Leaves fall around you, noiselessly)[]	[BLUE](Las hojas de los árboles caen a tu alrededor, sin hacer ruido)[]	4	VariableEqual#TMP_var_wait,3		
3	Q	[BLUE](Birds chirp, Varannari druids chant softly in the distance)[]	[BLUE](Los pájaros trinan, druidas Varannari cantan suavemente a lo lejos)[]	4	VariableEqual#TMP_var_wait,4		
