index	type	text	text_ES	Go To	conditions	actions
1	Q	"You decided not to run away. That is good; maybe there's enough of the Archmage in you after all."	Has decidido no salir corriendo. Eso está bien, quizá hay algo del Archimago en tí.	2		
2	A	Obviously I have the good parts, and you the useless ones.	Claramente yo tengo las mejores partes y tú las peores.	3		
2	A	I've already dealt with the Forsaken once. You underestimate me.	Ya me he enfrentado a Los Olvidados una vez. Me subestimas.	4		
2	A	Let's get to the point. You said there is a way to find the Forsaken and my sister, even if Tremadan himself couldn't. Talk now, phantom.	Vayamos al grano. Dijiste que hay una forma de encontrar a los Olvidados y a mi hermana, pese a que Tremadan no fue capaz. Habla, fantasma.	18		
3	Q	Well, I am the one holding the knowledge that can save your sister, and the whole world. So I disagree.	No estoy de acuerdo: tengo el conocimiento capaz de salvar a tu hermana y el mundo entero.	5		
4	Q	Underestimating you? That would be too difficult. I would be really surprised if you succeeded at locating the Forsaken.	¿Infravalorarte? Eso sería demasiado difícil. Me extrañaría mucho que finalmente consiguieras localizar a Los Olvidados.	5		
5	A	Damn ghost or whatever you are, is there really a way to find Amarisa and the Forsaken? 	Maldito fantasma o lo que quiera que seas, realmente hay una forma de localizar a Amarisa y a Los Olvidados?	18		
18	Q	There is a way: you must [BLUE]find all the shards[] of an artifact of godly power: the [BLUE]Eye of Tol[]. It can reveal any knowledge, any secret, no matter how well hidden it is. 	Hay una forma: debes [BLUE]encontrar todos los fragmentos[] de un artefacto de poder divino: el [BLUE]Ojo de Tol[]. Puede revelar cualquier secreto, cualquier conocimiento, sin excepción.	19		
19	A	That sounds... Extremely powerful. Any man owning that, could rule the world.	Eso suena... Muy poderoso. Alguien con ese poder podría dominar el mundo.	20		
20	Q	Indeed, the Eye is sought after by several factions, already trying to collect the shards. You might end up confronting dangerous people to succeed. But I think it's the only way to locate the girl and the Gate.	Efectivamente, por eso hay poderosas facciones que hace tiempo que buscan los fragmentos. Podrías tener que enfrentarte a ellos para recuperarlas. Pero no hay otra forma de localizar a la chica, o la Puerta.	21		
21	A	How many shards do I need to recover?	¿Cuántos fragmentos hay que recuperar?	24	VariableLower#TMP_tremadan_howmany,1	SetVariable#TMP_tremadan_howmany,1
21	A	Who else is trying to locate the shards?	¿Quién está buscando los fragmentos aparte de nosotros?	25	VariableLower#TMP_tremadan_factions,1	SetVariable#TMP_tremadan_factions,1
21	A	Why did you... or Tremadan, abandon his family, and remain here, for so long?	Por que tú... o Tremadan, abandonó a su familia, y se quedó aquí encerrado tantos años?	37	VariableLower#TMP_tremadan_aband,1	SetVariable#TMP_tremadan_aband,1
21	A	How much time do we have until they open the Gate?	¿Cuánto tiempo tenemos hasta que abran la Puerta?	38	VariableLower#TMP_tremadan_gate,1	SetVariable#TMP_tremadan_gate,1
21	A	Any ideas about where should I look for the shards?	¿Tienes idea de dónde debo empezar a buscar los fragmentos?	28	"VariableGreater#TMP_tremadan_aband,0;VariableGreater#TMP_tremadan_howmany,0;VariableGreater#TMP_tremadan_gate,0;VariableGreater#TMP_tremadan_factions,0;"	
22	Q	Yes?	¿Sí?	21		
23	A	Let me ask you something else.	Deja que te pregunte otra cosa.	22		
24	Q	The Eye of Tol was a large black mirror, forged by Tol the Lord of the Dead. It was broken in over 30 pieces, but once enough of them are put together, the artifact will regenerate as if new. The missing shards will become useless pieces of glass. I am sure, [BLUE]12 shards would be enough[] to have the Eye back.	El Ojo de Tol era un gran espejo negro, creado por el Señor de los Muertos. Se rompió en más de 30 partes, pero si se juntan suficientes, el artefacto se reconstruirá por si mismo: los fragmentos que falten, se convertirán en vidrio sin valor. Sería suficiente con [BLUE]12 fragmentos[] para reconstruir el Ojo.	23		
25	Q	The Wizard's Guild. The Golden Hand. The Loreseekers. Probably the Three as well, and of course, the Forsaken.	El Gremio de Magos. La Mano Dorada. Los Buscadores de Secretos. Posiblemente Los Tres. Y por supuesto, Los Olvidados.	23		
26	A	But then... Why did Tremadan send the inheritance letters? The Forsaken couldn't find us before... so if it wasn't for the letters, we wouldn't have been captured. Amarisa would be safe!	Pero entonces... ¿Por qué enviar la carta de la herencia? los Olvidados no nos habían encontrado antes... Si no fuera por esas cartas, seguramente no nos habrían capturado. ¡Amarisa estaría a salvo!	27		
27	Q	That was the plan, for a long time. But a year ago, started the rumors about the shards of the Eye of Tol. Tremadan decided that he couldn't risk the Forsaken using the Eye to find you. You needed to be brought here, and learn the truth.	Ese fue el plan durante mucho tiempo. Pero hace un año comenzaron los rumores sobre el Ojo de Tol. Existía el riesgo de que los Olvidados lo recuperasen, y os encontraran. Era necesario traeros aquí y contaros la verdad.	23		
28	Q	The Shards themselves are shielded from any possible divination. But they call for power. The most powerful monsters or individuals might have them. And the factions that are trying to find them, might possess one or several shards already.	Los fragmentos no pueden ser localizados mediante adivinación. Pero atraen al poder. Monstruos o indivíduos poderosos pueden poseer fragmentos. Y por supuesto, los grupos que los están buscando, pueden tener algunos fragmentos en su poder.	29		
29	A	Very well. I understand. Do I bring you the shards when I find them?	Muy bien. Entendido. Te traigo a tí los fragmentos que encuentre?	30		"SetVariable#where_is_amarisa,50;SetVariable#shards_fate,10"
30	Q	Oh yes, please, so I can grab them with my nonexistant hands. Please, use your brain! Tremadan set a special mirror frame, right here. When you find any of the shards, put it in place.	Oh sí, por favor, así puedo cogerlos con mis manos ilusorias. ¡Usa el cerebro! Tremadan preparó un marco para el espejo, aquí mismo. Monta ahí los fragmentos.	31		
31	A	I see, you are a bit 'touchy' on the subject of being immaterial.	Ya veo, el asunto que eres inmaterial debes manejarlo 'con tacto'	32		
31	A	You are right. Let's just shake our hands like good friends.	Tienes razón. Vamos a darnos un apreton de manos como buenos amigos.	32		
31	A	I wonder if my real grandfather was this bitter and moody as well. Will I become like that when I grow old?	Me pregunto si mi auténtico abuelo realmente tenía ese caracter desagradable y hosco. Seré yo así cuando llegue a viejo?	35		
32	Q	By all means, have fun and mock an illusionary construct. Tells a lot about how much of an adult you are.	Muy bien, sigue divirtiéndote y haciendo burla a un constructo ilusionario. Dice mucho acerca de lo maduro que eres.	33		
33	A	Cut me some slack, I just learned the world might end and all the rest, why not having a laugh. Will you be around if I need advice or information?	No te enfades, acabo de enterarme de que el mundo se puede acabar y todo eso, por qué no reirse un poco. Estarás disponible si necesito información o ayuda?	34		
