index	type	text	text_ES	Go To	conditions	actions
1	Q	"Hail, great hero. You saved my son, doing the impossible; I advise not to boast about it in front of the queen, however. If you wish to return to the sewer feel free to descend."	Saludos, Gran Héroe. Salvaste a mi hijo haciendo lo imposible. Aunque yo no alardearía de ello frente a la Reina. Si quieres volver a la alcantarilla eres libre de descender.	0	VariableEqual#sewer_horrors,100	
1	Q	[BLUE](The aged wizard looks absently at the staircase behind the iron bars while he pulls his beard. When he notices you, he bows down)[] Greetings, foreigner.	[BLUE](El anciano mago se mesa las barbas mientras mira distraido los escalones de bajada. Cuando se da cuenta de tu presencia, te saluda inclinando la cabeza)[] Saludos, extranjero.	2		
2	A	Greetings, but I must go.	Saludos, pero no puedo quedarme.	0		
2	A	If I may ask, who are you, and where does that staircase lead?	Si puedo preguntar... ¿Quién eres, y a dónde llevan esas escaleras?	3	VariableLower#sewer_horrors,10	
2	A	Greetings once more, sir. I would like to hear again the tale about the sewers.	Saludos de nuevo. Querría escuchar de nuevo la hostoria de las alcantarillas.	5	VariableGreater#sewer_horrors,0	
2	A	I don't know if I'm feeling heroic, suicidal or both. But I'm considering going down there and trying to bring back your son.	No sé si me siento suicida, heroico o ambas cosas. Pero estoy pensando descender para traer a tu hijo de vuelta.	34	VariableEqual#sewer_horrors,10	"SetVariable#sewer_horrors,20;ItemDeactivate#grate_sewer;ItemWalkable#grate_sewer"
3	Q	It'll be my pleasure to answer. I'm Folcarad Whitestorm, Deputy of the Council of Icemist, and Grand Elementalist of the guild. This stairway leads to the sealed sewers of the city, and to the Underlevels below that.	Será un placer responder. Soy Folcarad Whitestorm, Diputado del Consejo de Icemist, y Gran Elementalista del gremio. Esta escalera desciende a las alcantarillas selladas de la ciudad, y a los Niveles Inferiores.	4		
4	A	Sealed? Why was it sealed?	¿Por qué habéis sellado el acceso?	5		
5	Q	 I rarely have a chance to be open about the dangers of this town, but since you are a foreigner, I might as well tell you. Icemist has a huge problem that goes back a century, and might very well mean the end of this town in a few decades. Or even sooner.	Pocas veces puedo ser sincero respecto a los problemas de esta ciudad. Pero eres un extranjero, así que te lo puedo contar. Icemist tiene un serio problema que se remonta a un siglo atrás, y podría suponer su fin en pocas décadas. O incluso antes.	6		
6	A	Lord Whitestorm, as this tale seems to be lengthy, I'd rather hear about it another time.	Lord Whitestorm, la historia parece larga, así que prefiero escucharla en otro momento.	50		
