index	type	text	text_ES	Go To	conditions	actions
1	Q	We did it! [BLUE](Ignoring the treasure, she examines a pile of documents and stuffs them inside her clothes)[]. You can keep everything else, this is all I need.	¡Lo hemos conseguido! [BLUE](Ignorando el resto del tesoro, coge unos documentos de una pila y empieza a guardárselos)[]. Puedes quedarte con todo el tesoro, yo solo necesito esto.	10	"NPCisInParty#H6_snake,H6_snake;VariableEqual#snake_gang,110"	"GainXP#500;NPCStopFollowing#;NPCDespawn#H6_snake"
1	Q	Yes, friend?	¿Si, amigo?	2	NPCisInParty#H6_snake,H6_snake	
1	Q	It's done, now we need to find the safe. I'm following you.	Ya está, ahora necesitamos encontrar la caja fuerte. Te sigo.	2	IsItemActive#barrier1	NPCFollow#
1	Q	Here you are, I thought you were having second thoughts. Are you ready?	Aquí estás. Pensaba que te habías arrepentido. ¿Estás preparado?	5		
2	A	So, how do we get out of here?	Bueno, ¿cómo salimos de aquí?	3	IsItemActive#barrier1	
2	A	There's a magical barrier blocking the way in...	Hay una barrera mágica que impide adentrarse...	8	IsItemActive#barrier2	
2	A	What do we know about this place?	¿Qué sabemos de este lugar?	4		
3	Q	"I am certain there is an exit somewhere inside the bank. I have observed many times that people use the entrance but then don't come out; yet they were around town the next day. Our only way now is going deeper in."	Estoy seguro de que hay otra salida en algún lugar del banco. He observado muchas veces que la gente usa la entrada pero no vuelve a salir, y sin embargo al día siguiente estan en la ciudad.	0		
4	Q	I admit I don't know enough, but nobody ever has managed to rob this place, and many have tried, so let's stay alert.	Admito que no sabemos muchos, pero nadie ha conseguido jamás robar es te banco y muchos lo han intentado, así que tengamos cuidado.	0		
5	A	Yes. How do we get this party started?	Sí. ¿Cómo empezamos la fiesta?	6		
5	A	Not yet, I will be back in the future.	Aun no, volveré más adelante.	0		
6	Q	I'll keep an eye on this guardian golem, you go to that clerk over there and make sure he notices he's being robbed.	Yo voy a vigilar este golem guardián, tú ve al del mostrador y dale un buen susto.	0		
7	A	Not yet, I will be back in the future.	Aun no, volveré más adelante.	0		
7	A	Let's do this. Follow me.	Vamos allá. Sígueme.	8		
8	Q	Very likely the clerk here knows how to open it. I'd rather not harm an employee... Maybe intimidation can be enough.	Posiblemente ese cajero sabe como abrirlo. Preferiría no hacer daño a un empleado... Quizá intimidarle sea suficiente.	0		
10	A	What is that?	¿Y eso qué es?	11		
11	Q	The Corsair contracts, and the Governor's letters with the Princes. I am going to put that tyrant pig in his place, even if it will take time. Look, there is the exit! I am sure we'll meet again, friend. Best of luck. [BLUE](She walks towards a teleporter to the east and vanishes)[]	Contratos de los corsarios, y cartas entre el Gobernador y los Príncipes. Voy a poner a ese cerdo tirano en su sitio, aunque me va a llevar tiempo. ¡Mira, ahí está la salida! Estoy segura de que volveremos a vernos, amigo. ¡Buena suerte! [BLUE](Camina hacia un teleportador al este, y desaparece)[]	0		
