index	type	text	text_ES	Go To	conditions	actions
1	Q	My friend. Ruun remembers North now.	Mi amigo. Ruun recuerda el Norte ahora.	0	VariableEqual#ruun_friend,1	
1	Q	[BLUE](A very large Varannari with a metal collar salutes you)[] Foreign master has any gifts?	[BLUE](Un enorme Varannari con un collar de metal te saluda)[] Maestro extranjero tener regalos?	2		
2	A	Get out of my way, scum.	Fuera de mi camino, basura.	0		
2	A	Gifts? What do you mean?	¿Regalo? ¿Qué quieres decir?	3		
2	A	Who are you?	¿Quién eres?	0		
3	Q	Ruun misses North, misses the fight and hunting, falling snow, the wolves howling. Ruun wants gift from the north.	Ruun echa de menos el norte, la caza, nieve, el aullar de los lobos. Ruun quiere regalo del norte.	4		
4	A	And why should I give anything to a slave? You own nothing to give back.	Y por qué iba a darle nada a un pobre esclavo. No tienes con qué pagarme.	5		
4	A	Are you allowed to beg like this, and to keep something like that?	¿Se te permite pedir esto, y tener cosas propias?	6		
4	A	Good, but I'm afraid I must go.	De acuerdo, pero tengo que marcharme.	0		
4	A	Actually... What about this wolf skin? Would it be enough of the North for you?	Qué te parece esta piel de lobo, es lo bastante Norteña para tí?	7	PlayerHasItem#1002	
5	Q	Yes foreign master. Ruun poor, can't give anything.	Si, maestro extranjero. Ruun pobre. No puede dar nada.	0		
6	Q	Uh... Ruun didn't... Goodbye.	Uh... Ruun no... Adiós	0		
7	Q	Ruun wants! But ruun has nothing to pay.	Ruun quiere! Pero ruun no puede pagar.	8		
8	A	It's fine. It's just a wolfskin, keep it.	No pasa nada, sólo es una piel de lobo. Quédatela.	9		
8	A	Well, too bad then.	Pues en ese caso, nada.	0		
9	Q	¡Ruun is masters' friend now. 	¡Ruun is amigo ahora!	0		"LoseItem#1002;DecVariable#REP_town_sydarun,1;DecVariable#REP_mercia,1;IncVariable#REP_varannari,2;GainXP#100;SetVariable#ruun_friend,1"
