index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](This man speaks with dry authority)[] My servants tell me that a thief stole the inheritance letter from you. Is this true? Was Tremadan of Myros your grandfather?	[BLUE](Este hombre se dirige a ti con fría autoridad)[] Mis sirvientes dicen que vos afirmáis que un ladrón os robó la carta de la herencia. ¿Es eso cierto? ¿Era Tremadan de Myros vuestro abuelo?	2		
2	A	Wh.. What? Who? Actually, I received a magical letter, saying that I have an important inheritance, and that I should come here to obtain it. I know nothing about my ancestors.	¿Qu.. Qué? ¿Quién? Yo sólo sé que recibí una carta mágica un día, diciendo que aquí me esperaba una importante herencia. No sé nada de mis antepasados.	3		
2	A	[BLUE](Bluff a little)[] Of course, but I just want my money. I'm in a hurry, you know. I hope you didn't give it to that blasted thief!	[BLUE](Fingir un poco)[] Por supuesto, pero... Yo sólo quier coger el dinero y marcharme. Tengo un poco de prisa. Espero que no se la hayáis dado a ese ladrón.	3		
3	Q	I see. I believe your story, and we have taken care of the thief called Adaon.[BLUE](the man gives you back your letter, at last!)[] You don't have to worry, just enjoy the wine while we talk about your inheritance.	De acuerdo, creo en vuestra historia. Ese ladrón Adaontendrá su merecido. No debéis preocuparos de nada[BLUE](Te devuelve tu carta, ¡por fín!)[]. Probad el vino mientras revisamos vuestra herencia.	4		
4	A	[BLUE](The Mercian wine tastes wonderfully)[] Thank you very much! What a relief. But I have a question. If you didn't really know who I was, how could that letter reach me?	[BLUE](Este vino de Mercia es exquisito)[] Gracias, perot engo una pregunta. Si no sabíais exáctamente quien soy, ¿cómo me hicísteis llegar la carta?	5		
5	Q	Of course, the letter was magical. Lord Myros was a powerful Arch-Mage, and enchanted the letter so upon his death, it would reach his closest living relative by itself.	Por supuesto, la carta es mágica. Lord Myros era un poderoso Archimago, y encantó la carta para que tras su muerte, la recibiera inmediatamente su pariente más próximo.	6		
6	A	Ahh... That makes sense. Wait... Did you just say my grandfather was an Imperial Arch-Mage???	Ahh... Ahora lo entiendo. Espera... ¿Acabas de decir que mi abuelo era un Archimago Imperial?	7		
6	A	Ahh... That makes sense. Wait... Did you just say my grandfather was a Lord? That makes me a noble???	Ahh... Ahora lo entiendo. Espera... ¿Acabas de decir que mi abuelo era un Lord?¿Significa que soy un noble?	7		
7	Q	[BLUE](The man grins and nods)[] I see. You really didn't know. Well, he was the Lord of Myros, in the Old Empire. And a member of the Ordo Arcanum. Very few people knew the secret that he was still alive.	[BLUE](El hombre sonríe y asiente)[] Ya veo, realmente no sabíais nada. Bueno, él era el Señor de Myros, en el viejo Imperio.Y un miembro del Ordo Arcanum. Muy poca gente conocía el secreto de que seguía con vida.	8		
8	A	But that's impossible. The empire fell 104 years ago. He would be too old!	Pero eso es imposible. El imperio cayó hace 104 años. ¡Nadie puede vivir tanto tiempo!	9	VariableLower#conv_magistrate_old,1	SetVariable#conv_magistrate_old,1
8	A	How could it be a secret? An Archmage would be very well known, especially in Thuram. The king of Varsilia and the nobles would know too.	¿Cómo podía ser un secreto? Los Archimagos eran muy famosos, se sabría al menos en Thuram. Y el rey de Varsilia y los nobles también.	10	VariableLower#conv_magistrate_secret,1	SetVariable#conv_magistrate_secret,1
8	A	So what is my inheritance about, then? Gold? Lands? Magical artifacts? [BLUE](sip some more wine)[]	Bueno, entonces, ¿en qué consiste mi herencia? ¿oro? ¿tierras? ¿artefactos mágicos? [BLUE](beber un poco más de vino)[]	11	VariableLower#conv_magistrate_inh,1	SetVariable#conv_magistrate_inh,1
8	A	[BLUE](You begin to feel your legs weakening)[] I think all this is too much. I feel a bit dizzy. So you were my grandfather's best friend?	[BLUE](Empiezas a sentir que tus piernas se debilitan)[] Creo que todo esto me supera. Me siento mareado. Entonces, ¿érais vos un amigo de confianza de mi abuelo?	12	"VariableGreater#conv_magistrate_inh,0;VariableGreater#conv_magistrate_old,0;VariableGreater#conv_magistrate_secret,0;"	
9	Q	We're talking about real magic here, Imperial magic. Wizards still knew the secret of longevity potions back then. Probably Lord Myros was over 200 years old.	Estamos hablando de magia de verdad, magia Imperial. Los hechiceros de esa época sabían crear pociones de longevidad. Probablemente Lord Myros murió con más de 200 años de edad.	8		
10	Q	Probably he was known a century ago. But he secluded himself away from society, and five generations passed. At some point, he was simply forgotten.	Probablemente era famoso hace un siglo. Pero se encerró y vivió alejado de los Reinos, y cinco generaciones pasaron. En algún momento fue olvidado.	8		
11	Q	I am afraid your grandfather lived like a hermit, secluded in his tower, and didn't own riches. But we'll talk about that soon.	Me temo que vuestro abuelo vivía como un ermitaño, refugiado en su torre, sin riquezas. Pero pronto hablaremos de eso.	8		
12	Q	[BLUE](The man chuckles, and you feel a chill down your spine)[] A long time ago, maybe we were. But now his only friend was this stupid magistrate Steinz.	[BLUE](El hombre se rie, y sientes un escalofrío)[] Hace mucho tiempo, quizá lo fuimos. Pero ahora su único amigo era ese estúpido del magistrado Steinz.	13		
