index	type	text	text_ES	Go To	conditions	actions
1	Q	You dare coming back? Good, good!	¿Te atreves a volver? ¡Bien, bien!	12	VariableEqual#elderforest,2	
1	Q	Geetings Impiri, you are welcome in our lands.	Saludos Impiri, eres bienvenido.	0	"VariableEqual#elderforest,1;VariableGreater#REP_varannari,10"	
1	Q	You are an Impiri, but you're not one of the wooden-warriors... Who are you?	Eres Impiri, pero no eres uno de los Guerreros de Madera ... ¿Quién eres?	2		
2	A	Hello... What do you mean by 'wooden warriors'?	Hola ... ¿Qué quieres decir con 'Guerreros de Madera'?	3	VariableLower#TMP_wooden,1	SetVariable#TMP_wooden,1
2	A	I am not going to endure your barbaric idiocy. Now die! [RED](Attack)[]	No voy a soportar tu idiotez bárbara. ¡Ahora muere! [RED](Atacar)[]	12		
2	A	I am an adventurer and I come in peace to visit your lands.	Soy un aventurero y vengo en paz a visitar tus tierras.	4		
2	A	I won't answer to you. Stand aside or try to stop me if you want.	No te responderé. Hazte a un lado o intenta detenerme si te atreves.	12		
3	Q	The soldiers south of here, they are great warriors... when their enemies are trees to cut down. [BLUE](All the Varannari laugh)[] But when it's the Free People facing them? [BLUE](He raises his fist and smiles wickedly)[] then they just run like children and hide behind their wall. Now speak, who are you?	Los soldados al sur de aquí, son grandes guerreros ... cuando sus enemigos son árboles para talar. [BLUE](Los Varannari se ríen)[] Pero cuando tienen a la Gente Libre frente a ellos... [BLUE](Levanta el puño y sonríe con malicia)[] corren como niños y se esconden detrás de la pared de troncos. Ahora habla, ¿quién eres?	2		
4	Q	[BLUE](The natives discuss for a moment, some of them nod vigorously and then they look at you and bow down)[] You are indeed a friend in deeds, not just words. You have helped Fast Foot and his family, and also Steel Thunder, and your honor and courage have been sung in our night-fires many times. You are welcome!	[BLUE](Los nativos discuten un momento, y luego te miran una vez más, haciéndote una reverencia) [] Eres un amigo en tus acciones, no solo en las palabras. Has ayudado a Pie Rápido y también a Trueno de Acero; tu honor y coraje se han cantado en nuestras fogatas nocturnas muchas veces. ¡Te damos la bienvenida!	0	VariableGreater#REP_varannari,24	SetVariable#elderforest,1
4	Q	[BLUE](The natives discuss for a moment, and then face you once more, smiling)[] Yes, we know who you are. You have helped our people and you also proved your worth as a warrior. You may pass.	[BLUE](Los nativos discuten un momento, y luego te miran una vez más, sonriendo) [] Sí, sabemos quién eres. Has ayudado a nuestra gente y también has demostrado tu valía como guerrero. Puedes pasar.	0	VariableGreater#REP_varannari,9	SetVariable#elderforest,1
4	Q	[BLUE](The natives discuss for a moment, and then face you once more, frowning)[] We never heard of you. The Elder Forest is not for Impiri to wander. Go away!  [BLUE](You need to have a reputation of 'friendly' or better with Varannari)[]	[BLUE](Los nativos discuten entre ellos y te miran desafiantes)[] Nunca hemos oído hablar de tí. Impiri no puede vagar por el Bosque Anciano. ¡Irse! [BLUE](Debes tener una reputación de 'amigable' o mejor con Varannari)[]	5	VariableGreater#REP_varannari,-5	
4	Q	[BLUE](The natives begin shouting at each other, some point at you accusingly. Finally they face you angrily)[] You are an enemy of the Free People, now die!	[BLUE](Los nativos comienzan a gritarse unos a otros, en algún momento te señalan acusadoramente. Finalmente te miran enojados) []¡Eres un enemigo del Pueblo Libre, ahora muere!	12		
5	A	But I have important things to discuss with your leaders! I wish to speak to Hunting Moon about the Mercian soldiers.	¡Pero... tengo cosas importantes que discutir con vuestros líderes! Deseo hablar con Luna Cazadora sobre los soldados mercios.	10	VariableGreater#last_legion,0	
5	A	Alright, calm down! I'm leaving.	De acuerdo, calmaos. Me voy.	0		Travel#C10,2
10	Q	[BLUE](He scoffs)[] Go away, or you'll be talking to your ancestors soon!	[BLUE](Se burla de tí)[] Márchate, o estarás hablando con tus antepasados pronto.	11		
11	A	You leave me no other option. [RED](Attack)[]	No me dejais otra opción. [RED](Atacar)[]	12		
12	Q	[BLUE](The Varannari charge at you as they howl a battle cry)[]	[BLUE](Los Varannari cargan aullando gritos de guerra)[]	0		"NPCHostile#var_guards;NPCHostile#varannari;NPCHostile#stone_fang;SetVariable#elderforest,2"
