index	type	text	text_ES	Go To	conditions	actions
1	Q	Finally! It took you long enough to come here and rescue me! I was beginning to get bored. The key to open this cage is to the West.	¡Ya era hora! Te has tomado tu tiempo en venir a salvarme. Empezaba a aburrirme. La llave para abrir esta jaula está al oeste.	2	VariableLower#want_letter_back,60	"SetVariable#want_letter_back,60;SetVariable#LOY_adaon,0"
1	Q	Come on, get me out! You have the key, right?	Venga, ¡suéltame! ¿Conseguiste la llave?	7		
2	A	You! You stole all my things and now you talk to me like that? You have some nerve, don't you?	¡Tú! Me robaste todas mis cosas, y ¿ahora me hablas así? Tienes la cara muy dura.	3		
2	A	What are you doing here?	¿Qué estás haciendo aquí?	16		
3	Q	Come on, that's ancient history. It was all junk anyhow. Selling it only got me a couple beers and some time with a whore. And look at all the trouble I got from your damn letter! I'm the one who should be mad at you, but I forgive you.	Venga ya, eso es historia antigua. Tus cosas eran una porquería, venderlas sólo me dio para un par de cervezas. Y ¡mira los problemas que me ha traido tu carta! Debería ser yo el enfadado, aunque te perdono.	4		
4	A	You... Forgive me??? You have got to be kidding. Look, just rot in here, I have no need to listen to you. Goodbye.	¿¿¿tú, perdonarme a mí??? Debes estar de broma. Mira, púdrete ahí donde estás, no tengo por qué escucharte. Adiós.	10		
4	A	[BLUE](Laugh)[] You're a bastard and a robber, but I admit you're funny. 	[BLUE](Reir)[] Eres un bastardo y un ladrón, pero reconozco que eres gracioso. 	5		
4	A	[BLUE](Frown)[] It's not funny, you know. I had a very hard time out there, without weapons or money. I trusted you.	[BLUE](Fruncir el ceño)[] No me hace ninguna gracia. Lo pasé muy mal, sin armas ni dinero. Y confiaba en ti.	6		
5	Q	[BLUE](He laughs with you)[] So, what are you waiting for? You need the key to free me. They keep it in the room where they live and sleep, just West of here.	[BLUE](Se rie contigo)[] Bueno, a qué esperas? Necesitas la llave para soltarme. La tienen en la habitación que está al oeste.	7		
6	Q	I... Listen, you can't trust anyone in this world. If I hadn't done it, someone else would have. Maybe even killed you too. So you learned a lesson, that's how life works.	Escucha... No te puedes fiar de nadie. Si no hubiera sido yo, otro te hubiera robado todo, y a lo mejor te hubiera matado. Ene ste mundo no puedes fiarte de nadie.	8		
7	A	I have the key right here. But I am not sure if I can really trust you.	Tengo la llave aquí mismo. Pero no sé si puedo confiar en ti.	11	PlayerHasItem#2505	
7	A	We will see.	Ya veremos.	0		
8	A	I disagree. You can trust people in this world. Just not the likes of you.	No estoy de acuerdo. Sí puedes confiar en la gente. Excepto en los que son como tú.	9		
8	A	You are probably right. But that doesn't mean I forgive you.	Posiblemente tengas razón. Pero eso no significa quet e perdone.	9		
9	Q	Don't you think, that just maybe, this is not the time or place to discuss morality? Go to the room to the West, the key to this damn cage should be in there.	Quizá este no es el momento ni el lugar de debatir sobre filosofía... Ve a la habitación que está al oeste, ahí guardan la llave de mi celda.	7		
10	Q	[BLUE](You see his confidence and humor fading)[] Wait... You just can't leave me here. These guys are crazy. 	[BLUE](Ves que su confianza y su sonrisa se desvanecen)[] Espera... No me puedes dejar aquí. Estos tios están locos.	7		
11	Q	Listen, stealing is one thing. Leaving me here to be tortured and murdered is another.	Escucha, robar es una cosa. Dejarme aquí para que me torturen y me maten es otra distinta.	12		
12	A	Now that's funny. You want me to do what is right. Then you'll steal from me again and laugh at me.	Qué gracioso. Quieres que yo haga lo correcto. Después, en la noche, volverás a robarme y te reirás de mí.	13		
12	A	You're right. I just can't leave you here [BLUE](unlock the cage)[]. Follow me, let's escape this place together.	Tienes razón. No puedo dejarte aquí. [BLUE](abrir la jaula)[]. Sígueme, escapemos juntos.	15		
12	A	You see this key? Well, now you're going to pay from robbing me. Goodbye, have fun.	¿Ves esta llave? Bueno, ahora vas a pagar por haberme robado. Adiós, que te diviertas.	0		
13	Q	[BLUE](He sighs)[] Okay... I see your point. I apologize. I swear I won't steal from you again.	[BLUE](suspira)[] De acuerdo... Tienes razón. Te pido disculpas. Juro que jamás te volveré a robar.	14		IncVariable#LOY_adaon,1
14	A	That's what I wanted to hear.  [BLUE](unlock the cage)[]. Follow me, let's escape this place together.	Eso es lo que quería oir. [BLUE](abrir la jaula)[]. Sígueme, escapemos juntos.	15		
15	Q	Let's teach them a lesson. I will follow your orders.	Vamos a darles una lección. Sigo tus órdenes.	0		"NPCFollow#adaon;SetVariable#want_letter_back,70;LoseItem#2505"
16	Q	Well, what do you think I am doing? Your friends here are very hospitable. All of this is your fault, but I think I forgive you.	Bueno ¿Qué crées que hago aquí? Tus amigos son muy hospitalarios. Todo esto es culpa tuya, pero creo que te perdono.	4		
