index	type	text	text_ES	Go To	conditions	actions
1	Q	The torn page you carry seems to belong to this book, but seems like the ink has been washed away, because the paper is entirely blank.	La página arrancada que tienes parece pertenecer a este libro, pero es como si hubieran borrado la tinta porque está en blanco.	10	PlayerHasItem#2606	
1	Q	The book is titled 'Magical Runes for dummies'. On the first page it says: 'Each of the magical barriers in the Complex requires a specific magical energy to be released. They can be difficult to memorize, but worry not, all of them are in this manual for your reference'.	El libro se titula 'Runas Mágicas para Principiantes'. La primera página dice: 'Cada una de las barreras mágicas de este complejo require una energía mágica específica. Pueden ser difíciles de memorizar, pero ¡no te preocupes! En este libro se listan todas.	2		
2	A	Great! How lucky to have a manual here. Let's keep reading.	¡Bien! Que suerte haber encontrado un manual. Vamos a leerlo.	3		
2	A	Not now.	Ahora no.	0		
3	Q	It says 'Teleportation Room: deactivating the barrier requires [BLUE]2 Ult runes, 1 Ni rune and 1 Bo rune[]. Security room: requires only [BLUE]1 Thar and 1 Ni runes[]'. Unfortunately, the rune symbols don't appear in the book.	Dice 'Sala de Teletransporte: desactivar la barrera requiere [BLUE]2 runas Ult, 1 runa Ni y 1 runa Bo[]. Sala de Seguridad: requiere [BLUE]1 runa Thar y 1 runa Ni[]'. Lamentablemente, los símbolos de las runas no aparecen en el libro.	4		
4	A	Oh well. Let's read some more.	Vaya. Pues sigamos leyendo.	5		
5	Q	The next page says 'Storage Room: Deactivating the barrier requires [BLUE]1 Ni, 1 Thar and 2 Bo runes[]. River Room: requires [BLUE]2 Ult, 2 Thar and 2 Ni runes[]'. 	La página siguiente dice 'Sala almacén: Desactivar la barrera requiere [BLUE]1 Thar, 1 Ni y 2 runas Bo[]. Sala del Rio: requiere [BLUE]2 Ult, 2 Thar y 2 Ni[]'. 	0	VariableEqual#J11_book_complete,1	
5	Q	The next page has been torn, so you can't see the combinations for other barriers.	La página siguiente ha sido arrancada, por lo que no puedes ver las combinaciones para otras barreras.	0		
10	A	Put the page in its place anyways.	Poner la página en su lugar igualmente.	11		
11	Q	As soon as you put the page, it becomes filled with text! If you take it away from the book, it erases again. This seems to be a smart enchantment done to Thuramian books, so people can't steal pages from them.	Tan pronto como colocas la página, ¡se llena de texto! Si la alejas del libro, vuelve a borrarse. Es un encantamiento típico en Thuram para evitar que se roben páginas de un volumen.	12		"LoseItem#2606;SetVariable#J11_book_complete,1"
12	A	Great. Now let's read from the beginning.	No está mal. Ahora vamos a leer desde el principio.	3		
