index	type	text	text_ES	Go To	conditions	actions
1	Q	"[BLUE](A huge demon is dozing in this room; its evil presence almost overpowers you. But more than hostile, he looks annoyed)[] What is it? Can't an infernal prince have a nap in peace? Go away or be destroyed!"	"[BLUE](Un enorme demonio está dormitando en esta habitación; su presencia maligna es sofocante. Sin embargo, más que hostil parece molesto) [] ¿Qué pasa ahora? ¿No puede un príncipe infernal tomar una siesta en paz? ¡Vete o serás destruido!"	2		
2	A	I took a wrong turn somewhere, goodbye!	Me he equivocado de puerta, adiós.	20		
2	A	That is one of the lamest evil speeches I've heard, and the bar isn't exactly high.	Ese es uno de los peores discursos de villano que he oido, y el nivel no está muy alto.	3		
2	A	Creature of the abyss, prepare to die!	Criatura del abismo, ¡Prepárate para morir!	30		
3	Q	Ha! For your information I am one of the Seven Princes of Hell, an incarnation of pure evil and sin. Speeches? I don't need to waste my time in that.	¡Ja! Para tu información soy uno de los Siete Príncipes del Infierno, soy puro mal y pecado encarnado. No necesito trabajar en ningún discurso.	4		
4	A	Sin? What sin?	¿Pecados? ¿Qué pecados?	5		
5	Q	[BLUE](He looks a bit embarassed)[] I am Kalagru, the Lord of Sloth. Alright, I wanted to prepare a speech but it's not ready yet, I might do it one of these years. Now go away and let me sleep... I mean, leave or face my wrath!	[BLUE](Parece algo avergonzado)[] Soy Kalagru, Señor de la Pereza. De acuerdo, iba a preparar un discurso pero aun no lo tengo, estará listo en unos años. Ahora ¡Vete y déjame dormir! Digo... ¡Vete o conocerás mi furia!	6		
6	A	Sloth? Like... Laziness? That is the powerful evil you're made of?	¿Pereza? O sea, ¿Hacer el vago? ¿Ese es el poderoso mal del que estás hecho?	7		
7	Q	I know that tone! I get looked down a lot in Hell, but you'd be surprised to know how much evil can be accomplished by making people do nothing, and push them towards the easy road. Especially in a land like this, full with wizards too powerful for their own good, and unwilling to make any efforts to fix things.	¡Conozco ese tono! Me menosprecian mucho en el Infierno, pero te sorprendería saber cuánto mal se puede lograr haciendo que las personas no hagan nada y sigan el camino fácil. Especialmente en una tierra como esta, llena de magos demasiado poderosos para su propio bien y que no están dispuestos a hacer ningún esfuerzo para arreglar las cosas.	8		
8	Q	I'm getting tired from talking so much, I should really have some leaflets printed with all this stuff and leave a pile at the door. Now, will you please go away and let me sleep?	Me estoy cansando de hablar tanto, realmente debería imprimir algunos folletos con todo esto y dejar un montón en la puerta. Ahora, ¿podrías irte y dejarme dormir?	9		
9	A	I will leave.	Me marcho.	20		
9	A	I am sorry but I can't just walk away from such a force of evil. You must die.	Lo siento pero no puedo darme la vuelta y dejar libre a una fuerza del mal. Debes morir.	30		
9	A	What are your plans then, taking over the world?	¿Cuáles son tus planes entonces? ¿Conquistar el mundo?	10		
10	Q	"That sounds like too much work. Plus there's those runes in the ground... I can cross them, but they're pretty harsh and I would rather have my nap. Probably by the time I wake up the runes will be gone; most problems fix themselves by just waiting long enough, did you know that? Now for the last time... Go away!"	Eso es mucho esfuerzo... Además están esas runas del suelo. Puedo cruzarlas pero son molestas, prefiero quedarme y dormir. Seguramente cuando me despierte ya no estarán. ¿Sabías que la mayoría de problemas se resuelven simplemente esperando? Y ahora, por última vez... ¡Márchate!	11		
11	A	I will leave.	Me marcho.	20		
11	A	I am sorry but I can't just walk away from such a force of evil. You must die.	Lo siento pero no puedo darme la vuelta y dejar libre a una fuerza del mal. Debes morir.	30		
20	Q	Finally, good riddance.	Por fin, ojalá no vuelvas.	0		Travel#J12_castle,2
30	Q	Now I am annoyed. But the good news is digesting you may help with that nap.	Ya me has enfadado. Lo bueno es que digerirte me va a ayudar con la siesta.	0		"NPCHostile#j12_kalagru;SetVariable#j12_demonhostile,1"
