index	type	text	text_ES	Go To	conditions	actions
1	Q	Welcome to the Sagar Enclave, Magus.	Bienvenido al Enclave de Sagar, Magus.	2		
2	A	I need teleportation using your magic circle.	Necesito usar vuestro círculo mágico para teleportarme.	3		
2	A	Do you have anything for sale?	¿Tienes algo a la venta?	80		
2	A	Okay, thanks, but I must be going.	Vale, de acuerdo, pero me tengo que ir.	0		
3	Q	Sure, we can teleport you to one of our enclaves through the Kingdoms [BLUE](he points to a map)[]. As a member, the fee will be [BLUE]150 gold[].	Claro, podemos teleportarte a cualquiera de nuestros Enclaves en los Reinos. [BLUE](Te señala un mapa)[]. Como eres miembro del gremio, el precio será de [BLUE]150 monedas[].	4		
4	A	Fine, teleport me to the Iron Enclave, near [BLUE]Freetown[]! Here is my gold.	De acuerdo, ¡telepórtame al Enclave de Hierro, junto a [BLUE]Freetown[]! Aquí está el oro.	18	PlayerHasGold#150	
4	A	Fine, teleport me to the Inori Enclave, near [BLUE]New Garand[]! Here is my gold.	De acuerdo, ¡telepórtame al Enclave de Inori, junto a [BLUE]New Garand[]! Aquí está el oro.	5	PlayerHasGold#150	
4	A	Fine, teleport me to the Great Plains Enclave, near [BLUE]Nivarian[]! Here is my gold.	De acuerdo, ¡telepórtame al Enclave de las Grandes Llanuras, cerca de [BLUE]Nivarian[]! Aquí está el oro.	20	PlayerHasGold#150	
4	A	Maybe another time.	Quizá en otro momento.	0		
5	Q	Certainly. Say when you're ready...	De acuerdo, di cuándo estás preparado...	6	IsRegistered#	
6	A	I am ready!	Estoy preparado.	0		"loseGold#150;Particle#teleport;Travel#G8_tower,2;Particle#teleport"
18	Q	Certainly. Say when you're ready...	De acuerdo, di cuándo estás preparado...	19	IsRegistered#	
18	Q	[BLUE](You can only access this option in the full version of the game)[]	[BLUE](Sólo puedes escoger esta opción en la versión completa del juego)[]	0		
19	A	I am ready!	Estoy preparado.	0		"loseGold#150;Particle#teleport;Travel#D9_tower,2;Particle#teleport"
20	Q	Certainly. Say when you're ready...	De acuerdo, di cuándo estás preparado...	21	IsRegistered#	
20	Q	[BLUE](You can only access this option in the full version of the game)[]	[BLUE](Sólo puedes escoger esta opción en la versión completa del juego)[]	0		
21	A	I am ready!	Estoy preparado.	0		"loseGold#150;Particle#teleport;Travel#E11_tower,2;Particle#teleport"
80	Q	Sure, have a look.	Claro, echa un vistazo.	0		OpenShop#
