index	type	text	text_ES	Go To	conditions	actions
1	Q	I can no longer sway destiny in your favor, brave one. May The Three protect you!	Ya no puedo hacer que el destino te favorezca, oh valiente. ¡Que los tres te protejan!	0	VariableGreater#ank_ni_bishop,0	
1	Q	"The Three reveal to me that you're indeed one that walks often the line between life and death; one that carries the weight of a heavy destiny"	"Los Tres mer evelan que tú a menudo caminas sobre la linea que separa la vida de la muerte; que tienes un pesado destino sobre tus espaldas."	2		
2	A	Let me guess... You're going to sell me something.	Déjame adivinar... Quieres venderme algo.	3		
2	A	Sadly, that's true. I've been close to death too many times.	Por desgracia es cierto. He estado cerca de la muerte demasiadas veces.	3		
2	A	Milady, may I ask what is that building raising over the waters?	Señora, me gustaría saber qué es ese edificio que se alza sobre las aguas.	10		
2	A	I really love the topic but I don't have time to chat now.	Me encanta ese tema pero ahora no puedo hablar.	0		
3	Q	I know your cause is just, for it has been revealed in my dreams. I am willing to focus all my prayers and power into blessing an [BLUE]Ankh of Life[] for you. The ankh will save you from the grasp of death healing you completely instead of dying. But then it will be consumed.	"Sé que tu causa es justa, pues se me ha revelado en sueños. Estoy dispuesta a poner todas mis oraciones y mi poder para bendecir un [BLUE]Ankh de la Vida[] para tí. El ankh te salvará de las garras de la muerte, curándote completamente en lugar de morir; pero luego desaparecerá."	4		
4	A	That's very nice of you, I love free stuff!	Qué amable eres, ¡me encantan las cosas gratis!	5		
5	Q	Actually... The ritual is very expensive, requiring [BLUE]20.000 gold coins and 5 small diamonds[]. If you can afford it, I will bless one for you.	En realidad... El ritual es muy caro, requiere [BLUE]20.000 monedas de oro y 5 pequeños diamantes[]. Si te lo puedes permitir, yo bendeciré uno para tí.	6		
6	A	I knew it! Not interested. Maybe some day...	¡Lo sabía! No me interesa. Quizá algún día...	0		
6	A	It's a lot of money, but if it can save my life it's probably worth it. Here is the payment.	Es mucho dinero, pero si puede salvar mi vida posiblemente merece la pena. Aquí tienes el pago.	7	"playerhasitems#2004,5;playerhasGold#20000"	"loseitems#2004,5;loseGold#20000;GainItem#2613;setVariable#ank_ni_bishop,1"
106	A	[RED]Beta test option - purchase an ankh for 1 gold, works once.[]	[RED]Beta test option - purchase an ankh for 1 gold, works once.[]	7		"loseGold#1;GainItem#2613;setVariable#ank_ni_bishop,1"
7	Q	Very well. By the Might of Arbenos, Thelume and Nivaria, I bless this noble metal and gems with the Power of Life!	Muy bien. ¡Por la Gracia de Arbenos, Thelume y Nivaria, yo bedigo este noble metal con el Poder de la Vida!	8		
8	Q	It is done, the Ankh is yours. But the power required to attune this to you is immense, I don't think I can do it again... Remember that. May the Three guide your every step.	Está hecho, el ankh es tuyo. Pero el poder requerido para conectar el Ankh a tu alma es inmenso, no creo que pueda volver a hacerlo... Tenlo en cuenta. Que Los Tres guíen tus pasos.	0		
10	Q	It is the Cathedral, of course. The place where our Lord Thelume watches over us, and also the palace of our beloved Queen Silmarie. Unfortunately it is closed to the public.	Es la Catedral, por supuesto. El lugar Sagrado desde el que Nuestro Señor Thelume vela por nosotros, y también el Palacio Real de nuestra amada Reina Silmarie. Pero me temo que no está abierto al público.	0		
