index	type	text	text_ES	Go To	conditions	actions
1	Q	Hey, boss, what's up?		4	NPCisFollower#	
1	Q	Hello mate. I'm a mercenary who's currently looking for work. For a small fee, let's say, {LEVELx50} of gold, I can join you on your travels.		2		
2	A	I'm sorry, but there's too many of us in the group already.		0	hasFollower#	
2	A	That would be wonderful! Follow me. Welcome to the team.		0	"hasNoFollower#;PlayerHasGold#{LEVELx50}"	"NPCFollow#;LoseGold#{LEVELx50}"
2	A	Not now, thank you. Maybe in the future.		3		
3	Q	That's too bad. Well, don't blame me if a bunch of goblins stuff you with iron.		0		
4	A	That's okay, let's move on.		0		
4	A	I don't need your services anymore. Thank you for your help and goodbye.		5		
5	Q	Suit yourself, boss. I hope we work together again.		0		NPCStopFollowing#
6	Q	Of course.		0		NPCMoveRandom#
