index	type	text	text_ES	Go To	conditions	actions
1	Q	Freedom, foreigner. Welcome to Mercia. We are on leave, so why not sitting here and drinking a beer with us.	Libertad, extranjero. Estamos de permiso, así que ¿Por qué no te sientas con nosotros y bebes algo?	2	VariableLower#talked_D9_legion,1	
1	Q	Hello again.	Hola de nuevo.	0		
2	A	Sure!  [BLUE](Sit down, drink and chat, hoping this will be the first time a stranger offers you a non-poisoned drink)[]	¡Claro que sí!  [BLUE](Sentarse, beber y charlar, esperando que por primera vez un extraño te ofrezca una bebida no envenenada)[]	3		
2	A	I am rather sure drinking on the road is against a dozen mercian laws.	Estoy seguro de que beber en el camino está prohibido por una docena de leyes mercias.	8		
2	A	No, thanks.	No, gracias.	0		
3	Q	[BLUE](They listen to some of your adventures in admiration)[] Great stories! Well, we had our bad times too. We shouldn't talk about this, but this side of the mountains the kingdom is in chaos since the whole Ninth Legion went rogue and deserted. The only safe place is the city itself, outlaws rule the roads.	[BLUE](Escuchan tus aventuras admirados)[] ¡Buenas historias! Por aquí las cosas están feas. No deberíamos hablar de esto, pero desde que la Novena Legión desertó en masa, de este lado de las montañas el reino es un caos. El único sitio seguro es la ciudad, las carreteras las controlan los bandidos.	4		
4	A	I can't believe they don't send reinforcements and vanquish them, given Mercia's reputation.	No puedo creer que no envien refuerzos y acaben con ellos, teniendo en cuenta la reputación de Mercia.	5		
5	Q	"Not that easy. The Zamohr Pass was blocked by a landslide, and most legions are on the other side, on the coast. The Command tries to keep it a secret, so they're just playing the waiting game. Most deserters are fleeing east, so it's working; but many joined the bandit clan in Bluerock Castle, and others stay together."	"No es tan fácil. El Paso de Zamohr está bloqueado por derrumbamiento, y las mejores legiones están del lado de la costa. Creo que el Alto Mando está jugando a esperar; muchos desertores huyen al este, pero otros se han unido al clan de bandidos en el Castillo Bluerock, y hay otros que han permanecido juntos."	6		SetVariable#talked_D9_legion,1
6	A	Sounds like big trouble. But I have to go now.	Parece un problema grave, pero ahora me tengo que marchar.	0		
6	A	Bluerock Castle?	¿Castillo Bluerock?	7		
7	Q	Yeah, also called the Traitor's Rock, you know. Old imperial fortress to the south, as old as the Varsilian cities they say. Almost fallen apart nowadays, and a year ago outlaws and worse took it for themselves. Hey, don't yank around any of this, officially mercian roads are safe.	Si, también lo llaman la Roca del Traidor, ya sabes. Antigua fortaleza imperial, tan antigua como las ciudades Varsilias, dicen. Está en ruinas, y hace un año bandidos y cosas peores lo ocuparon como propio. Hey, no vayas diciendo por ahí nada de esto, oficialmente los caminos en Mercia son seguros.	0		"SetVariable#know_bluerock,1;GainXP#150"
8	Q	Ha! Yeah drinking outdoors is ten years in galleys. Lots of rules for everything, but we're Legion, you will be fine with us.	¡Ha! Si, reglas para todo, beber en público son diez años de galeras. Pero somos de la Legión, con nosotros no te pasará nada.	9		
9	A	Why not, let's see what you Legion guys drink.	Por qué no, vamos a beber qué bebeis los Legionarios.	3		
9	A	I'm late for an appointment, sorry.	Llego tarde a una cita, disculpad.	0		
