index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](The man's piercing stare is unsettling, but when he speaks he does so with a surprisingly calm voice)[]. Who are you? Who let you in?	[BLUE](La mirada penetrante de este hombre es inquietante, pero habla con una voz sorprendentemente suave)[]. ¿Quiénes sois? ¿Quién os permitió entrar?	2	"VariableEqual#invitation,10;IsInParty#mercenary_grisenda"	
1	Q	My honored guests, there's nothing else to talk about. Please go to your guestroom.	No hay más que hablar por ahora, id a la habitación de invitados.	30	"VariableGreater#invitation,10;IsInParty#mercenary_grisenda"	
1	Q	There's nothing to discuss further.	No hay más que hablar por ahora.	0		
2,mercenary_grisenda	Q	My name is Grissenda Mae'Ran, Lord Storme. [BLUE](She bows down politely)[]. I am Eirenda's sister.	Mi nombre es Grissenda Mae'Ran, Lord Storme. [BLUE](Hace una cortés reverencia)[]. Soy la hermana de Eirenda.	3		
3,R	Q	Ah, now I remember you [BLUE](The man frowns)[]. I never expected to see you again, given how you chose to bring shame upon your own name and mine. Now, what have you come for, Grissenda? I doubt anyone here wants to speak to you.	Ah, ahora te recuerdo [BLUE](Frunce el ceño)[]. Tú rechazaste casarte conmigo. No esperaba volver a verte nunca, después de que avergonzaras tanto a tu apellido como al mio. ¿Para qué has venido, Grissenda? dudo que nadie aquí quiera hablar contigo.	4		
4,mercenary_grisenda	Q	[BLUE](She's filled with anger and shame, but she controls herself and speaks calmly, offering the Baron the letter)[]. My sister sent me an invitation, Sir, so I presume she at least wants to see me.	[BLUE](Se siente furiosa y avergonzada, pero se calma y responde cortesmente, mientras ofrece al barón la carta)[]. Mi hermana me envió una invitación, así que al menos ella quiere verme.	5		
5,R	Q	[BLUE](For a moment, he looks concerned as he examines the letter. But after reading it he seems relieved and smiles)[]. I see. Very well, if my dear Baroness wishes to meet you, then all past grievances must be forgotten. You shall become our honored guests here in Castle Storme.	[BLUE](Por un momento parece preocupado mientras examina la carta. Pero tras leerla sonríe aliviado)[]. Ya veo. Muy bien, si mi querida Baronesa quiere verte, entonces debemos olvidar el pasado. Seréis nuestros huéspedes de honor, aquí en el Castillo Storme.	6		
6,mercenary_grisenda	Q	Thank you but I don't think it'll be necessary to abuse your hospitality, Lord Storme. I'd like to meet the Baroness as soon as possible, and then we'll be on our way.	Gracias pero no creo que sea necesario abusar de vuestra hospitalidad, Lord Storme. Me gustaría ver a la Baronesa lo antes posible y luego marcharnos.	7		
7,R	Q	Unfortunately, she's out, hunting in the Sagar forest, but she's due to return soon. I insist you eat and rest, very likely by the time you wake up she'll have returned.	Por desgracia ha salido de cacería al bosque de Sagar, pero debe estar a punto de regresar. Insisto en que comáis y descanséis, para cuando despertéis ella habrá regresado.	8		
8	A	We gratefuly accept your hospitality, Baron.	Aceptamos vuestra hospitalidad agradecidos, Baron.	20		
8	A	I think we'll leave the castle if she's not here. We'll try to find her ourselves.	Creo que si no está aquí, nos vamos del castillo. Intentaremos encontrarla nosotros.	9		
9	Q	[BLUE](He looks at you intently)[]. No, peasant. You'll stay here, and wait until her return. Did I make myself clear?	[BLUE](Te mira fijamente)[]. No, plebeyo. Te quedarás aquí y esperarás a que regrese. Queda claro?	10		
10	A	We'll do as you say, Lord Storme.	Haremos lo que decís, Lord Storme.	20		
10	A	My patience has come to an end. I'm leaving, and if you try to keep us here you'll pay a high price.	Mi paciencia se ha acabado. Nos marchamos, y si tratas de impedirlo pagarás un alto precio.	11		
11	Q	[BLUE](Suddenly his eyes gleam with insanity. Foam comes out of his mouth as he screams furiously)[] Guards! kill them! KILL THEEEEEM! [BLUE](The soldiers begin to surround you, and when you look back at the Baron you discover he has vanished in thin air)[]	[BLUE](sus ojos brillan de locura. Le sale espuma por la boca cuando chilla rabiósamente)[] ¡Guardias, matadles! ¡MATADLEEEES! [BLUE](Los soldados empiezan a rodearte, y cuando vuelves a mirar al Barón descubres que ha desaparecido)[]	0		"NPCDespawn#baron1;NPCDespawn#radia_alive;SetVariable#invitation,40;NPCHostile#storme;ItemDeactivate#grate2;ItemWalkable#grate2"
20	Q	[BLUE](Nods and offers you a cold smile)[] You may occupy the guest quarters, enjoy your stay.	[BLUE](Asiente y te ofrece una fría sonrisa)[]Podéis ocupar las habitaciones de invitados, disfrutad de vuestra estancia.	0		SetVariable#invitation,20
30	A	On further consideration... No. Let us out of here or you'll regret this.	Pensándolo detenidamente... No. Déjanos salir de aquí o te arrepentirás.	11		
30	A	Very well, sorry to bother you.	Muy bien, perdón por molestar.	0		
