index	type	text	text_ES	Go To	conditions	actions
1	Q	The First Orb! The memories of our ancestors will be safe now. 	¡El Primer Orbe! Los recuerdos de nuestros ancestros quedarán a salvo.	30	"VariableGreater#orbs_galade,0;VariableLower#orbs_galade,100;PlayerHasItem#2623"	"LoseItem#2623;IncVariable#orbs_galade,10"
1	Q	Thanks for bringing back the Orbs, now the order will be restored.	Gracias por traer los Orbes, ahora el orden será restaurado.	30	"VariableGreater#orbs_galade,0;VariableLower#orbs_galade,100;PlayerHasItem#2624"	"LoseItem#2624;IncVariable#orbs_galade,10"
1	Q	I doubt the orbs are far away... Please retrieve them.	Dudo que los Orbes estén muy lejos... Por favor recupéralos.	0	"VariableGreater#orbs_galade,0;VariableLower#orbs_galade,100"	
1	Q	Thanks for bringing back the Orbs, now the order will be restored.	Gracias por traer los Orbes, ahora el orden será restaurado.	20	VariableEqual#orbs_galade,100	
1	Q	[BLUE](This female minotaur is taller and more slender than others. She greets you formally)[] Wanderers from the surface, might we battle with honor if we meet at the Maze.	[BLUE](Esta hembra minotauro es más alta y esbelta que otras. Te saluda formalmente)[] Viajeros de la superficie, ¡que nos batamos con honor si nos encontramos en el Laberinto!	2		
2	A	Greetings, who are you?	Saludos, ¿Quién eres?	3		
2	A	Why waiting? Die, horrible beast.	¿Para qué esperar? Muere, horrible bestia.	0	VariableLower#lost_kingdom,100	"SetVariable#mino_hostile,1;NPCHostile#minos"
3	Q	I'm Br'mee, enchantress and High Priestess. You're not the first adventurer that has come seeking my enchanting arts, but currently I am too busy with certain problem.	Soy Br'mee, hechicera Suma Sacerdotisa. No eres el primer aventurero que busca mis artes de encantamiento, pero actualmente estoy demasiado ocupada con cierto problema.	4		
4	A	What kind of problem?	¿Qué clase de problema?	5		
4	A	I need to go.	Me tengo que marchar.	0		
5	Q	"The Sacred Orbs of Galade have been stolen. They're ancient artifacts of our people, crafted in the Old Kingdom; I must recover them, as they keep all the wisdom of our ancestors."	Los Orbes Sagrados de Gálade han sido robado. Son antiguos artefactos del Reino Perdido, y debo recuperarlos pues encierran la sabiduría de nuestros antepasados.	6		
6	A	Maybe I could find them. What else can you tell me?	Quizá pueda encontrarlos. ¿Qué más puedes decirme?	7		
7	Q	"Likely one of our warriors took them; I hope they're still in the Maze. If you find them during your explorations, please bring them back. It has no use for anyone outside our creed."	"Seguramente uno de nuestros guerreros los robó; espero que sigan en el Laberinto. Si los encuentras, por favor, tráelos; sólo son útiles para seguidores de nuestra fe."	8		
8	A	I'll keep my eyes open.	Mantendré los ojos abiertos.	9		
9	Q	Thanks. I suspect some sinister force is corrupting the young minotaurs, bringing them to the Surface and abandoning the old ways. Maybe this theft is part of that as well.	Gracias. Sospecho que alguna fuerza siniestra está corrompiendo a jóvenes minotauros, llevándoles a la superficie y abandonando las antiguas costumbres. Quizá este robo sea parte de esaestrategia.	0		SetVariable#orbs_galade,10
20	A	Can you enchant a magic ring for me?	¿Puedes encantar un anillo mágico para mí?	21		
20	A	Can you teach me about the ancient days, now that you have the orbs?	¿Puedes enseñarme acerca de los días antiguos, ahora que tienes los Orbes?	24	VariableEqual#orbs_galade,100	
20	A	Goodbye.	Adiós.	0		
21	Q	I already created one ring for you. Sorry but my magic powers need to recover. However, for [BLUE]10 emeralds[] I can teach you the secrets of the stars.	Ya he creado un anillo para ti. Lo siento pero mis poderes mágicos deben recuperarse. Aunque por [BLUE]10 Esmeraldas[] podría enseñarte los secretos de las estrellas.	25	VariableEqual#mino_ring,1	
21	Q	"Indeed, now I have the time. In exchange of [BLUE]30 emeralds[] I can craft for you a [BLUE]Ring of Holiness[] for priests; or a [BLUE]Ring of the Bull[], wearable by anyone. I can only craft one ring, so consider carefully."	Si, ahora tengo tiempo. Acambio de [BLUE]30 esmeraldas[] puedo crear un [BLUE]Anillo Sagrado[] para clérigos, o un [BLUE]Anillo del Toro[] que puede usar cualquiera. Sólo puedo crear un anillo, así que piénsalo bien.	22		
22	A	Here you go, 30 emeralds. Please craft a [BLUE]Ring of Holiness[] for me.	Aquí tienes 30 esmeraldas. Crea un [BLUE]Anillo Sagrado[] para mi.	23	playerhasitems#2012,30	"loseitems#2012,30;SetVariable#mino_ring,1;GainItem#3031"
22	A	Here you go, 30 emeralds. Please craft a [BLUE]Ring of the Bull[] for me.	Aquí tienes 30 esmeraldas. Crea un [BLUE]Anillo del Toro[] para mi.	23	playerhasitems#2012,30	"loseitems#2012,30;SetVariable#mino_ring,1;GainItem#3032"
22	A	I'll think about it, thanks.	Pensaré en ello, gracias.	0		
23	Q	"[BLUE](She recites ancient incantations as she crafts a wondrous jewel)[] Here it is, friend. May you always graze in the greenest pastures; if you seek enlightment, come seek me anytime."	[BLUE](Recita antiguos encantamientos mientras crea una poderosa joya)[] Aquí tienes,amigo. Que siempre pastes en las más verdes praderas.	0		
24	Q	With pleasure, friend. For [BLUE]10 emeralds[] I can teach you the secrets of the stars and the ancient days.	Con placer, amigo mío. Por [BLUE]10 Esmeraldas[] podría enseñarte los secretos de las estrellas y los antiguos días.	25		
25	A	I pass for now.	De momento no, gracias.	0		
25	A	Here you go, 10 emeralds. Teach me!	Aquí tienes 10 esmeraldas. ¡Enséñame!	26	playerhasitems#2012,10	"loseitems#2012,10;GainXP#5000"
26	Q	[BLUE](The High Seer tells you grandiose stories from the Lost Kingdom of Galade, where wise minotaurs studied the stars and ways of magic. You gain knowledge!)[]	[BLUE](La Gran Vidente te cuenta magníficas historias del Reino Perdido de Galade, en el que sabios minotauros estudiaban las estrellas y las formas de la magia. ¡Aprendes Mucho!)[]	0		
30	Q	You did a great service for our people. Here is some of the vile metal you surfacers worship above all. I remain at your service.	Has hecho un gran servicio a nuestra gente. Aquí tienes algo del vil metal que tanto os gusta en la superficie. Quedo a tu servicio.	20	VariableEqual#orbs_galade,30	"SetVariable#orbs_galade,100;GainGold#2000;GainXP#2000"
30	Q	I will anxiously wait for the return of the other Orb.	Esperaré ansiosa que recuperes el otro Orbe.	0		
