index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](Blacksmithing)[] Here you can strengthen any weapon. Weapon sharpening at +1 is available immediately, at +2 you need to level 31 Blacksmithing, at +3 from level 71 Blacksmithing. [RED](If you have too many weapons (More than 4) and gems in your inventory, the sharpening menu may not be able to fit all the rows in the sharpening menu)[]		2		
2	A	Sharpen the weapon to +1		3		
2	A	Sharpen the weapon to +2		7	VariableGreater#REP_smithing,30	
2	A	Sharpen the weapon to +3		11	VariableGreater#REP_smithing,70	
2	A	Retrieved from		0		
3	Q	In order to sharpen weapons you need small gems. Rubies for one-handed weapons, Sapphires for two-handed weapons and Emeralds for bows, staffs and wands. You can also check out the vault here.		4		
4	A	Sharpen a weapon (Make sure the weapon is in your inventory)		5		
4	A	Open the vault		1		OpenVault#
4	A	Back		1		
5	Q	Reinforce the weapons:		6		
6	A	Goblin Flesh-Cutter+1		0	PlayerHasItem#201;PlayerHasItem#2001	LoseItem#2001;LoseItem#201;GainItem#7016;IncVariable#REP_smithing,1
6	A	Thief's Blade+1		0	PlayerHasItem#203;PlayerHasItem#2001	LoseItem#2001;LoseItem#203;GainItem#7017;IncVariable#REP_smithing,1
6	A	Sharp Orc Knife+1		0	PlayerHasItem#204;PlayerHasItem#2001	LoseItem#2001;LoseItem#204;GainItem#7018;IncVariable#REP_smithing,1
6	A	Bone Shiv+1		0	PlayerHasItem#205;PlayerHasItem#2001	LoseItem#2001;LoseItem#205;GainItem#7019;IncVariable#REP_smithing,1
6	A	Troll Cleaver+1		0	PlayerHasItem#211;PlayerHasItem#2001	LoseItem#2001;LoseItem#211;GainItem#7020;IncVariable#REP_smithing,1
6	A	Scepter of the Underworld+1		0	PlayerHasItem#360;PlayerHasItem#2002	LoseItem#2002;LoseItem#360;GainItem#7021;IncVariable#REP_smithing,1
6	A	Wand of the Arcanist+1		0	PlayerHasItem#361;PlayerHasItem#2002	LoseItem#2002;LoseItem#361;GainItem#7022;IncVariable#REP_smithing,1
6	A	Staff of the Arcanist+1		0	PlayerHasItem#362;PlayerHasItem#2002	LoseItem#2002;LoseItem#362;GainItem#7023;IncVariable#REP_smithing,1
6	A	Branch of the Holy Tree+1		0	PlayerHasItem#363;PlayerHasItem#2002	LoseItem#2002;LoseItem#363;GainItem#7024;IncVariable#REP_smithing,1
6	A	Staff of the Traveller+1		0	PlayerHasItem#364;PlayerHasItem#2002	LoseItem#2002;LoseItem#364;GainItem#7025;IncVariable#REP_smithing,1
6	A	Staff of Impact+1		0	PlayerHasItem#365;PlayerHasItem#2002	LoseItem#2002;LoseItem#365;GainItem#7026;IncVariable#REP_smithing,1
6	A	Staff of the Dead Kings+1		0	PlayerHasItem#366;PlayerHasItem#2002	LoseItem#2002;LoseItem#366;GainItem#7027;IncVariable#REP_smithing,1
6	A	Wand of Power+1		0	PlayerHasItem#367;PlayerHasItem#2002	LoseItem#2002;LoseItem#367;GainItem#7028;IncVariable#REP_smithing,1
6	A	Crystallized Wand+1		0	PlayerHasItem#368;PlayerHasItem#2002	LoseItem#2002;LoseItem#368;GainItem#7029;IncVariable#REP_smithing,1
6	A	Staff of Wonders+1		0	PlayerHasItem#369;PlayerHasItem#2002	LoseItem#2002;LoseItem#369;GainItem#7030;IncVariable#REP_smithing,1
6	A	Willow Wand+1		0	PlayerHasItem#370;PlayerHasItem#2002	LoseItem#2002;LoseItem#370;GainItem#7031;IncVariable#REP_smithing,1
6	A	Oak Wand+1		0	PlayerHasItem#371;PlayerHasItem#2002	LoseItem#2002;LoseItem#371;GainItem#7032;IncVariable#REP_smithing,1
6	A	Wand of Scorching+1		0	PlayerHasItem#372;PlayerHasItem#2002	LoseItem#2002;LoseItem#372;GainItem#7033;IncVariable#REP_smithing,1
6	A	Icy Wand+1		0	PlayerHasItem#373;PlayerHasItem#2002	LoseItem#2002;LoseItem#373;GainItem#7034;IncVariable#REP_smithing,1
6	A	Batrax Wand+1		0	PlayerHasItem#374;PlayerHasItem#2002	LoseItem#2002;LoseItem#374;GainItem#7035;IncVariable#REP_smithing,1
6	A	Acidspitter+1		0	PlayerHasItem#375;PlayerHasItem#2002	LoseItem#2002;LoseItem#375;GainItem#7036;IncVariable#REP_smithing,1
6	A	Polarized Staff+1		0	PlayerHasItem#376;PlayerHasItem#2002	LoseItem#2002;LoseItem#376;GainItem#7037;IncVariable#REP_smithing,1
6	A	Staff of Force+1		0	PlayerHasItem#380;PlayerHasItem#2002	LoseItem#2002;LoseItem#380;GainItem#7038;IncVariable#REP_smithing,1
6	A	Caduceus of Scorching+1		0	PlayerHasItem#381;PlayerHasItem#2002	LoseItem#2002;LoseItem#381;GainItem#7039;IncVariable#REP_smithing,1
6	A	GreatStaff of Force+1		0	PlayerHasItem#382;PlayerHasItem#2002	LoseItem#2002;LoseItem#382;GainItem#7040;IncVariable#REP_smithing,1
6	A	Vitriolic Staff+1		0	PlayerHasItem#383;PlayerHasItem#2002	LoseItem#2002;LoseItem#383;GainItem#7041;IncVariable#REP_smithing,1
6	A	Staff of the Seas+1		0	PlayerHasItem#384;PlayerHasItem#2002	LoseItem#2002;LoseItem#384;GainItem#7042;IncVariable#REP_smithing,1
6	A	Wand of Storms+1		0	PlayerHasItem#385;PlayerHasItem#2002	LoseItem#2002;LoseItem#385;GainItem#7043;IncVariable#REP_smithing,1
6	A	Tolassian Wand+1		0	PlayerHasItem#386;PlayerHasItem#2002	LoseItem#2002;LoseItem#386;GainItem#7044;IncVariable#REP_smithing,1
6	A	Tolassian Greatstaff+1		0	PlayerHasItem#387;PlayerHasItem#2002	LoseItem#2002;LoseItem#387;GainItem#7045;IncVariable#REP_smithing,1
6	A	Staff of Storms+1		0	PlayerHasItem#388;PlayerHasItem#2002	LoseItem#2002;LoseItem#388;GainItem#7046;IncVariable#REP_smithing,1
6	A	Imperial Battlemage Wand+1		0	PlayerHasItem#389;PlayerHasItem#2002	LoseItem#2002;LoseItem#389;GainItem#7047;IncVariable#REP_smithing,1
6	A	Rod of Incineration+1		0	PlayerHasItem#390;PlayerHasItem#2002	LoseItem#2002;LoseItem#390;GainItem#7048;IncVariable#REP_smithing,1
6	A	Elm Wand+1		0	PlayerHasItem#391;PlayerHasItem#2002	LoseItem#2002;LoseItem#391;GainItem#7049;IncVariable#REP_smithing,1
6	A	Staff of Mighty Missiles+1		0	PlayerHasItem#392;PlayerHasItem#2002	LoseItem#2002;LoseItem#392;GainItem#7050;IncVariable#REP_smithing,1
6	A	Magma Greatstaff+1		0	PlayerHasItem#393;PlayerHasItem#2002	LoseItem#2002;LoseItem#393;GainItem#7051;IncVariable#REP_smithing,1
6	A	First Winter+1		0	PlayerHasItem#394;PlayerHasItem#2002	LoseItem#2002;LoseItem#394;GainItem#7052;IncVariable#REP_smithing,1
6	A	Invisible Fist+1		0	PlayerHasItem#395;PlayerHasItem#2002	LoseItem#2002;LoseItem#395;GainItem#7053;IncVariable#REP_smithing,1
6	A	The Corruptor+1		0	PlayerHasItem#396;PlayerHasItem#2002	LoseItem#2002;LoseItem#396;GainItem#7054;IncVariable#REP_smithing,1
6	A	Tesla Emitter+1		0	PlayerHasItem#398;PlayerHasItem#2002	LoseItem#2002;LoseItem#398;GainItem#7055;IncVariable#REP_smithing,1
6	A	Tesla Rod+1		0	PlayerHasItem#399;PlayerHasItem#2002	LoseItem#2002;LoseItem#399;GainItem#7056;IncVariable#REP_smithing,1
6	A	Iron Dagger+1		0	PlayerHasItem#501;PlayerHasItem#2001	LoseItem#2001;LoseItem#501;GainItem#7057;IncVariable#REP_smithing,1
6	A	Iron Shortsword+1		0	PlayerHasItem#502;PlayerHasItem#2001	LoseItem#2001;LoseItem#502;GainItem#7058;IncVariable#REP_smithing,1
6	A	Iron Longsword+1		0	PlayerHasItem#503;PlayerHasItem#2001	LoseItem#2001;LoseItem#503;GainItem#7059;IncVariable#REP_smithing,1
6	A	Iron Greatsword+1		0	PlayerHasItem#504;PlayerHasItem#2003	LoseItem#2003;LoseItem#504;GainItem#7060;IncVariable#REP_smithing,1
6	A	Iron Mace+1		0	PlayerHasItem#505;PlayerHasItem#2001	LoseItem#2001;LoseItem#505;GainItem#7061;IncVariable#REP_smithing,1
6	A	Iron Hammer+1		0	PlayerHasItem#506;PlayerHasItem#2001	LoseItem#2001;LoseItem#506;GainItem#7062;IncVariable#REP_smithing,1
6	A	Iron Maul+1		0	PlayerHasItem#507;PlayerHasItem#2003	LoseItem#2003;LoseItem#507;GainItem#7063;IncVariable#REP_smithing,1
6	A	Iron Axe+1		0	PlayerHasItem#508;PlayerHasItem#2001	LoseItem#2001;LoseItem#508;GainItem#7064;IncVariable#REP_smithing,1
6	A	Iron Greataxe+1		0	PlayerHasItem#509;PlayerHasItem#2003	LoseItem#2003;LoseItem#509;GainItem#7065;IncVariable#REP_smithing,1
6	A	Steel Dagger+1		0	PlayerHasItem#521;PlayerHasItem#2001	LoseItem#2001;LoseItem#521;GainItem#7066;IncVariable#REP_smithing,1
6	A	Steel Shortsword+1		0	PlayerHasItem#522;PlayerHasItem#2001	LoseItem#2001;LoseItem#522;GainItem#7067;IncVariable#REP_smithing,1
6	A	Steel Longsword+1		0	PlayerHasItem#523;PlayerHasItem#2001	LoseItem#2001;LoseItem#523;GainItem#7068;IncVariable#REP_smithing,1
6	A	Steel Greatsword+1		0	PlayerHasItem#524;PlayerHasItem#2003	LoseItem#2003;LoseItem#524;GainItem#7069;IncVariable#REP_smithing,1
6	A	Steel Mace+1		0	PlayerHasItem#525;PlayerHasItem#2001	LoseItem#2001;LoseItem#525;GainItem#7070;IncVariable#REP_smithing,1
6	A	Steel Hammer+1		0	PlayerHasItem#526;PlayerHasItem#2001	LoseItem#2001;LoseItem#526;GainItem#7071;IncVariable#REP_smithing,1
