index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](Terrified of the surrounding monsters, the woman can't talk to you now)[]	[BLUE](Aterrorizada por los monstruos que os rodean, la mujer no puede hablar contigo)[]	0	Hostiles#	
1	Q	[BLUE](Terrified of the surrounding monsters, the woman can't talk to you now)[]	[BLUE](Aterrorizada por los monstruos que os rodean, la mujer no puede hablar contigo)[]	0	NPCinArea#baron	
1	Q	Grissenda, you came to save me! I was sure you'd find a way, my dear sister.	¡Grissenda, has venido a salvarme! Sabía que encontrarías una forma, mi querida hermana.	2	"VariableEqual#invitation,90;IsInParty#mercenary_grisenda"	
1	Q	It is done, my saviors! I was wondering if I'd ever breath the fresh breeze of the forests again...	¡Está hecho, amigos mios! Me preguntaba si volvería a respirar la fresca brisa de los bosques alguna vez...	10	"VariableEqual#invitation,95;IsInParty#mercenary_grisenda"	
1	Q	[BLUE](She is too busy to talk to you)[]	[BLUE](Está demasiado ocupada para hablar contigo)[]	0		
2,mercenary_grisenda	Q	You... Don't hate me, Eirenda? You're here because of my cowardice.	Tú... ¿no me odias, hermana? Estás aquí por mi cobardía.	3		
3,R	Q	What?! Hating you?! You're everything to me, Gris, I always looked up to you and I still do. During these years I always endured, knowing I could rely on you in the end. And I was right! If it had been the other way around, I doubt I could have saved you. [BLUE](She hugs Grissenda, and both sisters cry)[]	¡¿Odiarte yo?!, Gris, siempre has sido mi inspiración y aun lo eres. Durante estos años pude resistir porque sabía que al final podría contar contigo. ¡Y tenía razón! Si hubiera sido al revés, dudo que yo te hubiera podido salvar. [BLUE](Abraza a Grissenda, y ambas hermanas lloran)[]	4		
4	A	Um... I helped too. Hello!	Esto... Yo también he ayudado. ¡Hola!	5		
5,mercenary_grisenda	Q	Eri, my friend here is one of the greatest heroes in the land. You wouldn't believe the things we've achieved together!	Eri, te presento a uno de los mayores héroes de los Reinos. ¡No te creerías las cosas que hemos conseguido juntos!	6		
6,R	Q	"You have my gratitude, adventurer. But we have no time... The wickedness of this place can't be cleansed by just hacking these monsters around; more will come soon, for they delve in the depths of the mountain and often taking the form of bats or even mist. And all the human armies above us are now brainwashed fanatics; we have no time to lose. Follow me."	Tienes mi gratitud, aventurero. Pero no tenemos tiempo... La maldad de este lugar no es tan fácil de eliminar, estos monstruos habitan en las profundidades de la montaña y a menudo viajan convertidos en murciélago o incluso en niebla. Además todos los soldados del castillo son ahora fanáticos. ¡Seguidme!	7		
