index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](This young woman is barely an adult, yet in her eyes you see an otherworldy wisdom, and her stance makes clear she's a veteran commander. You think at first you've seen her face before, but you can't put your finger on when or where.)[] You are safe under our watch, traveller.	[BLUE](Esta joven es apenas un adulto, pero en su mirada ves una extraña sabiduría difícil de explicar, y por sus movimientos ves que es una comandante veterana. Al principio piensas que la has visto en otro lugar, pero no consigues recordar dónde.)[] Bienvenido, viajero. Descansa a salvo, nosotros guardaremos tu reposo.	2	VariableLower#restoring_faith,10	
1	Q	[BLUE](She smiles and looks at you in the eyes)[] Yes, my dreams had told me that you would be the one to come in our hour of need. I never doubted. [BLUE](She puts on the medallion, which gleams as she recites some words, and suddenly you feel a strange peace. Men raise their arms and praise the Three, chanting)[]. Please accept this gift, as token of friendship.	[BLUE](Sonrie y te mira a los ojos)[] Sí, mis sueños me dijeron que tú vendrías en nuestra hora de necesidad. Nunca lo dudé. [BLUE](Se pone el medallón, que brilla cuando recita unas palabras, y el campamento es inundado por una gran paz. Los hombres alzan sus brazos, cantando alabanzas a Los Tres)[]. Por favor acepta este regalo, como signo de amistad.	15	PlayerHasItem#4006	"SetVariable#restoring_faith,100;IncVariable#REP_the_three,7;GainXP#1100;GainItem#3018;LoseItem#4006"
1	Q	We'll resist as long as it's possible, but I fear the endurance of my brothers is reaching its limit. Please try to recover Sir Tamrel's holy symbol.	Resistiremos tanto como sea posible, pero las fuerzas de mis Hermanos se agotan. Por favor intenta recuperar el Símbolo Sagrado de Sir Tamrel.	0	"VariableGreater#restoring_faith,9;VariableLower#restoring_faith,100"	
1	Q	My friend, thanks to your aid, this place will endure, and eventually we might build a chapel that rises above the dunes. As soon as my duty here ends, I will return to New Garand. I hope we can meet there, as my dreams have told me our fates are now interwined. 	"Amigo mio, gracias a tu ayuda este lugar resistirá, y puede que en el futuro construyamos una capilla sobre las dunas. Cuando mi tarea aquí termine, espero verte en New Garand; mis visiones me dicen que nuestros destinos han quedado unidos."	0	VariableEqual#restoring_faith,100	
2	A	Thanks. I won't bother you, I see you're busy.	Gracias, no te molesto, veo que estás ocupada.	0		
2	A	Thank you, in the name of Their Mercy. Your presence here is an unexpected blessing. May I please talk a moment to you, and learn more about what are you doing here?	Gracias, en el nombre de su Misericordia. Vuestra presencia aquí es tan sorprendente como bienvenida. ¿Podemos hablar un momento, para que pueda averiguar qué hacéis en este lugar?	3		
2	A	Less talking and welcoming, and more going out there to kill more undead... Just saying.	Deberíais hablar menos y dar menos bienvenidas, y salir fuera a matar más muertos vivientes, ¿sabes?	4		
3	Q	Of course, friend. What you witness here is the last remnant of what was once a heroic attempt at restoring peace in this place. But our failure is now at hand, I am afraid we might retreat soon.	Por supuesto, amigo. Lo que ves aquí es lo último que queda de lo que fue un intento heroico. Nuestro fracaso llegará pronto, y tendremos que retirarnos.	5		
4	Q	Behind your rudeness, there is truth, and that is what hurts me the most. We came here to be the hunters, but the dead are about to force our retreat. Shameful, you are right, but we're not strong enough to take the fight to them.	Tras tu impertinencia se esconde la verdad, y eso es lo que más duele. Vinimos aquí a ser los cazadores, y ahora somos los cazados, a punto de retirarnos. Vergonzoso, tienes razón, pero no tenemos fuerza suficiente como para atacarles.	5		
5	A	I see, so what went wrong here?	Ya veo... ¿qué es lo que ha salido mal?	6		
