index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](The young woman, with a chain around her neck,  bows down to salute you)[]	[BLUE](La joven, con una cadena alrededor del cuello, se inclina para saludarte)[]	2		
2	A	Why are you chained? You don't look like a criminal.	¿Por qué estás encadenada? No pareces una criminal.	3		
2	A	What's this place? Odd location for a village.	¿Qué lugar es este? No parece sitio para un pueblo.	7		
2	A	Sorry, I am busy.	Lo siento, estoy ocupado.	0		
3	Q	[BLUE](She looks down nervous at your question)[] I am a slave, my duty is to take care of the water supplies, sir.	[BLUE](Mira al suelo, nerviosa por tu pregunta)[] Soy una esclava, my tarea es cuidar de los barriles de agua.	4		
4	A	A slave? But that's horrible, I will save you now!	¿Esclava? Pero eso es horrible, ¡voy a salvarte ahora mismo!	5		
4	A	Well, that explains the chain. So tell me what kind of village is this.	Bueno, eso explica la cadena. Dime que clase de pueblo es este.	7		
4	A	I must go.	Tengo que marcharme.	0		
4	A	Oh, then you are a criminal. I heard in Mercia they only enslave Varannari and convicts, and you are not green enough.	Oh, entonces eres una criminal. He oido que aquí en Mercia se esclaviza a los Varannari y a los delincuentes, y tú no eres verde.	6		
5	Q	[BLUE](She keeps her work polishing the water barrels, ignoring your words)[]	[BLUE](continua limpiando los barriles de agua, e ignora tus palabras)[]	0		
6	Q	There is a third possibility: my parents were slaves. Please let me keep at my work, I beg you.	Hay una tercera posibilidad: mis padres eran esclavos. Por favor, deja que siga con mi trabajo, te lo suplico.	0		
7	Q	The Oasis is not really a village, more like a military fort. Most of the people here are soldiers, or slaves that work in the quarry to the southeast.	El Oasis no es realmente un pueblo, más bien un fuerte. Casi toda la gente de aquí son soldados, o bien esclavos que trabajan en la cantera al sureste.	0		
