index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE](The man bows down)[] Welcome to this encampment. Even in the deep sands of the Inori, the Three watch over you, and guide you to safety. 	[BLUE](El hombre hace una reverencia)[] Bienvenido a este campamento. Incluso en el ardiente Inori, Los Tres siempre vigilan y protegen, y te guían a lugar seguro.	2		
2	A	I require healing	Necesito curación.	3		
2	A	This is the last place where I'd expect to see a shrine	Este es el último sitio donde esperaría encontrar un altar.	8	VariableLower#know_stormeevil,1	
2	A	Can I be of service to The Three?	¿Hay algún trabajo que pueda hacer para Los Tres?	21	VariableLower#restoring_faith,100	
2	A	Greetings, I would like to be your guest, I need to rest.	Saludos. Me gustaría alojarme en vuestro campamento, necesito descansar.	30		
3	Q	I can heal you, in exchange of a small contribution to our Shrine. 	Puedo curarte, a cambio de una pequeña contribución a esta Capilla. 	4		
4	A	Here is a small donation. Please heal me. [BLUE](Pay 25 gold coins, be healed for 25hp)[]	Aquí tienes un pequeño donativo. Por favor cúrame. [BLUE](Pagar 25 monedas, curar 25hp)[]	5	PlayerHasGold#25	"GainHP#25;LoseGold#25"
4	A	I wish to make a large donation then. Please heal me. [BLUE](Pay 100 gold coins, be healed for 120hp)[]	Voy a hacer una buena donación. Por favor cúrame. [BLUE](Pagar 100 monedas, curar 120hp)[]	5	PlayerHasGold#100	"GainHP#120;LoseGold#100"
4	A	Not at the moment thanks. I better be on my way.	Ahora no, gracias. Mejor me marcho.	0		
5	Q	By the Power of Arbenos, Thelume and Nivaria, be healed of your wounds!	¡Por el poder de Arbenos, Thelume y Nivaria, que tus heridas se cierren!	0		
8	Q	Yet this is the place where we are needed. The Inori is plagued by the restless dead, and old routes to the south have been abandoned. We hope this camp to be a refuge for those trying to cross the burning sands, so things can be as they once were.	Sin embargo, es aquí donde somos necesarios. El Inori está lleno de muertos que nunca descansan, y las rutas al sur casis e han abandonado. Nuestra presencia aquí es un primer paso para que las cosas vuelvan a ser lo que fueron.	9		
9	A	How can you survive in a place like this?	¿Cómo se puede sobrevivir en un lugar como éste?	10		
9	A	I must be on my way.	Bueno, debo marcharme.	0		
10	Q	"It is not easy. We have a well of fresh water, and we have our faith in the Ones Above. However, you are right; we've lost too many men, and likely we will retreat soon. Instead of finding a Consecrated camp, led by our brother Tamrel, we found an undead army awaiting us. Maybe you saw the bones."	"No es fácil; tenemos un pozo de agua fresca, y nuestra Fé. Pero es posible que debamos abandonar y retornar al norte. En lugar de encontrar un campamento Consagrado, liderado por el hermano Tamrel, nos encontramos un ejército de muertos vivientes esperándonos. Quizá has visto los huesos."	11		
11	A	This sounds like a large war effort, from your very distant Ilmara in the north... Shouldn't Varsilia take care of this?	Parece un esfuerzo de guerra importante, desde vuestra distante Ilmara... ¿No debería Varsilia encargarse de esto?	12		
12	Q	"Ah... But they won't. The King is a good lad, and was ready to send in his knights; but the council, led by Baron Storme, opposed to it. In the end, we had to make a move, and decided to come by ourselves."	Si... Pero no vendrán. El rey es un buen muchacho, e iba a enviar caballeros a asistirnos, pero el Consejo, liderado por el barón Storme, se oponía. La cosa se retrasaba, y finalmente decidimos venir nosotros.	13		
