index	type	text	text_ES	Go To	conditions	actions
1	Q	Would you spare 50 gold, mate? [BLUE](The man swings side to side, blatantly drunk)[]	¿Te sobran 50 monedas, marinero? [BLUE](El hombre se balancea de izquierda a derecha, claramente borracho)[]	2		
2	A	Get away from me, and go find a job.	Apártate de mí, y búscate un trabajo.	0		
2	A	Sure, here you go. Don't spend it on wine!	Claro, aquí tienes. ¡No te lo gastes en vino!	3	PlayerHasGold#50	LoseGold#50
3	Q	Arrrr! Wine is for snob landlubbers. Old Cadul will get a good tankard of rum instead. Thank you for your kindness.	¡Por supuesto que no! El vino es para snobs de tierra o de agua dulce, el viejo Cadul prefiere una buena jarra de ron. Muchas gracias.	4		
4	A	Whatever, have fun.	Bueno, como quieras. Diviértete.	0		
4	A	Tell me about rumors in the street.	Cuéntame los rumores de la calle.	5		
5	Q	[BLUE](He comes close to you and whispers. The reeking breath rivals the worst dungeons you remember)[] Everybody is talking about the Snake. He did it again! this time he stole the jewels from the Governess! Also there's the story about that black shard the Governor bought.	[BLUE](Se acerca y te susurra. El terrible aliento es peor que el de las mazmorras que conoces)[] Todo el mundo habla de la Serpiente. La ha vuelto a liar. ¡Robó las joyas de la Gobernadora! También está la historia sobre ese trozo negro de cristal que compró el Gobernador.	6		
6	A	Tell me more about the Snake.	Cuéntame más sobre la Serpiente.	7		
6	A	Tell me about that black shard.	Cuéntame lo de ese cristal negro.	20		
7	Q	I already talked too much about that.	Ya he hablado demasiado de eso.	0	VariableGreater#snake_gang,10	
7	Q	"The Snake is a good man that always shares with the poor. A month ago the Governor hired a band of thugs, mercian deserters, very shrewd and evil; they ambushed the Snake, but our boy single-handedly defeated them all! Now he offers a reward of 3,000 gold, but nobody can catch the Snake."	La Serpiente es un buen hombre, que ayuda a los pobres. Hace un mes el Gobernador trajo a una banda de malvados desertores mercios. Tendieron una trampa a la Serpiente, pero el chico luchó con ellos y les derrotó! Ahora ofrece una recompensa de 3,000 monedas, pero nadie puede cazar a la Serpiente!	8	VariableLower#snake_gang,10	SetVariable#snake_gang,10
7	Q	"The Snake is a good man that always shares with the poor. A month ago the Governor hired a band of thugs, mercian deserters, very shrewd and evil; they ambushed the Snake, but our boy single-handedly defeated them all!"	La Serpiente es un buen hombre, que ayuda a los pobres. Hace un mes el Gobernador trajo a una banda de malvados desertores mercios. Tendieron una trampa a la Serpiente, pero el chico luchó con ellos y les derrotó!	8		
8	A	What does he look like?	¿Qué aspecto tiene?	9		
9	Q	Nobody really knows, he's always hooded or in disguise. But it's said it's a very tall man, not very broad. Nimble and fast, like lightning.	Nadie lo sabe con seguridad. Pero se dice que es un hombre muy alto, no muy corpulento. Ágil y rápido, como el relámpago.	10		
10	A	Maybe you have heard clues about where I could find the Snake.	Quizá puedas darme alguna pista sobre cómo puedo encontrar a la Serpiente.	11		
11	Q	Well, the only thing that... [BLUE](He suddenly seems to notice what he was about to say and frowns, angered)[] I'd never talk about that! I'll never say a word! [BLUE](He nervously attemps to drink from his empty bottle)[]	Bueno, la única cosa que... [BLUE](De pronto parece darse cuenta de lo que iba a decir y se pone tenso)[] ¡Márchate, nunca hablaría de eso! ¡No pienso decir una palabra! [BLUE](Intenta beber nerviosamente de su botella vacía)[]	12		
12	A	Okay, calm down, old man. I'm going.	De acuerdo, cálmate, anciano. Me marcho.	0		
12	A	Alright. You mentioned something about a black shard, didn't you?	Muy bien. Mencionaste algo de un cristal negro, ¿verdad?	20		
12	A	Hey old friend, I happen to have here a rum bottle. Wanna have some?	Hey, viejo amigo, resulta que tengo aquí una botella de ron. ¿Quieres un poco?	30	PlayerHasItem#5026	
20	Q	A band of adventurers came from the Inori, claiming they had killed a Black Dragon. That tyrant pig we call Governor likes to call himself a 'collector', which means he likes to spend the money he squeezes out of this town on the most outlandish and useless things. So of course he wanted that shard.	Una banda de aventureros vino del Inori asegurando que habían matado un Dragón Negro. Ese cerdo tirano que llamamos Gobernador se llama a sí mismo 'coleccionista', porque le gusta gastarse el dinero de la ciudad en cosas raras e inútiles. Como por ejemplo ese fragmento.	21		
21	Q	That black shard was part of the dragon's treasure. A cursed thing, I tell you. Looked like a jagged tooth from the Sea Queen, evil and blackest than a stormy night. Governor paid them thousands of coins for it, and then locked it up in the bank safe.	Ese fragmento era parte del tesoro del dragón. Una cosa maldita, te lo digo yo. Negro y afilado como un diente de la Reina del Mar, más oscuro que una noche de tormenta. El Gobernador pagó miles de monedas por él y luego lo encerró en la caja del banco.	22		
22	A	Let's suppose I want to [BLUE](Cough)[] have a look at that shard. Could I enter the bank and find it?	Supongamos que quiero... Ejem... Echar un vistazo a ese fragmento. ¿Podría entrar en el banco y encontrarlo?	23		
23	Q	Lost your mind, northener? The Golden Cove Bank is the most secure place in Varannar. Spells, guards, magic, secret combinations, you name it. Nobody could enter there. Well, maybe the Snake could!	¿Estás loco, norteño? El Banco de Bahía Dorada es el sitio más seguro de Varannar. Hechizos, guardias, magia, combinaciones secretas, y mucho más. Nadie podría entrar ahí. Bueno, quizá la Serpiente podría.	24		IncVariable#rumor_shardfriguld,1
24	A	Tell me about the Snake.	Háblame de la Serpiente.	7		
24	A	Alright I am leaving.	Dea cuerdo, me marcho.	0		
30	Q	You're an angel... gimme [BLUE](He stumbles forward and grabs the bottle, which begins to gulp down)[] The snake is a good chap. Nobody knows where he is, but one of his men was caught and hanged... [BLUE](The bottle is now empty)[] I'm thirsty, friend. Got any more?	Eres un angel... dame [BLUE](Se acerca tropezando y agarra la botella, que empieza a beberse)[] La serpiente es un buen chico, nadie sabe quién es. Pero a uno de sus hombres le cazaron y lo ahorcaron... [BLUE](La botella está vacía)[] Estoy sediento, amigo. ¿Tienes más?	31		LoseItem#5026
31	A	I'm afraid not.	Me temo que no.	0		
31	A	Sure, here's another. Keep talking.	Claro, aquí tienes otra. Sigue hablando.	32	PlayerHasItem#5026	
32	Q	Ahh yes [BLUE](He begins drinking)[] That guy was named Barud, a sailor. I think I saw him often... [BLUE](The bottle is now empty)[] I'm thirsty, friend. Got any more?	Ahhh si [BLUE](Comienza a bebérsela)[] Se llamaba Barud, un buen marinero. Le veía a menudo... [BLUE](La botella está vacía)[] Estoy sediento, amigo. ¿Tienes más?	33		LoseItem#5026
33	A	I'm afraid not.	Me temo que no.	0		
33	A	Sure, here's another. Keep talking.	Claro, aquí tienes otra. Sigue hablando.	34	PlayerHasItem#5026	
34	Q	Just what I needed [BLUE](He drinks frantically)[] I used to see him spend his gold with a girl from town. The Governor's men also arrested her, poor girl. But she got out, you can find her in the docks... mostly at night. Zilda is her name. [BLUE](He looks saddened by the memory and talks no more)[]	Lo que necesitaba [BLUE](Bebe ansiosamente)[] Le solía ver con una chica de por aquí. Los hombres del Gobernador también la apresaron, pobrecilla. Pero al final la soltaron. La puedes encontrar en el puerto... por las noches. Zilda es su nombre. [BLUE](Parece entristecido por los recuerdos y se queda callado)[]	0		"LoseItem#5026;SetVariable#snake_gang,20"
