index	type	text	text_ES	Go To	conditions	actions
1	Q	[BLUE] (The man looks impressed at the perfect wolf pelt, and bows down to you)[] You best hunter. You take stone.	[BLUE]El hombre contempla sorprendido la piel de lobo perfecta, y te hace una reverencia[]. Tú, mejor cazador. Tú ganar piedra.	0	"VariableGreater#wolf_hunt,9;VariableLower#wolf_hunt,100;playerhasitem#1003"	"LoseItem#1003;GainXP#80;GainItem#2003;SetVariable#wolf_hunt,100;IncVariable#REP_varannari,3"
1	Q	Welcome to our camp, Impiri. We sons of Dazar Clan. We hunt wolves. You hunter?[BLUE] (This Varannari hunter obviously doesn't speak the imperial language very well)[]	Bienvenido campamento, Impiri. Nosotros hijos de clan Dazar. Nosotros cazar lobos. [BLUE](Este cazador Varannari parece hablar el idioma Imperial con dificultad)[]	2	VariableLower#wolf_hunt,9	
1	Q	Greetings, Impiri.	Saludos, Impiri.	0		
2	A	I am a hunter too.The best hunter in the world!	Si, soy cazador. El mejor del mundo!	3		
2	A	I don't understand you, are you stupid or something? I always heard you stinky Varannari were not very smart.	No te entiendo. Eres idiota? Siempre he oido que los apestosos Varannari son tontos.	4		
2	A	Impiri? My name is not Impiri.	Impiri? Mi nombre no es Impiri.	5	VariableLower#impiri,1	SetVariable#impiri,1
3	Q	[BLUE](The man laughs, and points at four wolf pelts hanging behind him)[]You impiri, all big talk. You show me, you bring one perfect pelt with no holes, then you are best. Deal?	[BLUE](El hombre rie, y señala a las cuatro pieles de lobo colgadas detrás)[]Vosotros Impiri, siempre hablar mucho. Tú traer una piel perfecta, sin agujero, en un día. Entonces tú mejor. Hecho?	6		
4	Q	You insult honor of Dazar? You die!	Tú insultar honor de Dazar? Tú muere!	0		"NPCHostile#varannari;DecVariable#REP_varannari,12"
5	Q	Your people is from across the sea, from land called 'Impiri'. You built houses of stone and now you are mighty. We Varannari, we live in forest. We hunters. 	Tu gente venir de más allá del mar, de tierra llamada 'Impiri'. Vosotros construir casas de piedra, fuertes. Nosotros Varannari, vivir en bosque. Cazadores.	2		
6	A	Sure. I'll be back with that perfect pelt,  and show you who's best hunter. I think.	De acuerdo. Volveré con esa piel perfecta de lobo y demostraré quién es el mejor. Creo.	0		SetVariable#wolf_hunt,10
6	A	Okay... Nevermind, you're probably the best hunter!	Espera... Déjalo, posiblemente tú eres mejor cazador!	7		
7	Q	Ha! Varannari best hunters.	Ha! Varannari mejor cazador.	0		DecVariable#REP_varannari,1
