index	type	text	text_ES	Go To	conditions	actions
1	Q	So you made it here. I suppose I should congratulate you: well done, it took you so long to arrive, that I almost considered suicide out of pure boredom, and I am not even alive to begin with.	Así que conseguiste llegar hasta aquí. Supongo que debería felicitarte. Enhorabuena: has tardado tanto que he considerado suicidarme, y eso que ni siquiera estoy vivo.	2	VariableLower#key_to_past,100	
1	Q	The ghostly figure seems to be concentrating, and doesn't react to your presence.	La figura fantasmal parece estar concentrada, y no reaacciona a tu presencia.	0		
2	A	Damn, the tower has a ghost, and a sarcastic one too. Why couldn't I just inherit a big pile of gold?	Maldición, la torre tiene un fantasma, y encima uno sarcástico. ¿Por qué no puedo heredar simplemente un montón de oro?	3		
2	A	Grandfather! Is it you? I think I am going to cry.	Abuelo... ¿Eres tú? Creo que voy a llorar.	4		
2	A	Undead abomination, you are a mockery of what my ancestor was. I shall destroy you.	Abominación, muerto-viviente... Eres una burla de lo que una vez fue mi antepasado. Debo destruirte.	3		
3	Q	A ghost? Ha! I see you are just as ignorant as you appear to be. I am a Phantom Image. An illusion. An automaton. I hold some of the memories of the deceased Tremadan.	¿Un fantasma? ¡Ja! Veo que eres tan ignorante como aparentas ser. Soy una Ilusión Fantasmal, es decir, una imágen, como un autómata, con algunos de los conocimientos de Tremadan.	5		
4	Q	I also feel like crying, at your stupidity. I am a Phantom Image. An illusion. An automaton. I hold some of the memories of the deceased Tremadan. He left me here to guide you.	Llora si quieres, yo tambien tengo ganas de llorar... Por tu estupidez. Soy una Ilusión Fantasmal, es decir, una imágen, como un autómata, con algunos de los conocimientos de Tremadan.	5		
5	A	That's interesting. So, what can you do for me? can you cast spells or teach me useful things?	Interesante. Entonces ¿Qué puedes hacer por mí? ¿Puedes hacer hechizos o enseñarme algo útil?	6		
6	Q	You think I am a here for your amusement? I am here to warn you about a great danger, a threat to our whole world. The [BLUE]Forsaken[] are planning to open a [BLUE]Deep Gate[] like the ones that destroyed the Empire, and only you can prevent it.	¿Crées que estoy aquí para divertirte? Fui creado para decirte que nuestro mundo está en peligro de ser destruido. Los [BLUE]Olvidados[] quieren abrir una [BLUE]Puerta Profunda[] como las que destruyeron el Imperio. Y sólo tú puedes evitarlo.	7		
7	A	Wh... What are you saying? Destroying the world? Why would anyone want to destroy the world? I can't believe that.	¿Qu... Que dices, el mundo destruido? ¿Para qué querría alguien destruir el mundo? No me lo creo.	8		
8	Q	This is not their world, ignorant fool. Forsaken Ones look human, but they are the last of an ancient, alien people: the Muud'ari. They only care about [BLUE]returning to their own world[], but if they succeed, we will be doomed, for the Guardians, also called [BLUE]the Horrors[], will come through the Gate.	Este no es su mundo, tonto ignorante. Los Olvidados pertenecen a un antiguo pueblo, los Muud'ari, que han vivido secretamente entre humanos durante milenios. Sólo les importa [BLUE]regresar a su mundo[], pero si cruzan la Puerta, estaremos condenados: los Vigilantes, tambien llamados [BLUE]Horrores[], cruzarán desde el otro lado.	9		
9	A	What you are telling me is, these Muud'ari actually destroyed the Empire... And they didn't even care, they were just trying to return to their world? What kind of monsters are they?	Lo que me estás diciendo es que esos Muud'ari, destruyeron el imperio pero en realidad no les importaba, sólo querían volver a su hogar. ¿Qué clase de monstruos son?	10		
9	A	How can I stop them?	¿Cómo puedo detenerles?	12		
10	Q	That's it, although some of them probably cared. But that's not important now, is it? We can talk about the past another time.	Eso es lo que ocurrió, aunque posiblemente a muchos de ellos sí les importaba. Aunque eso ahora no importa, ya tendremos ocasión de hablar del pasado.	11		
11	A	I agree. Let's discuss the present. Why me? And what do I have to do?	De acuerdo, discutamos el presente. ¿Por qué yo? Y ¿Qué tengo que hacer?	12		
12	Q	Well, we have the advantage: you don't have to do anything. To open the Deep Gate, they need a very rare ingredient: blood from an Arch-Mage, or from one of their descendants. So while you and your sister don't fall in their hands, they can't win.	Bueno, tenemos ventaja: no tienes que hacer nada. Para abrir la Puerta Profunda necesitan un ingrediente final: la sangre de un Archimago, o de un descendiente suyo. Así que mientras no te capturen ni a tí ni a tu hermana, todo va bien.	13		
13	A	Sister??? I never knew much about my family, being a war orphan. Do I have a sister? This all is too much.	¿¿¿Hermana??? Nunca he sabido mucho de mi familia, al ser huérfano por la guerra. ¿Tengo una hermana? Esto es demasiado.	14		
14	Q	Tremadan didn't give me much knowledge about family matters, but I know there's two of you, and she received a magical letter just like you did. Strange that she didn't arrive yet.	Tremadan no me dio muchos conocimientos acerca de la familia, pero sí, la tienes. Yo esperaba que ambos viniérais juntos, ya que ella también recibió una carta mágica. Raro que no esté aquí.	15		
15	A	Uh oh. Amarisa!!! the girl who saved me from the cell, must also be my sister then. And they have her! I have to save her.	Oh no... ¡¡¡Amarisa!!!, la chica que me salvo, debe ser mi hermana entonces. ¡Maldición, ellos la tienen! Tengo que salvarla.	16		
16	Q	I see. That's twice unfortunate: they have the girl, and also the blood they need. This forces you to go out and seek them out. At least we can count on them keeping her alive.	Ya veo. Eso es doblemente desafortunado: la tienen a ella, y la sangre que necesitan. Esto te obliga a salir a buscarles. Al menos sabemos que la mantendrán con vida.	17		
17	A	I was looking for her anyways, now even more so. But Tremadan, being such a powerful wizard, surely located where the Forsaken are hiding, right?	La estaba buscando de todos modos, ahora mucho más. Pero imagino que Tremadan, siendo tan poderoso,  averiguó dónde se esconden Los Olvidados, ¿verdad?	49		
49	Q	Sadly, no. The Forsaken blocked his divination magic. Unbelievable, but true. 	Por desgracia, no. Los Olvidados bloquearon sus adivinaciones. Increible pero cierto.	50		
50	A	Wait... How? Blocked? Just like that?	Espera... ¿qué? ¿bloqueado, sin más?	51		
50	A	Disappointing. Wasn't my grandfather an actual arch-mage?	Decepcionante. ¿no mi abuelo un archi-mago?	51		
