index	type	text	text_ES	Go To	conditions	actions
1	Q	This sacred place is guarded by the Order of the Seal and no adventurer is needed... Or allowed.	Este lugar sagrado está guardado por la Orden del Sello y no necesitamos ningún aventurero... Ni está permitido el paso.	2	"VariableEqual#ancient_seal,20;IsInParty#hirge"	
1	Q	This sacred place is guarded by the Order of the Seal and no adventurer is needed... Or allowed.	Este lugar sagrado está guardado por la Orden del Sello y no necesitamos ningún aventurero... Ni está permitido el paso.	0		
2,hirge	Q	Greetings, Brother of the Seal. We have come in haste after learning that the Seal has already turned red. We're here to help.	Saludos, Hermano del Sello. Nos hemos enterado de que el Sello se ha vuelto rojo, hemos venido a ayudar.	3		
3,R	Q	[BLUE](The monk bows down)[] While I thank you for your good intentions, I am afraid mere adventurers can not help with this. Please leave and may The Three guide your steps.	[BLUE](The monje hace una reverencia)[] Os agradezco las buenas intenciones, pero me temo que simples aventureros no pueden ayudarnos. Por favor marchaos y que Los Tres guíen vuestros pasos.	4		
4,hirge	Q	I know everything about the Seal, Brother. I know only the divine blood of Nivaria which was used to create it, can renew the strength of the Seal.	Sé todo acerca del Sello, Hermano. Sé que sólamente la sangre divina de Nivaria con la que fue creado puede devolverle la fuerza.	5		
5,R	Q	[BLUE](Hirge's words seem to snap the monk out of his apathy, and he looks at her confused and alert)[] But... How can you know one of the greatest secrets of our Kingdom? Who are you?	[BLUE](Las palabras de Hirge parecen sacar al monje de su letargo, y la mira tenso)[]Pero ¿Cómo puedes conocer uno de los mayores secretos del Reino? ¿Quién eres tú?	6		
6,hirge	Q	I am one that can renew the seal, Brother. I am Royal Princess Hirgalande, Daughter of Her Majesty Queen Simarie of Ilmara, descendant in direct line from Xoladan the Just and our Mother Nivaria herself. [BLUE](A tense silence fills up the chamber as the monk looks at her in disbelief)[]	Soy quien puede renovar el Sello, Hermano. Soy la princesa real Hirgalande, hija de Su Majestad la Reina Simarie de Ilmara, descendiente de Xoladan el Justo y de nuestra Madre Nivaria. [BLUE](Un tenso silencio llena la cámara mientras el monje la mira incrédulo)[]	7		
7	A	You are... Who?!?	Que eres... ¿¿Quién??	8		
7	A	Ha! That was a fun one, you got me there for a moment.	¡Ha! Que risa, por un momento me lo he creido. Muy bueno.	8		
7	A	[BLUE](Say nothing)[]	[BLUE](No decir nada)[]	8		
