index	type	text	text_ES	Go To	conditions	actions
1	Q	It is a relief to hear that the threat of Duremas is over. Please accept my own ring as a reward.	Es un alivio oir que la amenaza de Duremas ha acabado. Por favor, acepta mi propio anillo como recompensa.	101	VariableEqual#abyss_gazed,50	"SetVariable#abyss_gazed,100;IncVariable#REP_the_three,5;GainXP#1500;GainItem#3023"
1	Q	I eagerly await any news about the issue with Duremas the Mad.	Espero ansioso cualquier noticia acerca del problema con Duremas el Loco.	2	"VariableGreater#abyss_gazed,9;VariableLower#abyss_gazed,50"	
1	Q	[BLUE](the man bows down)[] Welcome, traveller. May you find the Light in this humble shrine.	[BLUE](el hombre hace una reverencia)[] Bienvenido, viajero. Espero que encuentres iluminación enesta humilde capilla.	2		
2	A	I require healing	Necesito curación.	3		
2	A	Brother, I found this book in Duremas' lair. Here it is.	Hermano, he encontrado este libro en la guarida de Duremas. Aquí lo tienes.	102	"VariableEqual#abyss_gazed,100#;PlayerHasItem#2605"	
2	A	Can you answer some questions about The Three?	¿Puedes responderme algunas preguntas acerca de Los Tres?	8		
2	A	Can I be of service to The Three?	¿Hay algún trabajo que pueda hacer para Los Tres?	21	VariableLower#abyss_gazed,10	
2	A	Brother, have you seen Laertes, the Islander actor?	Hermano, ¿has visto a Laertes, el actor isleño?	30	VariableEqual#world_stage,30	
2	A	Thanks but I must be on my way.	Gracias pero debo marcharme.	0		
3	Q	I can heal you, in exchange of a small contribution to our Shrine. 	Puedo curarte, a cambio de una pequeña contribución a esta Capilla. 	4		
4	A	Here is a small donation. Please heal me. [BLUE](Pay 25 gold coins, be healed for 25hp)[]	Aquí tienes un pequeño donativo. Por favor cúrame. [BLUE](Pagar 25 monedas, curar 25hp)[]	5	PlayerHasGold#25	"GainHP#25;LoseGold#25"
4	A	I wish to make a large donation then. Please heal me. [BLUE](Pay 60 gold coins, be healed for 80hp)[]	Voy a hacer una buena donación. Por favor cúrame. [BLUE](Pagar 60 monedas, curar 80hp)[]	5	PlayerHasGold#60	"GainHP#80;LoseGold#60"
4	A	Not at the moment thanks. I better be on my way.	Ahora no, gracias. Mejor me marcho.	0		
5	Q	By the Power of Arbenos, Thelume and Nivaria, be healed of your wounds!	¡Por el poder de Arbenos, Thelume y Nivaria, que tus heridas se cierren!	0		
8	Q	Well, you asked the right person, don't you think? [BLUE](He smiles)[]	Bueno, estás hablando con la persona adecuada ¿no crées? [BLUE](el hombre sonríe)[] 	9		
9	A	I would like to ask about clerics, people born with power granted by the Three. 	Me gustaría preguntar sobre los clérigos, gente que nace con poder otorgado por Los Tres.	10	VariableLower#know_threeclerics,1	
9	A	I don't want to be rude, but this shrine is not very impressive. Why don't The Three have a bigger temple?	No quiero ser maleducado, pero esta capilla no parece gran cosa. ¿Por qué Los Tres no tienen un templo más grande?	18		
9	A	I heard here in the coast they worship some ancient deity called the Sea Queen.	He oido que en la costa se habla de una diosa llamada la Reina del Mar.	20		
