index	type	text	text_ES	Go To	conditions	actions
1	Q	Yeah, mate, what's up?		4	NPCisFollower#	
1	Q	Let's kill all the cultists first, then we can talk!		0	NPCinArea#kultist	
1	Q	A glorious battle! I came here for treasure, but some cultists have taken up residence here. Do you want to continue the journey together?		2		
2	A	That would be wonderful! Follow me. Welcome to the team.		0		NPCFollow#
2	A	Not now, thank you. Maybe in the future.		3		
3	Q	That's too bad. Well, good luck with that.		0		
4	A	Do you know anything about this place?		7		
4	A	I don't need your services anymore. Thank you for your help and goodbye.		5		
4	A	Please move over a bit, you're in the way.		6		
5	Q	Suit yourself. I hope we meet again.		0		NPCStopFollowing#
6	Q	Of course.		0		NPCMoveRandom#
7	Q	I learnt about this place from a friend of mine, but he was mauled by a bear and I had to go alone. There must be a lever here somewhere that opens the door to the main halls of the dungeon.		0		
