index	type	text	text_ES	Go To	conditions	actions	requisites
1	Q	I don't know what you did, but it worked! The ghost has not been sighted again, and you have my gratitude. Here is the money.	No sé qué has hecho, pero ¡Ha funcionado! Ya no se ha vuelto a ver al fantasma. Aquí está tu oro.	0	VariableEqual#restless_dead,90	"SetVariable#restless_dead,100;GainXP#900;GainGold#2000;IncVariable#REP_warriorsguild,5"	
1	Q	So the ghost told you his name? Sir Morfados? I know that name, I've read his works about military tactics. He was one of the rebels that confronted the empire a century ago, before the Kingdoms existed. I think he died in the Battle of Deadwood, when the Empire crushed the rebellion.	Así que el fantasma te ha dicho su nombre: Sir Morfados. Conozco ese nombre, es un famoso comandante que escribió tratados de estrategia. Fue uno de los rebeldes que se opuso al Imperio, y murió en la Batalla de Deadwood, cuando la rebelión fue aplastada.	0	VariableEqual#restless_dead,20	SetVariable#restless_dead,30	
1	Q	You found Sir Morfados' remains? Well, let me tell you that didn't do any good. The spectre is still haunting the hills every night. You better think of something to placate his anger.	¿Así que has encontrado los restos de Sir Morfados? Pues me temo que no ha servido de nada, el espectro sigue apareciendo cada noche. No sé qué podrías hacer para acabar con su enfado.	0	VariableEqual#restless_dead,60		
1	Q	"When you fight, never take a step back. Your foe's destruction must be your only thought; may your rage bring despair to the heart of your enemies! Let their fear be your mightiest ally, as you become a merciless minister of death."	Cuando luches nunca des un paso atrás, nunca te reserves, lleva el miedo al corazón de tus enemigos. ¡Que te vean como un portador de muerte, invencible!	4			
4	A	That sounds fantastic, but how do I achieve that? Can you train me?	Eso suena genial, pero ¿cómo conseguirlo? ¿Puedes entrenarme?	7			
4	A	I was wondering if there's any work to do for the guild.	Me preguntaba si hay trabajo que hacer para el gremio.	20			
4	A	Not really my style. Also, let's be friends, okay?	No es mi estilo. Y seamos amigos, ¿vale?	0			
7	Q	Sorry but usually I only train members of the Warrior's Guild.	Lo siento pero normalmente sólo entreno a miembros de Gremio de Guerreros.	10	"VariableLower#restless_dead,100;VariableLower#guild_warriors,1"		
7	Q	I can train you to become a monster in the battlefield with [BLUE]Battle Rage[], or [BLUE]Bloodlust[]. 	Puedo adiestrarte para ser un monstruo en combate, mediante [BLUE]Rabia de Batalla[], o [BLUE]Sed de Sangre[].	8			
8	A	Tell me more about Battle Rage.	Dime más acerca de Furia de Batalla.	0		TrainSkill#battle_rage	
8	A	Tell me more about Bloodlust.	Dime más acerca de Sed de Sangre.	0		TrainSkill#bloodlust	
8	A	I will think about all this.	Pensaré en ello.	0			
10	A	Can you make an exception?	¿Podrías hacer una excepción?	11			
10	A	Understood.	Entiendo.	0			
11	Q	Maybe, if you finish the job I assigned you. Go and eliminate that spectral knight.	Podría, si haces el trabajo que ya te he encargado. Ve a deshacerte de ese caballero espectral.	0	VariableGreater#restless_dead,9		
11	Q	I have my hands full, you see. I've been ordered to close all pending tasks as soon as possible, yet there's a matter I might need to solve personally. I have no time to train non-members, sorry.	Tengo las manos llenas... Se me ha ordenado que cierre todas las tareas que el gremio tenía sin terminar, y hay un asunto del que quizá deba encargarme en persona. No tengo tiempo para entrenar a gente de fuera del gremio.	12			
12	A	Maybe I could help you with that unfinished task.	Quizá pueda ayudarte con esa tarea pendiente.	20			
20	Q	"You are a godsend. There has been some trouble with a certain ghostly knight appearing at South Jabal Hills during nights. He's very agressive, and our guild was asked to deal with it; I sent a few veterans, all of them experienced in fighting the undead... but they barely escaped alive."	¡Que oportuno que preguntes! Al parecer por las noches se aparece cierto caballero espectral en las Colinas Jabal Sur. Envié a varios veteranos, con experiencia en luchar con muertos vivientes, pero tuvieron que huir de él para sobrevivir.	21	VariableLower#restless_dead,10		
20	Q	Not at the moment. We're all on hold while the guild heads negotiate with the king.	Nada de momento. Estamos todos a la espera de que los jefes del gremio negocien con el Rey.	0	VariableEqual#restless_dead,100		
20	Q	You mean besides the job I already gave you? Go and eliminate that spectral knight.	¿Quieres decir, aparte del trabajo que ya te he encargado? Ve a deshacerte de ese caballero espectral.	0			
21	A	Well, if your veterans couldn't hand it, I might need to wait before I can face such a challenge.	Bueno, si tus veteranos no han podido, creo que aun no estoy preparado para ese desafío.	22			
21	A	I'm interested, count on me.	Me interesa, cuenta conmigo.	23			
22	Q	A wise decision. Live another day to train and get stronger.	Una decisión sabia. Sobrevive para seguir entrenando y mejorando.	0			
23	Q	Very well, the job is yours. The reward will be two thousand gold coins, providing you eliminate that wandering spirit permanently.	Muy bien, el trabajo es tuyo. La recompensa serán dos mil monedas, suponiendo que puedas acabar permanentemente con ese espíritu.	0		SetVariable#restless_dead,10	
