index	type	text	text_ES	Go To	conditions	actions
1	Q	Чего твоя надо от моя?	port	4	NPCisFollower#	
1	Q	Моя идти с твоя! Вместе всех убить! Давай моя {LEVELx20} от твоя.	po  {LEVELx20}  rt.	2		
2	A	Извини, но нас уже слишком много в группе.	port.	0	hasFollower#	
2	A	Это было бы прекрасно! Следуй за мной. Добро пожаловать в команду.	port.	0	"hasNoFollower#;PlayerHasGold#{LEVELx20}"	"NPCFollow#;LoseGold#{LEVELx20}"
2	A	Не сейчас, спасибо. Возможно в будущем.	port.	3		
3	Q	Твоя плохая! Думать твоя ещё!	port.	0		
4	A	Ничего, давайте двигаться дальше.	port.	0		
4	A	Мне больше не нужны твои услуги. Спасибо за помощь и до свидания.	port.	5		
4	A	Пожалуйста, подвинься немного, ты стоишь на пути.	port.	6		
4	A	Эй, а ты что-то можешь?	port.	7		
5	Q	Твоя кинул моя! Моя будет бить твоя!	port.	0		NPCStopFollowing#
6	Q	О? Моя не понимать твоя!	port	0		
7	Q	Моя ярость - твоя ярость!	port	0		"losehp#35;GainMight#10,20"
