index	type	text	text_ES	Go To	conditions	actions
1	Q	 Ещё раз извини, что обнанул тебя. Я, наверное, останусь здесь, а может переберусь в более безопасные места.	¿po?	0	VariableGreater#skilled_hands,60	
1	Q	[BLUE](этот пленик явно провёл много времени взаперти, но несмотря на это ведёт себя довольно бодро)[] Спасибо, что освободил меня из клетки!	po.	0	"VariableEqual#skilled_hands,60"	
1	Q	 Ещё раз извини, что обнанул тебя. Я, наверное, останусь здесь, а может переберусь в более безопасные места.	¿po?	0	VariableEqual#skilled_hands,50	
1	Q	 Да, друг?	¿po?	9	VariableEqual#skilled_hands,30	
1	Q	[BLUE](этот пленик явно провёл много времени взаперти, но несмотря на это ведёт себя довольно бодро)[] Спасибо, что освободил меня из клетки!	po.	2	"VariableEqual#skilled_hands,20"	
2	A	Ты, случайно, не изобретатель Гермес из поселения у устья Отчаяния?	po.	3		
2	A	Рад был тебе помочь.	po	0		
3	Q	Он самый! Надеюсь, ты доставишь меня до безопасного места?	po.	5		
5	A	Конечто, а теперь давай выбираться отсюда.	po.	0		"NPCFollow#;SetVariable#skilled_hands,30"
9	A	Ничего, идём дальше.	po.	0		
