index	type	text	text_ES	Go To	conditions	actions	requisites
1	Q	Привет, друг! Места у нас суровые, холодные ветра вынут душу за мгновения, поэтому стоит потеплее одеваться. А я как раз могу с этим помочь, если не хочешь растоваться со своей броней, передеваясь в тёплые одежонки, я могу утеплить твою броню. Тебе это обойдётся в сотню-другую монет, в зависимости от предоставленных тобою доспех, ну и материал от тебя в виде шкур, коими я буду использовать. А если тебе это неинтересно, я также могу сшить одежду.	po.	2			
2	A	Привет, ты случайно не знаешь, где мы можем найти волшебника по имени Дженод?	port?	170	"VariableEqual#hate_through,15"		
2	A	Ты случайно не знаешь, что за мальчишка на площаде? Почему он один, где его родные? 	pi.	159	"VariableEqual#holiday_coming,10;VariableLower#crafts_talk,1"		
2	A	Кай попросил меня помочь ему устроить праздник, может и ты нам с этим поможешь? 	pi.	160	"VariableEqual#holiday_coming,20"		
2	A	Я принёс ель, вот только я обнаружил тела людей разорванные зверьём, боюсь, это лесорубы, о которых ты говорила. 	pi.	164	"PlayerHasItem#10900"		
2	A	Что именно ты сможешь сшить? 	pi.	47			
2	A	Отлично, у меня есть с собой такой доспех - кираса из дублёной кожи.	po.	3	PlayerHasItem#105		
2	A	Отлично, у меня есть с собой такой доспех - поножи из дублёной кожи.	po.	4	PlayerHasItem#106		
2	A	Отлично, у меня есть с собой такой доспех - обычная кольчуга.	po.	5	PlayerHasItem#110		
2	A	Отлично, у меня есть с собой такой доспех - кольчужные штаны.	po.	6	PlayerHasItem#111		
2	A	Отлично, у меня есть с собой такой доспех - латная кираса.	po.	7	PlayerHasItem#115		
2	A	Отлично, у меня есть с собой такой доспех - латные набедренники.	po.	8	PlayerHasItem#116		
2	A	Отлично, у меня есть с собой такой доспех - лесная чешуя.	po.	9	PlayerHasItem#122		
2	A	Отлично, у меня есть с собой такой доспех - лесные чешуйчатые поножи.	po.	10	PlayerHasItem#123		
2	A	Отлично, у меня есть с собой такой доспех - освящённая кольчуга.	po.	11	PlayerHasItem#127		
2	A	Отлично, у меня есть с собой такой доспех - освящённые кольчужные штаны.	po.	12	PlayerHasItem#128		
2	A	Отлично, у меня есть с собой такой доспех - толласийская кольчуга.	po.	13	PlayerHasItem#137		
2	A	Отлично, у меня есть с собой такой доспех - толассийские набедренники.	po.	14	PlayerHasItem#138		
2	A	Отлично, у меня есть с собой такой доспех - освящённая латная кираса.	po.	15	PlayerHasItem#142		
2	A	Отлично, у меня есть с собой такой доспех - освящённые латные штаны.	po.	16	PlayerHasItem#143		
2	A	Отлично, у меня есть с собой такой доспех - кираса убийцы.	po.	17	PlayerHasItem#146		
2	A	Отлично, у меня есть с собой такой доспех - поножи убийцы.	po.	18	PlayerHasItem#147		
2	A	Отлично, у меня есть с собой такой доспех - кираса из кожи льва.	po.	113	PlayerHasItem#207		
2	A	Отлично, у меня есть с собой такой доспех - нагрудник легионера.	po.	19	PlayerHasItem#151		
2	A	Отлично, у меня есть с собой такой доспех - поножи легионера.	po.	20	PlayerHasItem#152		
2	A	Отлично, у меня есть с собой такой доспех - кольчуга Велита.	po.	21	PlayerHasItem#156		
2	A	Отлично, у меня есть с собой такой доспех - краги Велита.	po.	22	PlayerHasItem#157		
2	A	Отлично, у меня есть с собой такой доспех - мирозианский нагрудник.	po.	23	PlayerHasItem#162		
2	A	Отлично, у меня есть с собой такой доспех - мирозианские поножи.	po.	24	PlayerHasItem#169		
2	A	Отлично, у меня есть с собой такой доспех - кольчуга предателя.	po.	25	PlayerHasItem#172		
2	A	Отлично, у меня есть с собой такой доспех - поножи предателя.	po.	26	PlayerHasItem#173		
2	A	Отлично, у меня есть с собой такой доспех - пепельная кираса.	po.	27	PlayerHasItem#250		
2	A	Отлично, у меня есть с собой такой доспех - пепельные поножи.	po.	28	PlayerHasItem#252		
2	A	Отлично, у меня есть с собой такой доспех - слоистая броня.	po.	29	PlayerHasItem#255		
2	A	Отлично, у меня есть с собой такой доспех - кевларовая броня.	po.	30	PlayerHasItem#256		
2	A	Отлично, у меня есть с собой такой доспех - составная броня.	po.	31	PlayerHasItem#257		
2	A	Отлично, у меня есть с собой такой доспех - лосины теней.	po.	32	PlayerHasItem#177		
2	A	Отлично, у меня есть с собой такой доспех - леггинсы из чёрного шёлка.	po.	33	PlayerHasItem#335		
2	A	Отлично, у меня есть с собой такой доспех - охотничьи штаны.	po.	34	PlayerHasItem#261		
2	A	Отлично, у меня есть с собой такой доспех - драгоценный нагрудник.	po.	35	PlayerHasItem#262		
2	A	Отлично, у меня есть с собой такой доспех - доспехи охотника.	po.	36	PlayerHasItem#263		
2	A	Отлично, у меня есть с собой такой доспех - турамский нагрудник.	po.	37	PlayerHasItem#232		
2	A	Отлично, у меня есть с собой такой доспех - турамийские латные поножи.	po.	38	PlayerHasItem#234		
2	A	Отлично, у меня есть с собой такой доспех - калёный нагрудник.	po.	39	PlayerHasItem#209		
2	A	Отлично, у меня есть с собой такой доспех - броня небесных рыцарей.	po.	40	PlayerHasItem#10165		
2	A	Отлично, у меня есть с собой такой доспех - поножи небесных рыцарей.	po.	41	PlayerHasItem#10166		
2	A	Отлично, у меня есть с собой такой доспех - мерзотная броня.	po.	42	PlayerHasItem#10176		
2	A	Отлично, у меня есть с собой такой доспех - мерзотная поножи.	po.	43	PlayerHasItem#10177		
2	A	Отлично, у меня есть с собой такой доспех - смертный покров.	po.	44	PlayerHasItem#10195		
2	A	Отлично, у меня есть с собой такой доспех - броня служителя Света.	po.	45	PlayerHasItem#10201		
2	A	Отлично, у меня есть с собой такой доспех - броня служителя Света.	po.	46	PlayerHasItem#10202		
2	A	Отлично, у меня есть с собой такой доспех - доспехи тайной стражи.	po.	105	PlayerHasItem#10445		
2	A	Отлично, у меня есть с собой такой доспех - непримечательная кираса.	po.	106	PlayerHasItem#10447		
2	A	Отлично, у меня есть с собой такой доспех - облегчённый турамский нагрудник.	po.	107	PlayerHasItem#10451		
2	A	Отлично, у меня есть с собой такой доспех - драконья броня.	po.	108	PlayerHasItem#10458		
2	A	Отлично, у меня есть с собой такой доспех - зелёные кожаные штаны.	po.	115	PlayerHasItem#10441		
2	A	Отлично, у меня есть с собой такой доспех - туника жреца северных богов.	po.	116	PlayerHasItem#10454		
2	A	Отлично, у меня есть с собой такой доспех - древние лохмотья.	po.	117	PlayerHasItem#10457		
2	A	Отлично, у меня есть с собой такой доспех - мантия Зерефа.	po.	118	PlayerHasItem#10644		
2	A	Отлично, у меня есть с собой такой доспех - сияющая броня.	po.	119	PlayerHasItem#10756		
2	A	Отлично, у меня есть с собой такой доспех - сияющая броня.	po.	120	PlayerHasItem#10757		
2	A	Отлично, у меня есть с собой такой доспех - панцирь Фрэнки.	po.	121	PlayerHasItem#10760		
2	A	Отлично, у меня есть с собой такой доспех - доспехи ярости.	po.	122	PlayerHasItem#10765		
2	A	Отлично, у меня есть с собой такой доспех - перекованый нагрудник легионера.	po.	123	PlayerHasItem#10769		
2	A	Отлично, у меня есть с собой такой доспех - усиленная кольчуга велита.	po.	124	PlayerHasItem#10770		
2	A	Отлично, у меня есть с собой такой доспех - светосотворенная мантия.	po.	125	PlayerHasItem#10782		
2	A	Отлично, у меня есть с собой такой доспех - доспехи волка.	po.	126	PlayerHasItem#10795		
2	A	Отлично, у меня есть с собой такой доспех - броня берсерка.	po.	127	PlayerHasItem#10798		
2	A	Отлично, у меня есть с собой такой доспех - броня берсерка.	po.	128	PlayerHasItem#10799		
2	A	Отлично, у меня есть с собой такой доспех - элитный мирозианский нагрудник.	po.	129	PlayerHasItem#10827		
2	A	Отлично, у меня есть с собой такой доспех - элитный мирозианский набедренник.	po.	130	PlayerHasItem#10828		
2	A	Отлично, у меня есть с собой такой доспех - металлические трусы.	po.	131	PlayerHasItem#10835		
2	A	Отлично, у меня есть с собой такой доспех - чёрный доспех.	po.	132	PlayerHasItem#10851		
2	A	Отлично, у меня есть с собой такой доспех - чёрный доспех.	po.	133	PlayerHasItem#10852		
2	A	Отлично, у меня есть с собой такой доспех - имперская латная кираса.	po.	134	PlayerHasItem#10822		
2	A	Отлично, у меня есть с собой такой доспех - имперские латные набедренники.	po.	135	PlayerHasItem#10823		
2	A	Отлично, у меня есть с собой такой доспех - чешуйчатая мантия.	po.	136	PlayerHasItem#10440		
2	A	Отлично, у меня есть с собой такой доспех - бронелифчик.	po.	171	PlayerHasItem#10990		
2	A	Отлично, у меня есть с собой такой доспех - бронированная мантия адепта.	po.	172	PlayerHasItem#11029		
2	A	Отлично, у меня есть с собой такой доспех - изоляционная мантия адепта.	po.	173	PlayerHasItem#11030		
2	A	Отлично, у меня есть с собой такой доспех - чещуйчатая мантия адепта.	po.	174	PlayerHasItem#11031		
2	A	Отлично, у меня есть с собой такой доспех - огнестойкая мантия адепта.	po.	175	PlayerHasItem#11032		
2	A	Отлично, у меня есть с собой такой доспех - заговоренная мантия адепта.	po.	176	PlayerHasItem#11033		
2	A	Отлично, у меня есть с собой такой доспех - броня из Адаониума.	po.	177	PlayerHasItem#11036		
2	A	Отлично, у меня есть с собой такой доспех - броня из Адаониума.	po.	178	PlayerHasItem#11037		
2	A	Отлично, у меня есть с собой такой доспех - лесная куртка.	po.	179	PlayerHasItem#11043		
2	A	Отлично, у меня есть с собой такой доспех - лесные штаны.	po.	180	PlayerHasItem#11044		
2	A	Отлично, у меня есть с собой такой доспех - переливающаяся броня.	po.	181	PlayerHasItem#11051		
2	A	Спасибо, но при мне нет брони, которую стоило бы утеплять. 	pi.	0			
3	Q	Моя работа с этими доспехами обойдётся тебе в 160 монет, а также мне потребуется две волчих шкуры.	po.	54			
4	Q	Моя работа с этими доспехами обойдётся тебе в 130 монет, а также мне потребуется волчья шкура.	po.	55			
5	Q	Моя работа с этими доспехами обойдётся тебе в 180 монет, а также мне потребуется две волчих шкуры.	po.	56			
6	Q	Моя работа с этими доспехами обойдётся тебе в 150 монет, а также мне потребуется волчья шкура.	po.	57			
7	Q	Моя работа с этими доспехами обойдётся тебе в 210 монет, а также мне потребуется две медвежьих шкуры.	po.	58			
8	Q	Моя работа с этими доспехами обойдётся тебе в 180 монет, а также мне потребуется медвежья шкура.	po.	59			
9	Q	Моя работа с этими доспехами обойдётся тебе в 180 монет, а также мне потребуется две волчих шкуры.	po.	60			
10	Q	Моя работа с этими доспехами обойдётся тебе в 150 монет, а также мне потребуется волчья шкура.	po.	61			
11	Q	Моя работа с этими доспехами обойдётся тебе в 180 монет, а также мне потребуется две волчих шкуры.	po.	62			
12	Q	Моя работа с этими доспехами обойдётся тебе в 150 монет, а также мне потребуется волчья шкура.	po.	63			
13	Q	Моя работа с этими доспехами обойдётся тебе в 180 монет, а также мне потребуется две волчих шкуры.	po.	64			
14	Q	Моя работа с этими доспехами обойдётся тебе в 150 монет, а также мне потребуется волчья шкура.	po.	65			
15	Q	Моя работа с этими доспехами обойдётся тебе в 210 монет, а также мне потребуется две медвежьих шкуры.	po.	66			
16	Q	Моя работа с этими доспехами обойдётся тебе в 180 монет, а также мне потребуется медвежья шкура.	po.	67			
17	Q	Моя работа с этими доспехами обойдётся тебе в 210 монет, а также мне потребуется две медвежьих шкуры.	po.	68			
18	Q	Моя работа с этими доспехами обойдётся тебе в 180 монет, а также мне потребуется медвежья шкура.	po.	69			
19	Q	Моя работа с этими доспехами обойдётся тебе в 220 монет, а также мне потребуется две медвежьих шкуры.	po.	70			
